"","Compound.Name","File_num","LRI_avg","RI2"
"142","d-C6diacid","GCxGC_20181204_2010",1524.98794290959,0.507614884882144
"143","d-C6diacid","GCxGC_20181204_2201",1524.98330431323,0.507566324300285
"144","d-C6diacid","GCxGC_20181204_2352",1524.99032775633,0.507639855548342
"145","d-C6diacid","GCxGC_20181210_1223",1524.72406482839,0.514917090618973
"146","d-C6diacid","GCxGC_20181210_1606",1523.69552584257,0.521416674284733
"147","d-C6diacid","GCxGC_20181210_1756",1524.20758302199,0.518047771232928
"148","d-C6diacid","GCxGC_20181210_1946",1524.62805542302,0.508134155386552
"149","d-C6diacid","GCxGC_20181210_2137",1524.36487113112,0.51968428535157
"150","d-C6diacid","GCxGC_20181218_2025",1524.59016393443,0.498529136625876
"151","d-C6diacid","GCxGC_20181219_0008",1524.59016393443,0.497578338679721
"152","d-C6diacid","GCxGC_20181219_0200",1524.59016393443,0.507509667828352
"153","d-C6diacid","GCxGC_20181219_0351",1524.59016393443,0.497593166821999
"154","d-C6diacid","GCxGC_20181219_0543",1524.86187845304,0.494813214724936
"155","d-cholestane","GCxGC_20181127_1640",2913.13131313131,0.322225592010197
"156","d-cholestane","GCxGC_20181127_1834",2913.13131313131,0.322319797040242
"157","d-cholestane","GCxGC_20181127_2026",2913.13131313131,0.31821862350602
"158","d-cholestane","GCxGC_20181127_2218",2914,0.327041680180411
"159","d-cholestane","GCxGC_20181128_0011",2913.13131313131,0.321718113970138
"160","d-cholestane","GCxGC_20181201_1254",2914.57431457432,0.35651499465943
"161","d-cholestane","GCxGC_20181201_1719",2913.13131313131,0.346616632088519
"162","d-cholestane","GCxGC_20181201_1910",2915.15151515151,0.336755222231678
"163","d-cholestane","GCxGC_20181201_2104",2914.28571428571,0.346685649026884
"164","d-cholestane","GCxGC_20181204_1626",2914.28571428571,0.338121359354221
"165","d-cholestane","GCxGC_20181204_1819",2915.15151515152,0.328178347189306
"166","d-cholestane","GCxGC_20181204_2010",2915.15151515152,0.328039954903148
"167","d-cholestane","GCxGC_20181204_2201",2915.15151515152,0.328000048682413
"168","d-cholestane","GCxGC_20181204_2352",2915.15151515151,0.328060475351608
"169","d-cholestane","GCxGC_20181210_1223",2915.10204081633,0.344089461504888
"170","d-cholestane","GCxGC_20181210_1606",2914.81481481481,0.351180561903944
"171","d-cholestane","GCxGC_20181210_1756",2915.15151515151,0.338392282191823
"172","d-cholestane","GCxGC_20181210_1946",2914.57431457431,0.338448208440301
"173","d-cholestane","GCxGC_20181210_2137",2915.15151515151,0.120117619182749
"174","d-cholestane","GCxGC_20181218_2025",2915.15151515152,0.328779183399477
"175","d-cholestane","GCxGC_20181219_0008",2913.63636363636,0.0785954364342384
"176","d-cholestane","GCxGC_20181219_0200",2915.15151515152,0.327953489403497
"177","d-cholestane","GCxGC_20181219_0351",2915.15151515152,0.328002328462259
"178","d-cholestane","GCxGC_20181219_0543",2914.74747474747,0.334035321436057
"179","d-cholesterol","GCxGC_20181127_1640",3202.29885057471,0.332252733376175
"180","d-cholesterol","GCxGC_20181127_1834",3202.29885057471,0.322319797040242
"181","d-cholesterol","GCxGC_20181127_2026",3202.29885057471,0.328196899402435
"182","d-cholesterol","GCxGC_20181127_2218",3202.29885057471,0.327041680180411
"183","d-cholesterol","GCxGC_20181128_0011",3202.32558139535,0.321718113970138
"184","d-cholesterol","GCxGC_20181201_1254",3202.32558139535,0.376433948023603
"185","d-cholesterol","GCxGC_20181201_1719",3202.32558139535,0.356576827760149
"186","d-cholesterol","GCxGC_20181201_1910",3202.29885057471,0.366639337311381
"187","d-cholesterol","GCxGC_20181201_2104",3200,0.376568671933715
"188","d-cholesterol","GCxGC_20181204_1626",3202.29885057471,0.348098994584629
"189","d-cholesterol","GCxGC_20181204_1819",3202.29885057471,0.348134451940855
"190","d-cholesterol","GCxGC_20181204_2010",3202.29885057471,0.347992724900814
"191","d-cholesterol","GCxGC_20181204_2201",3202.29885057471,0.337975952883405
"192","d-cholesterol","GCxGC_20181204_2352",3202.29885057471,0.348013739817912
"193","d-cholesterol","GCxGC_20181210_1223",3202.35294117647,0.354138145570422
"194","d-cholesterol","GCxGC_20181210_1606",3204.34782608696,0.36119445086752
"195","d-cholesterol","GCxGC_20181210_1756",3202.29885057471,0.348373142694107
"196","d-cholesterol","GCxGC_20181210_1946",3202.29885057471,0.348429734731257
"197","d-cholesterol","GCxGC_20181210_2137",3202.29885057471,0.349736904459641
"198","d-cholesterol","GCxGC_20181218_2025",3202.29885057471,0.338764474765736
"199","d-cholesterol","GCxGC_20181219_0008",3202.29885057471,0.337965804490966
"200","d-cholesterol","GCxGC_20181219_0200",3202.29885057471,0.337928832649322
"201","d-cholesterol","GCxGC_20181219_0351",3202.29885057471,0.337978260130479
"202","d-cholesterol","GCxGC_20181219_0543",3202.32558139535,0.334035321436057
"203","d-pyrene","GCxGC_20181127_1640",2167.40740740741,0.733338388015296
"204","d-pyrene","GCxGC_20181127_1834",2167.40740740741,0.733479695560364
"205","d-pyrene","GCxGC_20181127_2026",2167.64705882353,0.72732793525903
"206","d-pyrene","GCxGC_20181127_2218",2167.64705882353,0.725615983881815
"207","d-pyrene","GCxGC_20181128_0011",2165.92592592593,0.742598123564599
"208","d-pyrene","GCxGC_20181201_1254",2167.64705882353,0.754894061942886
"209","d-pyrene","GCxGC_20181201_1719",2167.40740740741,0.754984654625334
"210","d-pyrene","GCxGC_20181201_1910",2167.40740740741,0.755132833347517
"211","d-pyrene","GCxGC_20181201_2104",2167.40740740741,0.755086962086911
"212","d-pyrene","GCxGC_20181204_1626",2167.64705882353,0.737226768570517
"213","d-pyrene","GCxGC_20181204_1819",2167.64705882353,0.747256546971846
"214","d-pyrene","GCxGC_20181204_2010",2167.40740740741,0.747048124854139
"215","d-pyrene","GCxGC_20181204_2201",2167.40740740741,0.746988025124115
"216","d-pyrene","GCxGC_20181204_2352",2167.40740740741,0.747079029143987
"217","d-pyrene","GCxGC_20181210_1223",2168.65671641791,0.746036824126263
"218","d-pyrene","GCxGC_20181210_1606",2167.40740740741,0.761750009410552
"219","d-pyrene","GCxGC_20181210_1756",2168.88888888889,0.757588423287735
"220","d-pyrene","GCxGC_20181210_1946",2167.40740740741,0.747690786369495
"221","d-pyrene","GCxGC_20181210_2137",2167.64705882353,0.74961309479359
"222","d-pyrene","GCxGC_20181218_2025",2168.88888888889,0.728190838049828
"223","d-pyrene","GCxGC_20181219_0008",2168.88888888889,0.727021356576057
"224","d-pyrene","GCxGC_20181219_0200",2167.64705882353,0.736942562482333
"225","d-pyrene","GCxGC_20181219_0351",2168.88888888889,0.727039595191058
"226","d-pyrene","GCxGC_20181219_0543",2168.65671641791,0.725931436327699
"227","dC16","GCxGC_20181127_1640",1600,0.00135706829890081
"228","dC16","GCxGC_20181127_1834",1600,0.00141451039039175
