Compound.Name,Rownum,sum_rawvol,sum_ISrawnormvol,sum_ISnormnormvol,n_occur,cumsum_raw,cumsum_ISrawnorm,num_pct,cumsum_ISnormnorm.x,pct_occur,raw_cumsum,ISrawnorm_cumsum,cumsum_ISnormnorm.y,AMS1_PMF_1r2,AMS1_PMF_2r2,AMS1_PMF_3r2,AMS1_PMF_4r2,AMS1_PMF_5r2,AMS1_PMF_6r2,AMS2_PMF_1r2,AMS2_PMF_2r2,AMS2_PMF_3r2,AMS2_PMF_4r2,AMS2_PMF_5r2,AMS2_PMF_6r2,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,A1,BB1,BB2,BB3,BB4,BB5,ISOP1,ISOP2,ISOP3,MT1,MT2,MT3,SQT1,SQT2,SQT3,SQT4,SQT5,man_cat1,man_cat1_alternate,man_cat1_certainty,man_cat1_notes,LRI_avg,RI2,relative_LRI,relative_LRI2,identifiable,count,pct_count,pct_normvol
1128_1901_blob_1461,738,3330.973279,0.006130259,65.74510163,8,8.09E-05,8.94E-05,0.556981132,8.94E-05,0.148148148,0.988673293,0.988440711,3.62E-05,0.507285681,0.77350393,-0.136857375,0.119441132,0.23349102,-0.036179513,NA,NA,NA,NA,NA,NA,pinic acid 1,443,543,1681.212121,1692,"a-l-Galactopyranoside, methyl 6-deoxy-2-O-(trimethylsilyl)-, cyclic butylboronate",644,685,NA,C14H29BO5Si,limonox_S_blob_720,613,640,1675,0.637813683,0.575465568,NA,0.811317303,0.827641079,0.46824639,0.635583205,0.621352062,0.686078251,0.738111361,0.570912967,0.745799321,NA,1,-0.074496197,0,0.618789244,NYC,NA,NA,NA,1681.278464,0.703863343,0.725042719,0.832731943,FALSE,1,0.00245098,0.001399236
1128_1901_blob_1630,742,3252.516183,0.00515434,55.27868089,8,7.90E-05,7.52E-05,0.56,7.52E-05,0.148148148,0.98899314,0.98874673,3.53E-05,0.345210239,0.84766241,0.747860243,0.278751783,0.487897382,0.048377063,NA,NA,NA,NA,NA,NA,C7 acid,496,601,1669.090909,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",607,632,NA,C11H22B2O6Si,limonox_S_blob_720,581,600,1675,0,0.816496473,NA,1,0.509217228,0.931764805,0.175708748,0.466790962,0.677756054,0.814733475,0.645182654,0,NA,0.341221559,0,-0.082124602,0.826562692,NYC,NA,NA,NA,1669.354213,1.291992767,0.719900446,1.52854053,FALSE,1,0.00245098,0.001176482
1129_1334_blob_1130,743,3233.07686,0.005950092,63.81287058,4,7.85E-05,8.68E-05,0.560754717,8.68E-05,0.074074074,0.989071685,0.988833484,3.51E-05,-0.425281613,0.583708343,0.531255451,0.761097879,0.345920339,-0.006286939,NA,NA,NA,NA,NA,NA,C7 acid,373,545,1883.221477,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",678,753,NA,C14H31BO6Si2,limonox_S_blob_725,575,676,1893,0.986571155,0.64769814,NA,0.808295489,0,0.964454517,-0.718074032,-0.767972153,-0.478815759,-0.074869573,0.045859386,0.759691045,NA,0,0.13291569,0,0,A,NA,NA,NA,1883.362053,0.863051884,0.81219023,1.021065921,FALSE,1,0.00245098,0.001358113
1202_1412_blob_1732,745,3197.332974,0.005637977,60.46553447,11,7.77E-05,8.22E-05,0.562264151,8.22E-05,0.203703704,0.989227582,0.989002084,3.47E-05,0.564917716,0.101219668,0.398491488,-0.060270485,0.629524059,0.555332503,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",514,579,2252.8,2245,"13-Retinoic acid, (Z)-, TMS derivative",620,642,NA,C23H36O2Si,limonox_S_blob_687,433,619,NA,-0.312273959,0.282310395,NA,-0.263297432,-0.335906189,0.528411332,0.296883173,0.219271578,-0.227520699,0.564000861,0.006417444,-0.907764233,NA,0.53910096,0.347177862,0.771568901,0.81451295,NYC,NA,NA,NA,2252.453396,0.266290747,0.97135898,0.315045261,FALSE,1,0.00245098,0.001286873
1128_1901_blob_1559,746,3186.700926,0.003082038,33.05388676,7,7.74E-05,4.49E-05,0.563018868,4.49E-05,0.12962963,0.989305,0.989047021,3.46E-05,0.33577248,0.002102191,-0.246777187,-0.320935289,-0.137124301,-0.663748094,NA,NA,NA,NA,NA,NA,C7 acid,274,353,2387.096774,NA,"Phthalic acid, benzyl isobutyl ester",732,828,NA,C19H20O4,limonox_S_blob_633,308,350,NA,0,0.278840098,NA,0,0,0.711003773,0.391106813,-0.228213443,-1,0.756998097,0.398439929,0,NA,0,0,-0.304946368,0.978115766,NYC,NA,NA,NA,2387.356682,0.724597626,1.02953533,0.857262415,FALSE,1,0.00245098,0.000703478
1202_1412_blob_1860,752,3091.442697,0.005125186,54.96600933,9,7.51E-05,7.47E-05,0.56754717,7.47E-05,0.166666667,0.989762626,0.98948228,3.36E-05,-0.013462523,0.164124844,0.55231993,0.174712809,0.625323748,0.285561317,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",404,576,2042.962963,2060,"<df>-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",564,640,NA,C12H27BO5Si2,limonox_S_blob_687,413,544,NA,0.210865194,0.188989267,NA,0.168107439,-0.237190389,0.393108532,-0.097804004,-0.194107624,-0.174484679,0.108669597,0.275920761,-0.02354641,NA,-0.094096666,0.830711031,0.977559674,0.174063204,NYC,NA,NA,NA,2042.493343,1.609248171,0.880814783,1.903881442,FALSE,1,0.00245098,0.001169828
1129_1334_blob_1107,754,3061.294601,0.005633948,60.42231738,2,7.44E-05,8.21E-05,0.569056604,8.21E-05,0.037037037,0.989911425,0.989646632,3.33E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C7 acid,382,489,1962.416107,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",603,635,NA,C13H26BNO6Si,limonox_S_blob_685,516,598,1963,-1,-1,NA,-1,0,0,1,1,-1,-1,-1,-1,NA,0,0,0,0,NYC,NA,NA,NA,1963.087248,0.107112101,0.846571312,0.126722991,FALSE,1,0.00245098,0.001285953
1221_0832_blob_1066,755,3048.024315,0.004871997,52.25063169,9,7.40E-05,7.10E-05,0.569811321,7.10E-05,0.166666667,0.989985474,0.989717666,3.31E-05,0.494047934,0.030465557,0.255680393,-0.194671376,0.298389376,-0.166668117,NA,NA,NA,NA,NA,NA,C7 acid,425,523,1965.100671,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",626,644,NA,C13H26BNO6Si,limonox_S_blob_685,539,623,1963,0.982406096,0.444254938,NA,0,1,0.591494878,0.333581611,0.591598537,0.49757994,0.514163739,0.333326261,0.985741599,NA,1,0,-0.505803551,0.249067548,A,NA,NA,NA,1965.322369,0.236573446,0.847535197,0.279887093,FALSE,1,0.00245098,0.001112037
1129_1334_blob_667,764,2887.243223,0.005313627,56.98697745,1,7.01E-05,7.75E-05,0.576603774,7.75E-05,0.018518519,0.990630996,0.990330825,3.14E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,squalene,118,477,2830.30303,2868,8-Methyl-6-nonenamide,724,808,NA,C10H19NO,apin_ox_S_blob_751,337,371,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,A,NA,NA,NA,2830.30303,0.624650286,1.220553672,0.739015963,FALSE,1,0.00245098,0.001212839
1202_0046_blob_865,766,2870.848239,0.005283454,56.66338136,3,6.97E-05,7.70E-05,0.578113208,7.70E-05,0.055555556,0.990770629,0.990480505,3.12E-05,0.609146099,-0.920188215,0.171632393,-0.800481214,0.646002315,-0.38668656,NA,NA,NA,NA,NA,NA,C7 acid,431,477,1858.108108,NA,"Dodecanoic acid, tricosafluoro-",546,638,NA,C12HF23O2,apin_ox_S_blob_751,484,556,NA,0.974676368,-0.775878404,NA,-1,-0.807063181,-0.861013959,0.999663444,0.993701566,0.407913892,0.463287519,0.999737232,0.946730531,NA,-0.923613364,1,0,-0.909033116,A,NA,NA,NA,1857.978112,-0.390359732,0.801243536,-0.461829731,FALSE,1,0.00245098,0.001205952
1129_1334_blob_947,769,2826.809772,0.005202406,55.7941719,2,6.87E-05,7.59E-05,0.580377358,7.59E-05,0.037037037,0.990977632,0.990709143,3.07E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C7 acid,435,546,1889.932886,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",651,657,NA,C28H50O4Si2,limonox_S_blob_725,623,665,1893,-1,-1,NA,-1,0,0,1,1,-1,-1,-1,-1,NA,0,0,0,0,NYC,NA,NA,NA,1890.604027,0.22654399,0.815313294,0.268021369,FALSE,1,0.00245098,0.001187453
1129_1334_blob_1034,770,2821.550918,0.005192728,55.69037524,4,6.85E-05,7.57E-05,0.581132075,7.57E-05,0.074074074,0.991046178,0.990784854,3.06E-05,-0.258219482,0.083950138,-0.888841919,-0.308866812,-0.371159952,0.246865738,NA,NA,NA,NA,NA,NA,C7 acid,377,536,1967.785235,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",670,733,NA,C14H31BO6Si2,bcp_ox_L_blob_678,524,615,1959,-0.84033039,-0.229107869,NA,-0.437737741,0,-0.500876602,0.094195132,0.248589165,0.002247397,-0.100417735,-0.237163931,-0.94145153,NA,0,-0.790772608,0,0,NYC,NA,NA,NA,1967.39298,0.246196287,0.848428137,0.291271757,FALSE,1,0.00245098,0.001185244
1221_0832_blob_818,771,2821.192745,0.004978385,53.39161235,5,6.85E-05,7.26E-05,0.581886792,7.26E-05,0.092592593,0.991114716,0.99085744,3.06E-05,0.799245282,0.882095092,0.466023522,-0.262357118,0.739744487,-0.156185094,NA,NA,NA,NA,NA,NA,C30,556,691,3043.478261,3058,tert-Hexadecanethiol,771,778,NA,C16H34S,apin_ox_S_blob_751,380,420,NA,1,0.646295117,NA,0,0,0.88501767,0.913623738,0.998232851,1,0.948533586,0.243763175,1,NA,0,0,0.895739029,0.949481422,NYC,NA,NA,NA,3044.684432,0.117094908,1.313004553,0.138533526,TRUE,1,0.00245098,0.00113632
1221_0832_blob_768,773,2784.667096,0.005124848,54.96238063,2,6.77E-05,7.47E-05,0.583396226,7.47E-05,0.037037037,0.991250079,0.991002599,3.02E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C30,453,715,3030.434783,3058,"1-Dodecanol, 2-octyl-",750,797,NA,C20H42O,bcp_ox_L_blob_18,339,350,NA,1,1,NA,0,0,1,-1,1,1,1,1,1,NA,0,0,0,-1,NYC,NA,NA,NA,3029.347826,0.116917915,1.30639072,0.138324127,FALSE,1,0.00245098,0.00116975
1129_1334_blob_1320,777,2721.449523,0.005008503,53.71462348,5,6.61E-05,7.30E-05,0.586415094,7.30E-05,0.092592593,0.991515022,0.991266967,2.96E-05,0.300587581,0.90183171,-0.255205459,-0.06406328,0.212486066,-0.53815197,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",588,644,2062.222222,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",685,729,NA,C13H26BNO6Si,apin_ox_S_blob_592,458,626,NA,-0.326369602,0.470953057,NA,0.107124374,1,0.722679161,0.721559693,0.667249822,0.475029001,0.573662686,0.481080293,-0.679535121,NA,0,-0.99659475,0,1,NYC,NA,NA,NA,2062.039216,0.644477564,0.889243841,0.762473368,FALSE,1,0.00245098,0.001143195
1128_1901_blob_1144,779,2675.133245,0.003528976,37.84716094,6,6.50E-05,5.15E-05,0.587924528,5.15E-05,0.111111111,0.991646076,0.991388902,2.91E-05,0.185941783,-0.196993881,0.414596527,-0.814217449,-0.907184009,-0.772370517,NA,NA,NA,NA,NA,NA,C7 acid,395,536,1643.636364,NA,"trans-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",568,656,NA,C14H28O4Si2,apin_ox_L_blob_587,543,604,1637,0,0.687817117,NA,0,0.755089425,0.782662192,0.348998725,0.478837102,0.152317698,0.32183758,-0.171519596,0,NA,-1,0,-9.96E-05,-0.577269753,NYC,NA,NA,NA,1643.769401,0.624767559,0.708867128,0.739154707,FALSE,1,0.00245098,0.000805492
1221_0832_blob_847,780,2651.005233,0.00422149,45.27415498,5,6.44E-05,6.16E-05,0.588679245,6.16E-05,0.092592593,0.991710479,0.991450453,2.88E-05,0.886981617,0.660138419,0.746791167,-0.112530067,0.852227751,-0.080377137,NA,NA,NA,NA,NA,NA,stigmasterol,220,493,3312.643678,3344,tert-Hexadecanethiol,743,752,NA,C16H34S,apin_ox_S_blob_751,358,401,NA,1,0.824514739,NA,0,0,0.89676597,0.758690625,0.851349995,1,0.813237127,0.454395108,1,NA,0,0,0.967368898,0.335815003,NYC,NA,NA,NA,3312.643678,0.146768782,1.428560604,0.173640316,FALSE,1,0.00245098,0.000963558
1202_1412_blob_658,781,2634.651022,0.004848761,52.00143763,2,6.40E-05,7.07E-05,0.589433962,7.07E-05,0.037037037,0.991774486,0.991521149,2.86E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,glyceric acid,533,580,1339.188465,1345,"Butanedioic acid, 2TMS derivative",921,922,1321,C10H22O4Si2,apin_ox_L_blob_1,923,932,1330,1,1,NA,0,0,1,1,1,1,1,1,1,NA,0,0,0,1,NYC,NA,NA,NA,1339.307151,0.455298489,0.577569343,0.538657964,TRUE,1,0.00245098,0.001106733
1202_0046_blob_1483,782,2604.636293,0.004144073,44.44388066,4,6.33E-05,6.04E-05,0.590188679,6.04E-05,0.074074074,0.991837763,0.99158157,2.83E-05,0.696204855,0.943639401,0.827073846,0.232423657,0.156687609,-0.649983142,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",406,599,1909.459459,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,689,NA,C13H26BNO6Si,limonox_S_blob_1039,534,605,1903,0.120054777,0.82272331,NA,1,0.901731683,0.960159208,0.935926787,0.944518116,0.331835952,0.994133293,0.736182831,0.300488796,NA,0.99528292,0.615125021,0,0.969923981,NYC,NA,NA,NA,1909.57963,1.131106198,0.823496426,1.338197636,FALSE,1,0.00245098,0.000945888
1202_1412_blob_1554,784,2587.641298,0.004762245,51.07358297,6,6.29E-05,6.94E-05,0.591698113,6.94E-05,0.111111111,0.991963758,0.991720735,2.81E-05,0.590175157,0.296476309,0.668733178,0.629502124,0.767907438,0.314249604,NA,NA,NA,NA,NA,NA,C7 acid,389,512,2032.592593,NA,"13-Retinoic acid, (Z)-, TMS derivative",611,615,NA,C23H36O2Si,limonox_S_blob_1216,220,690,2098,0.714477688,0.721027364,NA,0.930902992,-0.142610337,0.860014814,0.254822285,0.315540441,0.472965701,0.855676722,0.289830053,0.798452302,NA,0.621556517,0.879956298,0,0.506443666,NYC,NA,NA,NA,2032.512709,1.541723181,0.876510686,1.823993468,FALSE,1,0.00245098,0.001086986
1128_1901_blob_1333,785,2586.508001,0.004760159,51.05121451,8,6.28E-05,6.94E-05,0.59245283,6.94E-05,0.148148148,0.992026595,0.991790139,2.81E-05,-0.373603293,-0.237557394,0.054411103,-0.042836919,-0.135002379,-0.353255325,NA,NA,NA,NA,NA,NA,"2-Ketoglutaric acid, tri-TMS",486,520,1624.242424,1629,"7-Trimethylsilyloxy-7-methyloctanoic acid, trimethylsilyl ester",636,712,NA,C15H34O3Si2,myrc_ox_L_blob_742,650,729,1614,-0.180357058,-0.25903818,NA,-1,-0.170875916,-0.074352649,-0.360354663,-0.317127159,-0.456384624,-0.062208942,-0.239959714,-0.310097201,NA,-0.355412377,-0.13442645,1,-0.015461283,NYC,NA,NA,NA,1623.707502,0.723982559,0.700215536,0.856534737,FALSE,1,0.00245098,0.00108651
1128_1901_blob_964,790,2524.805219,0.003687298,39.54511653,11,6.13E-05,5.38E-05,0.596226415,5.38E-05,0.203703704,0.992336906,0.992092044,2.74E-05,0.802835881,0.862974859,0.096937337,0.131505969,0.118928725,-0.162007597,NA,NA,NA,NA,NA,NA,C7 acid,535,634,1681.212121,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",659,773,NA,C15H30O5Si,limonox_S_blob_720,658,678,1675,0,0.409435522,NA,0,0.477439099,0.358280697,0.894521511,0.932930952,0.916725358,0.597189729,0.698729544,0,NA,0.187758283,-1,0.552741277,0.328100874,NYC,NA,NA,NA,1681.371236,0.156943884,0.725082726,0.185678352,FALSE,1,0.00245098,0.000841629
1202_1412_blob_1585,791,2500.701514,0.004602243,49.35760855,12,6.08E-05,6.71E-05,0.596981132,6.71E-05,0.222222222,0.992397658,0.992159146,2.72E-05,0.401711132,-0.05310076,0.754352168,-0.374787642,0.436348321,-0.221613384,NA,NA,NA,NA,NA,NA,C7 acid,508,592,1591.256831,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",628,646,NA,C15H30O4Si,myrc_ox_L_blob_560,622,666,1598,0.423743218,-0.232411723,NA,-0.135359933,-0.166890201,0.271684464,0.198334624,0.292926308,-0.022792586,0.802263849,0.680907451,0.207452056,NA,-0.296642702,0.866822257,0.501437768,0.16941672,NYC,NA,NA,NA,1590.372317,-0.211329481,0.685839909,-0.250021273,FALSE,1,0.00245098,0.001050465
1202_0046_blob_1551,794,2436.946826,0.00448491,48.09925007,4,5.92E-05,6.54E-05,0.599245283,6.54E-05,0.074074074,0.992577055,0.992357293,2.65E-05,0.964544165,0.802144945,0.941799297,0.258795754,0.213131431,-0.131368768,NA,NA,NA,NA,NA,NA,C7 acid,421,528,1791.463415,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",654,685,NA,C13H26BNO6Si,apin_ox_S_blob_708,602,690,1784,0.854433171,0.259950151,NA,-0.250804052,1,0.936601488,0.708887064,0.038876364,0.390560097,0.175585864,-0.322297383,0.848488768,NA,0,0.99115591,0,1,NYC,NA,NA,NA,1791.478038,1.410441906,0.77256572,1.66867623,FALSE,1,0.00245098,0.001023684
1202_1412_blob_1498,798,2375.895073,0.004372552,46.89424079,6,5.77E-05,6.38E-05,0.602264151,6.38E-05,0.111111111,0.992810313,0.992594331,2.58E-05,0.686388092,0.624465638,-0.566138722,0.076048257,-0.216956611,0.132484703,NA,NA,NA,NA,NA,NA,C7 acid,410,546,2158.518519,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,744,NA,C13H26BNO6Si,limonox_S_blob_687,443,613,NA,0.54367764,0.171283792,NA,-0.188743574,0.61399571,-0.064750545,0.86283302,0.853996003,0.864345975,-0.148595875,-0.011439325,0.796568947,NA,1,-0.025714254,0,-0.617270546,A,NA,NA,NA,2158.569354,0.365587693,0.930871968,0.43252224,FALSE,1,0.00245098,0.000998038
1202_1412_blob_1870,799,2348.115148,0.004321426,46.34593438,8,5.70E-05,6.30E-05,0.603018868,6.30E-05,0.148148148,0.992867358,0.992657338,2.55E-05,0.313852115,0.102398235,0.60120515,0.141288209,0.475681783,0.278260186,NA,NA,NA,NA,NA,NA,C7 acid,405,534,2297.6,NA,"<df>-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",650,689,NA,C17H37BO6Si2,limonox_S_blob_687,439,596,NA,0.310567831,0.129938162,NA,0.268610443,-0.254524985,0.536167985,0.147500475,-0.033734356,-0.091715769,0.456144609,0.199378266,0.009871324,NA,0.302140896,0.829722486,1,0.325430904,NYC,NA,NA,NA,2297.98871,0.187214144,0.99099585,0.221490719,FALSE,1,0.00245098,0.000986369
1128_1901_blob_1365,800,2340.530352,0.004098884,43.95924609,7,5.69E-05,5.98E-05,0.603773585,5.98E-05,0.12962963,0.992924219,0.992717101,2.54E-05,0.863656866,0.252341408,-0.480941551,0.288485383,0.362460747,-0.119736087,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",363,518,2072.058824,2060,"Bicyclo[2.2.1]heptane-1-carboxylic acid, 7-[(trimethylsilyl)oxy]-, methyl ester",606,663,NA,C12H22O3Si,apin_ox_S_blob_557,361,441,2078,0.388814139,0.885071551,NA,0,0.331517519,0.924969392,0.818526432,0.69119157,0.977275449,0.811253139,0.383307308,-1,NA,0,1,0.85103065,0.976632773,NYC,NA,NA,NA,2073.495176,0.684573811,0.894184165,0.809910738,FALSE,1,0.00245098,0.000935574
1128_1901_blob_1367,802,2314.750255,0.002285703,24.51344884,6,5.62E-05,3.33E-05,0.605283019,3.33E-05,0.111111111,0.993036918,0.992812793,2.51E-05,0.433693617,0.813025703,-0.638825357,-0.26828343,-0.282370887,-0.33506023,NA,NA,NA,NA,NA,NA,C21,176,561,2172.058824,2137,"2H-Pyran-2-one, tetrahydro-6-tridecyl-",718,741,NA,C18H34O2,bcp_ox_L_blob_988,520,599,2192,0,0.097702956,NA,0,0.457086005,0.682161119,0.811222222,0.761120351,0.703775897,0.796875677,0.619124855,0,NA,0.772147195,0,0.116520289,0.616427333,NYC,NA,NA,NA,2172.696078,1.092704284,0.936964046,1.292764811,FALSE,1,0.00245098,0.000521714
1202_1412_blob_1898,803,2309.821579,0.004250951,45.59011488,8,5.61E-05,6.20E-05,0.606037736,6.20E-05,0.148148148,0.993093033,0.992874773,2.51E-05,0.773000389,0.09666153,0.192423408,-0.023210109,0.108392149,-0.03385541,NA,NA,NA,NA,NA,NA,C7 acid,412,580,2296,NA,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",557,615,NA,C20H24N2O,limonox_S_blob_687,410,590,NA,0.076892156,-0.026552729,NA,-0.175511241,-0.441630125,0.074988415,0.600181582,0.557986502,0.489111303,0.802145934,-0.203275129,0.274242739,NA,0.999035734,0.618045156,0,0.074399861,NYC,NA,NA,NA,2296.08871,0.982397716,0.990176485,1.162262486,FALSE,1,0.00245098,0.000970283
1202_1412_blob_889,805,2290.325131,0.003135929,33.63185184,2,5.56E-05,4.57E-05,0.60754717,4.57E-05,0.037037037,0.993204526,0.992982185,2.49E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C10 diacid (sebacic acid),583,608,1919.463087,1922,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,665,NA,C14H31BO6Si2,limonox_S_blob_847,520,586,1925,0,1,NA,0,0,1,1,1,1,1,1,0,NA,0,0,0,1,NYC,NA,NA,NA,1919.463087,-0.361028198,0.827758616,-0.427127959,FALSE,1,0.00245098,0.000715778
1202_1412_blob_1514,806,2268.163689,0.004174285,44.76789206,8,5.51E-05,6.09E-05,0.608301887,6.09E-05,0.148148148,0.993259629,0.993043047,2.46E-05,0.121112186,-0.293410683,0.795716838,0.380439246,0.547104421,0.237486476,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",428,602,1946.308725,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",687,727,NA,C13H26BNO6Si,limonox_S_blob_706,556,604,1947,0.184208717,0.205160533,NA,0.550714611,-0.66246886,0.501685696,-0.212768349,-0.410756238,-0.421468588,0.543717227,0.210844008,-0.07223591,NA,0.974916229,0.901489488,0,0.546037554,NYC,NA,NA,NA,1946.723653,1.479907481,0.839514596,1.750860085,FALSE,1,0.00245098,0.000952784
1202_1412_blob_1448,810,2209.174052,0.004065721,43.60358382,7,5.37E-05,5.93E-05,0.611320755,5.93E-05,0.12962963,0.993476287,0.993275905,2.40E-05,0.201572266,0.058289025,0.915847477,0.582053807,0.573518453,0.345116814,NA,NA,NA,NA,NA,NA,C7 acid,436,549,1841.610738,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",655,665,NA,C14H31BO6Si2,limonox_S_blob_823,627,686,1843,0.43479263,0.499983772,NA,0.272694312,-0.398502302,0.798570953,-0.108510086,-0.114036088,0.014145624,0.742384506,0.388169772,0.24251151,NA,0.991557908,0.752279115,0,0.47136875,A,NA,NA,NA,1841.304967,1.420557999,0.794053328,1.680644453,FALSE,1,0.00245098,0.000928004
1128_1901_blob_671,812,2178.593099,0.003840013,41.18292817,2,5.29E-05,5.60E-05,0.612830189,5.60E-05,0.037037037,0.99358256,0.993384964,2.37E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C7 acid,347,399,2925.252525,NA,"Cholesta-3,5-diene",844,866,2886,C27H44,limonox_S_blob_687,354,442,NA,0,1,NA,0,0,1,1,0,0,1,1,0,NA,0,1,0,1,NYC,NA,NA,NA,2925.891569,0.296017461,1.261775739,0.350214566,TRUE,1,0.00245098,0.000876486
1128_1901_blob_1052,813,2177.266266,0.003463473,37.1446625,7,5.29E-05,5.05E-05,0.613584906,5.05E-05,0.12962963,0.993635455,0.993435463,2.36E-05,0.528228163,0.674469348,-0.526654653,-0.104421455,-0.326803455,-0.231969666,NA,NA,NA,NA,NA,NA,C7 acid,322,483,1756.363636,NA,"Phthalic acid, 5-methylhex-2-yl ethyl ester",672,854,NA,C17H24O4,bcp_ox_L_blob_702,473,480,1761,0,0.281665231,NA,0,-0.141088432,0.447199202,0.77569576,0.865312526,0.95033147,0.339819459,0.810409516,0,NA,1,0,-0.219672564,0.69209117,NYC,NA,NA,NA,1756.038433,0.804172514,0.757282572,0.951406472,FALSE,1,0.00245098,0.00079054
1221_0832_blob_1169,814,2166.996419,0.003988098,42.77110258,10,5.26E-05,5.81E-05,0.614339623,5.81E-05,0.185185185,0.9936881,0.99349361,2.35E-05,0.150311532,0.141638421,-0.512515408,-0.110850278,-0.341045329,-0.568846649,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",624,644,1932.885906,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",671,692,NA,C13H26BNO6Si,limonox_S_blob_847,582,620,1925,0.54106231,0.467264355,NA,0,0.202155417,0.713061484,0.76148653,0.514224584,0.853586749,0.34365425,0.364688469,0.525165861,NA,1,0,-0.045085658,0.81262989,NYC,NA,NA,NA,1932.797025,0.206630341,0.833508809,0.24446178,FALSE,1,0.00245098,0.000910287
1221_0832_blob_971,815,2153.547769,0.003262796,34.99246427,4,5.23E-05,4.76E-05,0.61509434,4.76E-05,0.074074074,0.993740418,0.993541182,2.34E-05,0.883190345,0.494212575,0.788038231,0.647951229,0.413176165,0.576481764,NA,NA,NA,NA,NA,NA,squalene,0,683,3229.885057,2868,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",728,753,NA,C20H32O,apin_ox_S_blob_592,270,344,NA,0,0.977443535,NA,0,0,0.703525113,0.386181289,-1,0,0.44138862,0.079255837,0,NA,0,0,0.903128331,-0.532121908,NYC,NA,NA,NA,3229.885057,0.475493348,1.392871373,0.56255025,FALSE,1,0.00245098,0.000744736
