Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,AMS_PMF_1_iepox,AMS_PMF_2_moooa,AMS_PMF_3_loooa,AMS_PMF_4_bboa,AMS_PMF_5_arom,AMS_PMF_6_hc,cluster,Assigned_Option_2
1221_0832_blob_787,-0.036563679,-0.030288699,-0.093551914,-0.100640717,-0.167329861,0.751171885,0.517480605,0.333787877,-0.213561992,0.116422681,-0.116513802,-0.062301809,-0.262797359,0.423081435,NA,4
1221_0832_blob_786,0.933658493,0.260674987,0.540051724,0.770969381,0.388786823,-0.20579709,0.092734322,-0.138494178,0.518167554,0.618521024,0.488372901,-0.052981241,0.331822175,-0.044261706,NA,2a
1221_0832_blob_785,-0.088737277,0.464979537,-0.056378612,0.141746362,0.229698366,-0.053600241,-0.084843331,0.190014373,0.142752708,0.026544599,0.15357388,0.441993235,0.448561636,0.21165073,NA,2b
1221_0832_blob_784,0.121516176,0.195573938,0.014999274,0.121006834,-0.064898442,0.431881557,0.30124975,0.142781236,-0.015439853,0.18149725,-0.016763253,0.055241529,-0.09913659,0.472722515,NA,4
1221_0832_blob_781,0.106545724,0.193287528,-0.006012899,0.124635806,-0.006089813,0.356552209,0.288013966,0.134019986,-0.009917039,0.149876605,0.043052518,0.036869715,-0.009627502,0.336294784,NA,4
1221_0832_blob_778,0.123553935,0.171658826,0.016594394,0.130006026,0.010963522,0.372896451,0.256238494,0.105094806,0.015959959,0.247208078,-0.073072596,-0.023686321,-0.087964645,0.272389405,NA,4
1221_0832_blob_777,0.343685085,0.249619712,0.109953969,0.466576427,0.578879524,-0.036720565,0.094941865,0.145279722,0.385306878,0.281314132,0.571322819,-0.003663233,0.401653067,0.005850433,NA,3
1221_0832_blob_771,0.89123552,0.363837989,0.706299784,0.853105139,0.292207668,0.012145634,0.230158805,0.047613983,0.723779126,0.717289007,0.192754314,-0.019397695,0.236827246,0.038857439,NA,2a
1221_0832_blob_768,0.181153888,0.163481128,0.060843294,0.172715669,0.021719911,0.335027721,0.274246656,0.098319222,0.009651726,0.265070629,0.005935491,-0.081903277,-0.048332117,0.152802957,NA,4
1221_0832_blob_764,0.188009155,0.147372013,0.112339344,0.145472656,0.003052307,0.36633122,0.230888379,0.060420596,-0.008238183,0.331536486,-0.087463053,-0.052572731,-0.075558566,0.368648692,NA,4
1221_0832_blob_762,0.519924065,0.389488652,0.373308133,0.714672494,0.628261605,-0.115712972,-0.045647486,0.226070523,0.763568177,0.366233725,0.467825908,0.092481802,0.551892096,0.110335527,NA,2o
1221_0832_blob_759,0.840857577,0.335691946,0.513121168,0.830714697,0.440649885,-0.12638186,0.095757378,0.011846106,0.706881316,0.622488744,0.481882516,0.067345213,0.333257527,-0.060427201,2,2a
1221_0832_blob_756,-0.226362356,-0.142324018,-0.251877876,-0.233487137,-0.150731204,0.803591437,0.389200268,0.503420754,-0.131153407,-0.181885283,-0.148499529,-0.063965088,-0.229442229,0.029158009,4,4
1221_0832_blob_752,0.158663487,0.194095359,0.071810593,0.14977384,-0.00224259,0.374065725,0.272805826,0.102350061,-0.004697942,0.293411572,-0.045351498,-0.006042325,-0.0535748,0.377568514,NA,4
1221_0832_blob_749,0.047388178,-0.122022468,0.113257799,-0.070000526,-0.050260483,0.449522041,0.545376161,0.059528269,-0.219190598,0.218213186,-0.168261784,-0.231954826,-0.292047448,0.132222012,NA,5
1221_0832_blob_748,0.892037402,0.411789969,0.514780516,0.87839602,0.562741366,-0.176145763,0.112747144,-0.005628222,0.677956265,0.673993436,0.566089839,0.050531193,0.436880554,-0.026051337,NA,2a
1221_0832_blob_747,-0.159055568,0.634428147,-0.058835012,0.155253169,0.349626554,-0.002036625,-0.044922105,0.441078692,0.111496641,-0.044119367,0.060268703,0.487999845,0.323955462,0.315716389,NA,2b
1221_0832_blob_746,0.242163668,0.480119414,0.318507765,0.527772475,0.645774961,0.111050437,0.017412266,0.288429788,0.64212409,0.382763899,0.295404797,0.16970781,0.464277685,0.209194236,6,6
1221_0832_blob_745,0.1048227,0.338382308,0.12151024,0.157809584,0.0721769,0.43069926,0.195675059,0.160224401,0.028657601,0.357552252,-0.082817416,0.214317492,0.009707489,0.64721146,NA,4
1221_0832_blob_743,-0.119892277,0.599765264,-0.15565663,0.187840868,0.45493687,-0.098029976,-0.151382661,0.261632264,0.162781932,-0.034753977,0.4649782,0.656990615,0.503225227,0.277978497,NA,2b
1221_0832_blob_739,0.873727813,0.294724672,0.589025547,0.782726767,0.241313688,-0.084929328,0.133955078,-0.024716993,0.627265752,0.641453715,0.261300061,0.016225223,0.180855768,-0.04665667,NA,2a
1221_0832_blob_734,0.141692841,0.172218269,0.034254614,0.126963222,-0.038735294,0.416578744,0.310872983,0.113979127,-0.021886249,0.225283277,-0.028502218,0.000240873,-0.078108023,0.400168384,NA,4
1221_0832_blob_732,0.123496405,0.130378568,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,5
1221_0832_blob_731,0.936154974,0.413039271,0.727943708,0.891225727,0.351307182,-0.128708203,0.142776953,0.002682786,0.728781491,0.732730216,0.231865606,0.047006033,0.302585012,-0.02877002,NA,2a
1221_0832_blob_730,0.119508088,0.512374866,-0.006469184,0.359186211,0.712216862,-0.432922402,-0.341519352,-0.021649705,0.343368453,0.156518314,0.623664764,0.498948328,0.706445236,0.12636741,NA,3
1221_0832_blob_729,0.565534254,0.123433684,0.341910374,0.566152133,0.419247779,-0.052207068,0.214022514,-0.012510954,0.411775538,0.447530069,0.442347206,-0.13006614,0.180443062,-0.024510772,NA,2a
1221_0832_blob_723,0.788648654,0.36617059,0.620253024,0.857955206,0.538452059,-0.081512119,0.12825178,0.130339127,0.788202043,0.570981118,0.43452212,0.012303374,0.41850336,0.022277402,NA,2a
1221_0832_blob_720,0.149575742,0.207350838,0.051816605,0.1407807,-0.041108077,0.432840845,0.272332777,0.124893203,-0.002635685,0.245248024,-0.032306887,0.044858095,-0.094388347,0.498973069,NA,4
1221_0832_blob_719,0.810288949,0.290242386,0.718983337,0.831763793,0.305825403,-0.131219127,0.069083306,-0.034725507,0.800769344,0.6422174,0.268078061,0.018727615,0.234583439,-0.044988537,2,2a
1221_0832_blob_718,0.528863058,0.245342022,0.398815628,0.504003126,0.181396488,-0.027655905,-0.021456402,0.040540251,0.351466438,0.471415018,0.068844244,0.006495361,0.232647427,0.07693737,NA,2a
1221_0832_blob_717,0.887095482,0.38990513,0.540805277,0.84026682,0.528980481,-0.203500428,0.033528062,-0.020285293,0.631454691,0.656767334,0.524107102,0.027540027,0.465021353,-0.007219451,2,2a
1221_0832_blob_714,0.125193472,0.129043992,0.044087511,0.109139342,-0.040965452,0.467277094,0.426021988,0.166799911,-0.043608886,0.260093468,-0.071253847,-0.078229731,-0.136201553,0.247797018,NA,4
1221_0832_blob_713,0.639848928,0.72436077,0.471153726,0.776272903,0.616625554,-0.363384313,-0.20347976,0.122164585,0.580919974,0.479799698,0.467369455,0.4173373,0.646518773,0.118828033,2,2b
1221_0832_blob_712,0.863085985,0.323735586,0.462253205,0.745837409,0.400970277,-0.226674081,0.019000982,-0.068396907,0.503681264,0.527576955,0.455566816,0.006767627,0.410484292,-0.051104014,NA,2a
1221_0832_blob_709,0.439378487,0.119278012,0.633724269,0.49117461,0.366919882,-0.058632753,-0.05249443,0.069128032,0.547216213,0.350099153,0.181230409,-0.146165284,0.182431195,-0.04701129,NA,1
1221_0832_blob_707,0.342780718,0.329254883,0.152325174,0.432509821,0.510102955,-0.218909837,-0.001342219,-0.086281919,0.28548908,0.404538132,0.662447255,0.235971786,0.478854426,0.110587388,NA,3
1221_0832_blob_706,0.802355527,0.416044829,0.481761296,0.84725335,0.623111129,-0.225581921,0.020364314,0.059583353,0.698364616,0.582090379,0.661761702,0.102386472,0.505348728,-0.000195818,2,2a
1221_0832_blob_704,0.466588164,0.557267525,0.465126643,0.696177379,0.815478162,-0.141004243,0.009523536,0.210873432,0.651727811,0.497139943,0.594742795,0.21504141,0.652953224,0.18240982,NA,3
1221_0832_blob_701,0.06962792,0.038794263,-0.0346057,0.048413028,-0.089606367,0.49079196,0.440273187,0.140482981,-0.085437269,0.12905746,-0.037617258,-0.131646071,-0.167201129,0.152077952,NA,4
1221_0832_blob_698,0.296135565,0.078906335,0.143224518,0.155453513,0.082965133,0.218449117,0.112196108,-0.08668999,-0.052438793,0.526633557,0.011527627,-0.047714534,-0.170479923,0.091848852,NA,2a
1221_0832_blob_694,0.824528831,0.19163013,0.600312567,0.634849063,0.001059855,0.012750758,0.207334206,-0.10595173,0.419273127,0.616530119,0.065251194,-0.039293885,0.007059571,-0.017831151,NA,2a
1221_0832_blob_691,0.123496405,0.130378568,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.018763628,0.12683599,0.089235655,-0.087091391,-0.007869579,-0.084693057,NA,5
1221_0832_blob_690,-0.122009256,-0.012962932,-0.167024272,-0.130729746,-0.185303803,0.6441773,0.496291451,0.371884794,-0.154129625,-0.175546437,-0.000709885,0.102536951,-0.203722962,0.439243495,NA,4
1221_0832_blob_688,0.415038522,0.778592013,0.345699572,0.584631124,0.496543496,-0.234310832,-0.222373747,0.239316434,0.416125718,0.403220252,0.182187182,0.465773222,0.583298862,0.219012014,2,2b
1221_0832_blob_687,0.838777645,0.469109628,0.624423983,0.871227975,0.464553309,-0.186657787,0.059395407,0.077297853,0.726404822,0.621791464,0.301691428,0.081184143,0.432270829,-0.053688273,2,2a
1221_0832_blob_686,0.660290336,0.412173046,0.651187003,0.758323956,0.310848561,-0.03147218,0.092352228,0.160034702,0.730058467,0.558314311,0.089438116,0.070552848,0.336757682,0.072330555,NA,2a
1221_0832_blob_684,0.471804057,0.904263778,0.33248968,0.751506297,0.722042598,-0.340174017,-0.242257438,0.206419797,0.613722152,0.455601847,0.507162278,0.652097078,0.788097072,0.286960331,2,2b
1221_0832_blob_683,0.019924468,-0.07298315,0.179446448,0.008452327,-0.043534807,0.602734777,0.568209117,0.220099464,0.033858485,0.250366016,-0.176339337,-0.203141132,-0.275773223,0.058928295,NA,4
1221_0832_blob_681,0.704512584,0.496622398,0.517722504,0.857037411,0.580690044,-0.138363733,0.039720513,0.102197319,0.844900291,0.579052617,0.550730469,0.216332327,0.518995058,0.045126395,NA,2a
1221_0832_blob_680,0.958322231,0.349600492,0.59960577,0.875471135,0.387537843,-0.156282336,0.133917195,-0.02669536,0.651668013,0.667620374,0.417199187,0.000178582,0.329691317,-0.066616344,NA,2a
1221_0832_blob_676,0.857068543,0.274684791,0.497121261,0.724261795,0.30227537,-0.20159503,0.057821003,-0.028056678,0.53959684,0.459376989,0.423521161,0.005134622,0.369659433,-0.051615053,NA,2a
1221_0832_blob_674,0.244823802,0.129690505,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.200158696,0.060110385,0.180649796,0.017286533,0.282176448,0.049012192,NA,2a
1221_0832_blob_672,0.90384468,0.286891519,0.639998964,0.81060993,0.287683912,-0.097358286,0.147575475,-0.036956664,0.651004305,0.651918945,0.31141141,-0.010790596,0.19818499,-0.063538669,NA,2a
1221_0832_blob_669,-0.041677837,-0.114430551,-0.123093553,-0.063850179,-0.096247711,0.342013033,0.394311979,0.189317301,-0.142020885,-0.034502518,0.02669506,-0.219764067,-0.17809016,-0.118248264,NA,5
1221_0832_blob_664,0.566633739,0.226352064,0.334906028,0.50863612,0.581456385,-0.262905997,-0.064746343,-0.112179832,0.342241179,0.385607748,0.476315605,-0.063547143,0.374263868,-0.074432651,NA,3
1221_0832_blob_663,0.742970977,0.314376408,0.418202386,0.784822264,0.424312399,-0.20550714,0.013807693,-0.068321557,0.700526107,0.490908563,0.667608161,0.08103586,0.383909246,-0.06915683,2,2a
1221_0832_blob_662,-0.10945731,0.604131682,0.035859316,0.224775299,0.399663725,-0.188282676,-0.248304012,0.166592502,0.283676257,0.083819932,0.281051779,0.707565522,0.648073605,0.306742399,NA,2b
1221_0832_blob_661,0.733221441,0.580924694,0.569565724,0.927988152,0.699488151,-0.105499802,0.027584919,0.190855874,0.913315414,0.637008599,0.513782438,0.232248039,0.590495284,0.106051248,NA,2o
1221_0832_blob_657,0.132551705,0.006584547,-0.031832902,0.067240844,0.097929969,0.017775152,0.013499684,-0.041528245,0.122474297,-0.009069904,0.16165819,-0.054466609,0.134434526,0.021108661,NA,2a
1221_0832_blob_656,0.026165641,0.010137855,0.009884631,-0.050547906,-0.072894331,0.756542284,0.443497933,0.375781099,-0.143012862,0.149264505,-0.139341478,-0.002232322,-0.201304118,0.460335741,NA,4
1221_0832_blob_654,0.129520301,-0.114792576,0.129010045,0.028021104,0.006979401,0.277585679,0.102347805,-0.059375339,0.018657435,0.248152629,-0.072890928,-0.18594019,-0.281103789,-0.181001756,NA,4
1221_0832_blob_653,0.853020559,0.522799479,0.596029763,0.932049065,0.572440128,-0.178080591,0.007529249,0.114690342,0.799746223,0.664732179,0.399437886,0.100507139,0.502490493,0.0397567,2,2a
1221_0832_blob_652,0.946509976,0.360857393,0.685952377,0.879047374,0.327133567,-0.117394206,0.145164411,0.01144928,0.702592615,0.669324902,0.308234446,0.00253423,0.318421447,-0.055091261,2,2a
1221_0832_blob_649,0.404575371,0.636697579,0.181998144,0.50454558,0.297359117,-0.060350482,0.015969903,0.165379573,0.283032307,0.3635704,0.185641267,0.346680148,0.451148213,0.091950125,NA,2b
1221_0832_blob_647,0.206464281,0.049148987,0.261523631,0.216477399,0.048522159,0.34628959,0.611621176,0.082150853,0.132201316,0.380154486,-0.127338729,-0.146488818,-0.139731509,0.052749254,NA,5
1221_0832_blob_643,0.217620098,0.250410436,0.221016914,0.408866956,0.219748893,0.080734607,0.05251182,0.178211242,0.534493882,0.237226321,0.375939036,0.086884156,0.162874754,0.034225492,6,6
1221_0832_blob_642,0.712518366,0.503548727,0.500539032,0.86438844,0.579511655,-0.148148134,0.045353199,0.058314233,0.826875416,0.566695904,0.641006622,0.279220811,0.554532503,0.085628744,6,6
1221_0832_blob_641,0.62002126,0.587360082,0.549493123,0.874149106,0.572750232,-0.039750957,0.033542828,0.273888096,0.907829589,0.624845131,0.454282302,0.297208828,0.5363794,0.105510959,6,6
1221_0832_blob_638,0.813107264,0.329668064,0.772279637,0.842803243,0.360280016,-0.084618246,0.164335545,0.022374511,0.785730093,0.67331978,0.298765291,0.022383186,0.249032833,-0.064151952,2,2a
1221_0832_blob_636,0.525896112,0.510261237,0.444207547,0.708329107,0.716241694,-0.072765299,-0.034045134,0.263725116,0.69584607,0.45108029,0.438867316,0.170142501,0.605538052,0.195843631,NA,3
1221_0832_blob_630,0.917986243,0.320593805,0.650045351,0.811346662,0.290782111,-0.073055094,0.206662509,-0.067073441,0.619493541,0.740626633,0.236345907,0.000178843,0.19213388,-0.0380091,2,2a
1221_0832_blob_618,0.894886157,0.376160289,0.658144205,0.865224308,0.264732271,-0.034739332,0.190147624,0.053086255,0.750182361,0.68063329,0.20273855,0.024270163,0.286477999,0.025585114,2,2a
1221_0832_blob_608,0.875088388,0.357100392,0.541998646,0.85219357,0.526121843,-0.173965685,0.050748226,-0.026162919,0.696783067,0.685069498,0.421196719,-0.022926523,0.399860444,-0.033256695,2,2a
1221_0832_blob_583,0.880351557,0.430018889,0.74037899,0.821379056,0.239242008,-0.073537716,0.153890645,0.022663418,0.639297028,0.725665968,0.081433922,0.059825301,0.258610105,0.039691533,2,2a
1221_0832_blob_581,0.956800058,0.456375436,0.636282107,0.893650263,0.454050848,-0.144642324,0.099972974,-0.027207451,0.660775256,0.762204533,0.355089148,0.0659172,0.358196001,0.013018586,2,2a
1221_0832_blob_579,0.660472404,0.273639975,0.482304182,0.728676418,0.43396609,-0.23878527,0.04088633,-0.088554572,0.662893796,0.426946644,0.648951472,0.035930889,0.393528368,-0.093021617,2,2a
1221_0832_blob_577,0.340623076,0.169954939,0.235953208,0.316528798,0.146320801,0.395798572,0.383913072,0.231759961,0.187158408,0.356649844,0.069741673,-0.130172481,0.017929332,0.09703869,NA,4
1221_0832_blob_575,0.76814012,0.314240928,0.694385699,0.695280548,0.075452804,-0.041716331,0.157699047,0.005497833,0.54728156,0.60994392,0.007581457,0.014952403,0.140489612,0.019731485,NA,2a
1221_0832_blob_572,0.56097861,0.505622256,0.296912048,0.750713795,0.525709714,0.043460185,0.136525146,0.18186856,0.665224476,0.554331288,0.553004547,0.258064065,0.432379099,0.122237025,2,2o
1221_0832_blob_571,0.866670303,0.322391553,0.669987165,0.742116589,0.099131934,-0.117554581,0.092034756,-0.041542774,0.551134375,0.617819877,0.09625171,0.039047711,0.182097861,-0.016028776,1,1
1221_0832_blob_569,0.691213694,0.214632937,0.52564837,0.555585787,0.22151001,0.06258896,0.257360008,0.017240094,0.298122952,0.55099932,0.207063106,-0.17359303,0.100934148,-0.044946141,5,5
1221_0832_blob_568,0.783816566,0.347264684,0.702038639,0.711670811,0.134512224,0.01458891,0.246782678,-0.012729864,0.548371893,0.720600076,-0.033670629,0.026943425,0.134536253,0.074667002,1,1
1221_0832_blob_565,0.201051213,-0.279543097,0.186461623,0.05206454,-0.094683057,0.218864494,0.628430822,-0.024364172,-0.013047069,0.115150306,0.013011259,-0.42663135,-0.3477597,-0.243349837,5,5
1221_0832_blob_564,0.442557917,0.44415261,0.292204363,0.602024904,0.820390823,-0.100241824,-0.100278231,0.149015913,0.551470866,0.461355157,0.486197426,0.135890713,0.565070709,0.130877473,NA,3
1221_0832_blob_563,0.548341377,0.0461265,0.271760727,0.395685385,-0.042731984,0.111250622,0.345737777,-0.125861365,0.245522192,0.462599221,0.064958313,-0.164331962,-0.145658864,-0.032661727,NA,2a
1221_0832_blob_511,0.826995322,0.329618401,0.59977399,0.707718604,0.099123324,-0.111563904,0.143787393,-0.077103135,0.513263951,0.646803139,0.091265323,0.057233438,0.148705521,-0.04827733,1,1
1221_0832_blob_5,0.952528327,0.435758157,0.700212058,0.897984973,0.357711388,-0.1075863,0.13673747,0.02160264,0.702773677,0.715290063,0.275708789,0.021487438,0.34364097,-0.010667978,2,2a
1221_0832_blob_48,0.763542998,0.335585143,0.69476326,0.838978318,0.425328445,-0.052312255,0.091476345,0.065410383,0.861115589,0.686446634,0.23060027,0.014567519,0.25658103,-0.056550089,2,2a
1221_0832_blob_45,0.167745766,0.480923242,0.223937008,0.549939523,0.510575274,-0.019870342,-0.005364597,0.258323138,0.709817373,0.258913743,0.491821858,0.360015825,0.4660893,0.137592972,6,6
1221_0832_blob_43,0.801275947,0.378774548,0.707850321,0.85608985,0.380745426,-0.030060643,0.139667946,0.125888522,0.810511801,0.640807714,0.195134288,0.009192085,0.321217852,0.03117192,2,2a
1221_0832_blob_42,0.931676456,0.447634804,0.645317509,0.928260232,0.508764055,-0.111354226,0.134946048,0.019379034,0.763178926,0.774608597,0.400050636,0.059009107,0.384469154,0.007296353,2,2a
1221_0832_blob_4,0.136869117,0.436445542,0.195647206,0.314425264,0.278711816,0.380729426,0.287824963,0.517220699,0.241808228,0.248977854,0.050086799,0.202776854,0.237534442,0.181487937,6,6
1221_0832_blob_37,0.802332591,0.41984486,0.731665499,0.877416988,0.40213469,-0.042822764,0.123477246,0.132366163,0.830178163,0.678686829,0.169831833,0.034613578,0.33491741,0.031239071,2,2a
1221_0832_blob_35,0.884970079,0.461011909,0.551881748,0.852825411,0.520830063,-0.214433249,0.021484637,-0.006765293,0.638205799,0.653710447,0.451280219,0.092317007,0.511299667,0.043697108,2,2a
1221_0832_blob_33,0.849831763,0.518165454,0.58796046,0.952693823,0.615948148,-0.177138002,0.055836667,0.133716495,0.829747516,0.65324516,0.531230959,0.14780819,0.533532717,0.023094586,2,2a
1221_0832_blob_29,0.552830931,0.618625768,0.417869202,0.818422891,0.626062753,-0.198053473,-0.080914591,0.109881068,0.850846904,0.515953303,0.620235798,0.387676312,0.633055313,0.110393568,6,6
1221_0832_blob_284,0.831704227,0.354781908,0.690153532,0.870325714,0.371633389,-0.048122472,0.172489754,0.033324739,0.817651263,0.693937796,0.295304633,0.046700843,0.260069827,-0.053282283,2,2a
1221_0832_blob_25,0.557770262,0.63103197,0.475409021,0.754267799,0.831843375,-0.052956568,-0.031102823,0.192179304,0.659854249,0.604990002,0.501908616,0.232254746,0.611781715,0.09008686,3,3
1221_0832_blob_224,0.756847531,0.450007809,0.65986094,0.888609128,0.501344953,-0.040224162,0.059528235,0.180480936,0.876573411,0.656427565,0.23416382,0.049376592,0.394685004,0.045762537,2,2a
1221_0832_blob_22,0.838993995,0.453752313,0.537828178,0.91539181,0.638366625,-0.137394159,0.074223452,0.088904684,0.790362396,0.662377828,0.541215556,0.075219692,0.475460971,0.026268624,2,2a
