"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm.x","pct_occur","raw_cumsum","ISrawnorm_cumsum","cumsum_ISnormnorm.y","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","A1","BB1","BB2","BB3","BB4","BB5","ISOP1","ISOP2","ISOP3","MT1","MT2","MT3","SQT1","SQT2","SQT3","SQT4","SQT5","man_cat1","man_cat1_alternate","man_cat1_certainty","man_cat1_notes","LRI_avg","RI2","relative_LRI","relative_LRI2","identifiable","count","pct_count","pct_normvol","ams_max","trac_max"
"115","1202_0046_blob_1210",605,5997.7732216115,0.00881184384529756,94.5042559494616,17,0.000145709883319507,0.000128478724683099,0.456603773584906,0.000128478724683099,0.314814814814815,0.973944060398824,0.973339361206229,6.51e-05,0.091722915,0.440511446,0.370956058,-0.043934654,0.416632807,0.260504343,NA,NA,NA,NA,NA,NA,"C7 acid",377,519,1995.945946,NA,"Silane, [[(3<df>,11<df>,20S)-pregn-5-ene-3,11,17,20-tetrayl]tetrakis(oxy)]tetrakis[trimethyl-",605,613,NA,"C33H66O4Si4","limonox_S_blob_788",437,516,1989,0.79474554,0.185971735,NA,0.093895287,0.410870146,0.516859997,0.125245393,0.180426576,0.354006784,0.430019701,0.774998182,0.274123333,NA,0.532684655,0.241752346,"0.315334631",0.747696559,"NYC",NA,NA,NA,1995.72987910927,0.156943883913158,0.86064827928293,0.185678351793559,FALSE,1,0.00245098039215686,0.00201131014515979,"AMS1_PMF_2r2","MT2"
"116","1129_1334_blob_1531",607,5934.75766810795,0.0095514969439775,102.436802982596,32,0.000144178983665744,0.000139263038215507,0.45811320754717,0.000139263038215507,0.592592592592593,0.97423357766043,0.973639153112234,6.45e-05,0.465001699,0.589151126,0.397915805,0.126622465,0.522355615,0.171490906,NA,NA,NA,NA,NA,NA,"C7 acid",517,586,1536.956522,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",660,665,NA,"C13H26BNO6Si","myrc_ox_L_blob_609",619,652,1543,0.513801131,0.449143195,NA,0.659293921,0.600916339,0.669277592,0.467111723,0.445930058,0.490327358,0.653071127,0.757585258,0.213924937,NA,0.415250324,0.503250489,"0.412435669",0.608075211,"NYC",NA,NA,NA,1536.96394630554,0.395435544176626,0.662807822618832,0.467834860796057,FALSE,1,0.00245098039215686,0.0021801365346637,"AMS1_PMF_2r2","MT2"
"117","1128_1901_blob_1236",608,5934.17100739274,0.00924208495418785,99.1184566307691,31,0.000144164731332219,0.000134751739723642,0.458867924528302,0.000134751739723642,0.574074074074074,0.974377742391762,0.973773904851958,6.45e-05,0.194805306,0.359235139,0.240454419,0.290186638,0.314746824,0.198474329,NA,NA,NA,NA,NA,NA,"C14 Diacid",485,539,2308.064516,2317,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",654,719,NA,"C18H34OSi","apin_ox_S_blob_751",496,593,NA,-0.096496874,0.376887112,NA,-0.268302876,0.084479008,0.404880049,0.289598439,0.294716473,0.148075764,0.30937962,0.479963547,-0.287365048,NA,0.795516013,0.279457828,"0.478314106",0.455703677,"NYC",NA,NA,NA,2308.15570839996,0.136734589433586,0.995380316517638,0.161768987527068,FALSE,1,0.00245098039215686,0.00210951300966444,"AMS1_PMF_2r2","MT2"
"118","1202_1412_blob_1395",609,5929.37342642561,0.0109123046001004,117.031037434544,15,0.000144048178915662,0.000159103929096814,0.459622641509434,0.000159103929096814,0.277777777777778,0.974521790570678,0.973933008781055,6.44e-05,0.578730114,0.159868011,0.497801113,0.189235,0.367638166,0.032412283,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",538,628,1924.832215,1931,"<df>-D-Xylofuranose, 1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",613,691,NA,"C12H27BO5Si2","limonox_L_blob_552",643,691,1934,0.392410093,0.274902148,NA,0.346796885,0.300301167,0.740806481,0.432263543,0.448377062,0.301886285,0.788348874,0.374422117,0.279594577,NA,0.540702335,0.767878323,"0.913320622",0.557541207,"NYC",NA,NA,NA,1924.71975331036,1.52022105935556,0.830025526564623,1.79855457648281,FALSE,1,0.00245098039215686,0.0024907419303587,"AMS1_PMF_1r2","MT1"
"119","1128_1901_blob_1871",610,5836.74937049493,0.00919305086393102,98.5925814226702,22,0.00014179797039934,0.000134036811328088,0.460377358490566,0.000134036811328088,0.407407407407407,0.974663588541077,0.974067045592383,6.34e-05,0.396878354,0.544018773,0.783995868,0.277730351,0.625554885,0.040972591,NA,NA,NA,NA,NA,NA,"2-Ketoglutaric acid, tri-TMS",326,428,1621.818182,1629,"Propylbenzene, 1'-hydroxy-3,4,5-trimethoxy-2'-nitro-",657,706,NA,"C12H17NO6","limonox_S_blob_771",514,633,1636,0.381973455,0.544187322,NA,0.156152725,0.419492674,0.863314504,0.323478399,0.181025837,0.002974746,0.731354212,0.537066825,-0.149022014,NA,0.800098765,0.667516501,"0.768834624",0.808071569,"NYC",NA,NA,NA,1622.16656588053,0.942646154506786,0.699551015520443,1.11523290955515,FALSE,1,0.00245098039215686,0.00209832094079399,"AMS1_PMF_3r2","MT1"
"120","1202_1412_blob_1735",611,5825.06386912942,0.00881134057075489,94.498858488155,26,0.00014151408286682,0.000128471386823675,0.461132075471698,0.000128471386823675,0.481481481481481,0.974805102623944,0.974195516979207,6.33e-05,0.668557391,0.645243756,0.392661494,0.467812042,0.489004309,0.405890853,NA,NA,NA,NA,NA,NA,"pinonic acid",455,485,1555.191257,1550,"1-Methylcyclohexylcarboxylic acid, TBDMS derivative",638,818,NA,"C14H28O2Si","limonox_S_blob_966",622,730,1540,0.04786937,0.603425929,NA,0.318186979,0.376281254,0.693937792,0.652676274,0.637392138,0.613993572,0.584217532,0.204198488,-0.080592347,NA,0.830761851,0.510956611,"0.781097858",0.551538295,"NYC",NA,NA,NA,1555.206023924,0.843112024586471,0.670674625074026,0.997475321747288,FALSE,1,0.00245098039215686,0.00201119527235777,"AMS1_PMF_1r2","ISOP1"
"121","1129_1334_blob_1462",616,5741.17804460768,0.00972648521897237,104.313497238486,31,0.00013947616091619,0.000141814407804044,0.464905660377358,0.000141814407804044,0.574074074074074,0.975504715362964,0.974938214920354,6.24e-05,0.487863723,0.773834092,0.10350885,0.173466697,0.30572891,0.079845277,NA,NA,NA,NA,NA,NA,"pinonic acid",505,575,1544.565217,1550,"Hexanedioic acid, 2TMS derivative",639,788,1514,"C12H26O4Si2","myrc_ox_L_blob_609",672,740,1543,0.738269334,0.575346047,NA,0.768081535,0.837229756,0.642048177,0.590460756,0.687042461,0.802257549,0.474014883,0.518265206,0.820514682,NA,0.605326403,0.21848431,"0.577838422",0.531297538,"NYC",NA,NA,NA,1544.49298354524,0.176551300044562,0.666054681330946,0.208875641292422,FALSE,1,0.00245098039215686,0.00222007774321894,"AMS1_PMF_2r2","MT3"
"122","1202_1412_blob_1709",619,5714.07161595638,0.00924561596274113,99.1563255878157,21,0.000138817637425879,0.000134803222646369,0.467169811320755,0.000134803222646369,0.388888888888889,0.97592177501277,0.975380341690878,6.21e-05,0.336949253,0.323246215,-0.253953834,-0.289860992,-0.320825208,-0.351175513,NA,NA,NA,NA,NA,NA,"C7 acid",409,544,2208,NA,"a-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",600,641,NA,"C19H33BO6Si2","limonox_S_blob_687",434,602,NA,0.052168749,-0.176538957,NA,-0.004756421,-0.191604507,-0.143968288,0.480158476,0.552313654,0.413371293,0.113573743,0.301533448,0.082647853,NA,0.347388571,0.037026561,"0.403458556",0.017177732,"NYC",NA,NA,NA,2210.97273737714,0.257425616369546,0.953470658471271,0.304557036344192,FALSE,1,0.00245098039215686,0.00211031896508654,"AMS1_PMF_1r2","ISOP2"
"123","1128_1901_blob_1706",621,5672.97618233955,0.00942112285598506,101.038581861441,8,0.000137819265094011,0.000137362153809126,0.468679245283019,0.000137362153809126,0.148148148148148,0.976198131282148,0.97567072057751,6.16e-05,0.378581335,-0.127672419,0.685191022,0.64308011,0.644657927,0.595703239,NA,NA,NA,NA,NA,NA,"maltol",0,567,2089.705882,1303,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",573,593,NA,"C30H48","limonox_S_blob_1216",417,538,2098,-0.324330414,0.666691033,NA,0.144969363,0.835561208,0.589073613,0.219427199,0.172315256,-0.548146501,0.482571266,0.252413378,1,NA,0.151182971,0.807050234,"0.554792055",0.073645941,"NYC",NA,NA,NA,2089.95506535948,0.972756497535476,0.901282407809155,1.15085608088305,FALSE,1,0.00245098039215686,0.0021503785486566,"AMS1_PMF_3r2","MT3"
"124","1221_0832_blob_790",622,5659.24215169183,0.0074910578813699,80.3392415687214,15,0.00013748561059771,0.000109221359345728,0.469433962264151,0.000109221359345728,0.277777777777778,0.976335616892745,0.975779941936856,6.15e-05,0.525476498,0.810377923,-0.281748515,0.111701615,-0.016089382,0.48701328,NA,NA,NA,NA,NA,NA,"C28",497,628,2836.363636,2852,"2-Methyl-Z-4-tetradecene",736,751,NA,"C15H30","apin_ox_S_blob_751",357,392,NA,0.508796408,0.353455001,NA,0,-0.109993543,0.47256132,0.490512856,0.50874574,0.357549814,0.375735955,0.311159811,0.405428161,NA,0.853426906,0.8216943,"-0.121660588",-0.113465843,"NYC",NA,NA,NA,2835.84198447056,0.0756818621632809,1.22294231789634,0.0895382672887142,FALSE,1,0.00245098039215686,0.00170983973153575,"AMS1_PMF_2r2","ISOP2"
"125","1129_1334_blob_1448",624,5611.8847957152,0.0103280046418721,110.764604010041,14,0.000136335111144211,0.000150584700342479,0.470943396226415,0.000150584700342479,0.259259259259259,0.976609066441326,0.976061182717817,6.1e-05,0.09660034,-0.168022428,0.46902811,0.467968493,0.455570431,0.330602721,NA,NA,NA,NA,NA,NA,"C12 diacid",480,553,2115.555556,2120,"a-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",695,699,NA,"C27H52N2O10Si3","limonox_S_blob_905",471,618,2120,-0.154688765,0.465929402,NA,-0.030227889,-0.184320136,0.648915664,-0.298844109,-0.403970983,-0.344716115,0.107445845,-0.242882139,-0.248571882,NA,0.711374562,0.467311147,"0.823364283",0.600883206,"NYC",NA,NA,NA,2115.18985371927,0.226297719165485,0.912164780923503,0.26773000936143,FALSE,1,0.00245098039215686,0.00235737501482622,"AMS1_PMF_3r2","BB1"
"126","1221_0832_blob_817",631,5368.20862846078,0.00935147489984534,100.291629420052,5,0.000130415243122118,0.000136346670473434,0.47622641509434,0.000136346670473434,0.0925925925925926,0.977547737835643,0.977088885252536,5.83e-05,0.882920426,0.768513225,0.649999211,-0.203615623,0.810324587,-0.096033307,NA,NA,NA,NA,NA,NA,"C30",303,743,3104.347826,3058,"Docosyl octyl ether",769,825,3056,"C30H62O","apin_ox_S_blob_751",344,382,NA,1,0.782934648,NA,0,0,0.936904743,0.860585518,0.963526072,1,0.841984008,0.465938452,1,NA,0,0,"0.942975521",0.487538968,"NYC",NA,NA,NA,3104.75923328658,0.117276852302226,1.33891150284752,0.138748781386493,TRUE,1,0.00245098039215686,0.0021344813490202,"AMS1_PMF_1r2","ISOP3"
"127","1128_1901_blob_1459",633,5344.37111660108,0.00852538806647908,91.4321077458695,20,0.000129836134685809,0.000124302133065405,0.477735849056604,0.000124302133065405,0.37037037037037,0.977807706204679,0.977356920891593,5.81e-05,0.64181699,0.632033932,0.373076084,0.217201022,0.417396581,0.217463643,NA,NA,NA,NA,NA,NA,"C7 acid",452,560,1682.424242,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",649,682,NA,"C13H26BNO6Si","limonox_L_blob_554",644,676,1678,0.143656728,0.525775948,NA,0.399159145,0.533666052,0.578125579,0.740415039,0.741995639,0.592905683,0.60018273,0.496156754,0.405972745,NA,0.881272055,0.103273605,"0.492363759",0.269345339,"NYC",NA,NA,NA,1682.44235033259,0.0573954859824243,0.725544638562378,0.0679038836805118,FALSE,1,0.00245098039215686,0.0019459263929971,"AMS1_PMF_1r2","ISOP2"
"128","1202_0046_blob_1444",634,5308.16898547694,0.00815355203332722,87.4442831469386,9,0.000128956640228931,0.000118880677559692,0.478490566037736,0.000118880677559692,0.166666666666667,0.977936662844908,0.977475801569153,5.77e-05,0.548575778,0.476556312,0.847678959,-0.157093865,0.575495854,-0.075135398,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",486,575,2233.870968,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",654,681,NA,"C13H26BNO6Si","apin_ox_S_blob_592",408,502,NA,0.659202246,0.110723568,NA,0.2424245,-0.024672761,0.753908622,0.501677665,0.685788723,-0.067210126,0.930630562,0.585994291,0.574544963,NA,0.878262151,0.764966505,"-0.683273258",0.834045705,"NYC",NA,NA,NA,2233.92831541219,0.584665258320047,0.963370133817415,0.69171017569497,FALSE,1,0.00245098039215686,0.00186105453201725,"AMS1_PMF_3r2","MT1"
"129","1221_0832_blob_764",635,5289.12020173196,0.00888398013065908,95.2778949397492,6,0.000128493869138011,0.00012953048843531,0.479245283018868,0.00012953048843531,0.111111111111111,0.978065156714046,0.977605332057588,5.74e-05,0.001629336,0.597734147,-0.200065006,-0.364576382,-0.366771189,0.4391599,NA,NA,NA,NA,NA,NA,"C29",526,731,2931.313131,2955,"tert-Hexadecanethiol",764,770,NA,"C16H34S","apin_ox_S_blob_751",332,363,NA,-0.940881961,-0.178474314,NA,1,-1,-0.688161932,-0.371594208,-0.407424438,-0.601309593,-0.428633351,-0.482293164,-0.996559004,NA,-1,-0.977697269,"-0.767321495",-0.912542349,"NYC",NA,NA,NA,2929.16924345496,0.0875570786805452,1.2631892198924,0.103587687853184,TRUE,1,0.00245098039215686,0.00202777530785775,"AMS1_PMF_2r2","BB3"
"130","1129_1334_blob_1515",637,5271.72307597169,0.00877627092884011,94.1227475999283,20,0.000128071223420849,0.000127960063320058,0.480754716981132,0.000127960063320058,0.37037037037037,0.978321511943183,0.977874984223532,5.73e-05,0.494347738,0.688919542,0.325922318,0.296460752,0.354667424,0.152905831,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllinic acid, TMS",411,508,2114.074074,2127,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",612,639,NA,"C19H33BO6Si2","limonox_S_blob_905",482,659,2120,0.094473248,0.615693326,NA,0.392753839,0.44577433,0.65688347,0.393363595,0.417411175,0.528095806,0.544179669,0.4515266,0.192272744,NA,0.949117039,0.640886724,"0.786064758",0.716063883,"NYC",NA,NA,NA,2114.32679738562,0.753571222947373,0.911792592304066,0.891540716001063,FALSE,1,0.00245098039215686,0.00200319059957774,"AMS1_PMF_2r2","BB1"
"131","1128_1901_blob_930",641,5167.66265815358,0.00864896502956597,92.7574318385398,4,0.000125543179965684,0.00012610391381599,0.48377358490566,0.00012610391381599,0.0740740740740741,0.97883010138114,0.978379523415551,5.61e-05,0.9194241,0.896529308,-0.494102735,-0.355380608,-0.507137848,-0.452431187,NA,NA,NA,NA,NA,NA,"C7 acid",573,654,1859.060403,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",773,845,NA,"C17H34O2Si","limonox_S_blob_649",588,625,1868,0,0.169064253,NA,0,-0.049959908,0.13807399,0.996861014,0.999815673,0.999313438,0.858649486,0.272149664,0,NA,-0.034671666,0,"-0.93272868",0.314432397,"NYC",NA,NA,NA,1857.38255033557,0.166877360098884,0.800986702985031,0.197430523587439,TRUE,1,0.00245098039215686,0.00197413293000892,"AMS1_PMF_1r2","ISOP2"
"132","1128_1901_blob_604",647,5054.81083666933,0.00904037300850695,96.9551594051987,2,0.000122801558178182,0.000131810732825494,0.488301886792453,0.000131810732825494,0.037037037037037,0.979572827774611,0.979167356439244,5.49e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",344,389,2828.282828,NA,"Cholesteryl benzoate",816,816,NA,"C34H50O2","limonox_S_blob_687",361,434,NA,0,1,NA,0,0,1,1,0,0,1,1,0,NA,0,1,"0",1,"NYC",NA,NA,NA,2827.40672026386,0.276117024437378,1.21930465345047,0.326670608126678,TRUE,1,0.00245098039215686,0.00206347210269076,NA,"BB1"
"133","1129_1334_blob_1456",648,5024.13323090293,0.00924631798745544,99.163854582252,15,0.000122056276522544,0.000134813458329341,0.489056603773585,0.000134813458329341,0.277777777777778,0.979694884051133,0.979302169897573,5.46e-05,0.309580529,0.2699636,0.558063922,0.094817116,0.086102579,-0.131428534,NA,NA,NA,NA,NA,NA,"Me-OH-glutatric acid",495,534,1618.181818,1623,"N-Acetyl glucosamine methoxime, tetrakis(trimethylsilyl)",622,640,NA,"C21H50N2O6Si4","myrc_ox_L_blob_601",579,655,1614,0.360082026,0.188351035,NA,0.218738841,0.054761951,0.675128838,0.185271568,0.143888346,0.061813474,0.432492529,0.219322786,0.256686071,NA,0.737083354,0.829190113,"0.971563657",0.54021675,"NYC",NA,NA,NA,1618.32184481354,0.853061002546371,0.697892999270214,1.00924583349687,FALSE,1,0.00245098039215686,0.00211047920276833,"AMS1_PMF_3r2","MT1"
"134","1202_1412_blob_1819",650,4990.24988804744,0.00887882828719501,95.2226430376629,16,0.000121233114700394,0.000129455373364089,0.490566037735849,0.000129455373364089,0.296296296296296,0.979937722082247,0.97954984178532,5.42e-05,0.273236775,0.081443999,0.466114776,-0.146839075,0.244181877,-0.419048701,NA,NA,NA,NA,NA,NA,"C14 Diacid",451,571,2302.4,2317,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",681,709,NA,"C14H31BO6Si2","limonox_S_blob_687",451,634,NA,0.165846189,0.110400421,NA,-0.200501111,-0.493995842,0.350745157,0.217780941,0.21088513,0.159802561,0.418360827,0.562873234,0.015600865,NA,0.017307009,0.727143508,"0.673217433",0.531860213,"NYC",NA,NA,NA,2299.64596774194,0.156632545353386,0.99171053448394,0.185310011026229,FALSE,1,0.00245098039215686,0.00202659939561878,"AMS1_PMF_3r2","MT2"
"135","1128_1901_blob_1106",651,4981.10835213894,0.00722334346524441,77.4680885901782,21,0.000121011030256489,0.000105318021137864,0.491320754716981,0.000105318021137864,0.388888888888889,0.980058733112504,0.979655159806457,5.41e-05,0.722647151,0.658665614,-0.368272158,0.045166884,-0.020329657,-0.106634641,NA,NA,NA,NA,NA,NA,"C7 acid",468,536,2220.967742,NA,"Hexadecanoic acid, butyl ester",716,758,2188,"C20H40O2","apin_ox_S_blob_751",454,563,NA,0.45808046,0.732519841,NA,0,0.675621116,0.849975433,0.898985395,0.865596504,0.918481532,0.859599077,0.665353392,0.427536866,NA,0.664333745,0.956079385,"0.236016766",0.65850529,"NYC",NA,NA,NA,2221.98293557129,0.167019529953528,0.958218749998862,0.197598722969452,FALSE,1,0.00245098039215686,0.00164873370984358,"AMS1_PMF_1r2","ISOP3"
"136","1128_2052_blob_670",652,4912.92748469733,0.00843851379083508,90.5004084414991,8,0.000119354644482558,0.000123035486000561,0.492075471698113,0.000123035486000561,0.148148148148148,0.980178087756987,0.979778195292458,5.34e-05,0.604559442,0.653685787,-0.372334432,0.596100879,0.303147516,-0.041225672,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",437,521,2047.407407,2060,"4,4-Dimethyl-3-(3-methylbut-3-enylidene)-2-methylenebicyclo[4.1.0]heptane",734,756,NA,"C15H22","bcp_ox_L_blob_641",473,533,2030,0,0.838945732,NA,0,-0.123275991,0.91519796,0.726774793,0.751461871,0.992932533,0.842586111,0.713162936,0,NA,0,0,"0.082632508",0.903735645,"NYC",NA,NA,NA,2047.91731700972,0.306396745167697,0.883153844339286,0.362494168101057,FALSE,1,0.00245098039215686,0.00192609727266499,"AMS1_PMF_2r2","ISOP3"
"137","1128_2052_blob_932",653,4878.58830179553,0.00769714599349268,82.5494718040866,9,0.000118520408483791,0.000112226171764415,0.492830188679245,0.000112226171764415,0.166666666666667,0.98029660816547,0.979890421464222,5.3e-05,0.583156142,0.5922516,0.222942556,0.199822449,0.638862208,-0.222379821,NA,NA,NA,NA,NA,NA,"bisabolol",294,480,1792.727273,1770,"1,2,5,5,8a-Pentamethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-ol",662,771,NA,"C15H26O","bcp_ox_L_blob_8",514,533,1799,1,0.783966481,NA,0,0.348818624,0.781445078,0.646670803,0.669772774,0.77818802,0.743324342,0.396492233,0,NA,-1,1,"0.519457359",0.651401087,"NYC",NA,NA,NA,1792.83813747228,0.963297060521897,0.773152255823821,1.13966473892195,FALSE,1,0.00245098039215686,0.0017568795018706,"AMS1_PMF_5r2","BB1"
"138","1202_0046_blob_1847",655,4756.78617128401,0.00777792313632009,83.4157812751403,11,0.000115561347917621,0.000113403921220285,0.494339622641509,0.000113403921220285,0.203703703703704,0.980530684612078,0.980110540783584,5.17e-05,-0.098307954,0.557126207,0.257158391,0.358088581,0.040683301,-0.148750046,NA,NA,NA,NA,NA,NA,"C7 acid",418,529,2335.483871,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",676,718,NA,"C13H26BNO6Si","limonox_S_blob_687",436,580,NA,0.058957796,0.44029663,NA,-0.0020959,0.564275504,0.468751718,0.072275546,0.14951551,0.161368359,0.119873597,0.27467222,-0.235193998,NA,0.524750546,-0.527579478,"0.857076116",0.475921698,"NYC",NA,NA,NA,2334.74369501466,0.177776202723341,1.00684624944227,0.210324808375792,FALSE,1,0.00245098039215686,0.00177531694694091,"AMS1_PMF_2r2","BB1"
"139","1128_1901_blob_1075",657,4705.22722174472,0.0080150366638219,85.9587493401122,13,0.00011430877496365,0.000116861091382782,0.495849056603774,0.000116861091382782,0.240740740740741,0.980759684528673,0.98033400687921,5.11e-05,0.660882923,0.445676976,0.579048295,0.241672934,0.645295938,0.294587115,NA,NA,NA,NA,NA,NA,"C7 acid",519,584,1671.515152,NA,"Tripropylene glycol monomethyl ether, TMS derivative",597,741,NA,"C13H30O4Si","myrc_ox_L_blob_631",625,680,1676,0.879879868,0.564029554,NA,0.98237757,0.599012233,0.922821901,0.644983207,0.691931181,0.501017572,0.899016396,0.764886532,0.735841348,NA,0.830617404,0.876934603,"0.325684219",0.837622966,"NYC",NA,NA,NA,1671.82370325569,0.246329306183518,0.72096540144682,0.291429130146383,FALSE,1,0.00245098039215686,0.00182943829223387,"AMS1_PMF_1r2","BB3"
"140","1128_1901_blob_1050",658,4692.06180723364,0.00811687063707128,87.0508866999277,15,0.00011398893442594,0.000118345854304389,0.496603773584906,0.000118345854304389,0.277777777777778,0.980873673463099,0.980452352733515,5.1e-05,0.072144468,0.387332115,-0.304631704,-0.218278913,-0.216757187,-0.167159911,NA,NA,NA,NA,NA,NA,"C7 acid",347,420,2734.579439,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",557,654,NA,"C16H50O7Si8","limonox_L_blob_543",447,526,NA,-0.278645396,-0.070361875,NA,0.088195566,0.027397556,-0.05969312,0.543760805,0.662519313,0.505804722,0.249472984,0.616934906,-0.712592787,NA,1,-0.175880192,"0.14944267",0.571070186,"NYC",NA,NA,NA,2734.67270126766,0.0575088608566797,1.17931358315809,0.0680380160803332,FALSE,1,0.00245098039215686,0.00185268197506737,"AMS1_PMF_2r2","ISOP2"
"141","1128_1901_blob_1370",660,4659.73804845854,0.00632756738205043,67.8611716127801,17,0.000113203661134412,9.22573983226056e-05,0.49811320754717,9.22573983226056e-05,0.314814814814815,0.981100703529171,0.980659666727944,5.06e-05,0.708933863,0.682239382,-0.169771402,0.475604963,0.264749706,0.001651399,NA,NA,NA,NA,NA,NA,"C7 acid",397,469,1738.181818,NA,"2,7-Octanedione, 4,4-dimethyl-3-[2-(1-hydroxy-1-methylethyl)-3-methyl-3-butenylidene)-",618,651,NA,"C18H30O3","bcp_ox_L_blob_69",556,593,1748,0.492282988,0.770647143,NA,0,0.592858133,0.908119261,0.716765321,0.646696462,0.883787888,0.806862712,0.550689427,-1,NA,0.633032472,0.982559132,"0.620704033",0.666015715,"NYC",NA,NA,NA,1738.10459294515,0.703438109296488,0.749548695337287,0.832228854456166,FALSE,1,0.00245098039215686,0.00144427212886799,"AMS1_PMF_1r2","ISOP3"
