Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,cluster_vol.z7,cluster_vol.z8,cluster_vol.z9,cluster_vol.z10,cluster_vol.z11,cluster_vol.z12,cluster_vol.z13,AMS_PMF_1,AMS_PMF_2,AMS_PMF_3,AMS_PMF_4,AMS_PMF_5,AMS_PMF_6,cluster,max_corr,assigned_cluster
1221_0832_blob_663,0.742970977,0.314376408,0.418202386,0.494654524,-0.20550714,0.615149976,0.143740836,0.013807693,0.616210666,-0.173779871,0.361119406,0.790885762,0.869127851,0.658969918,0.700526107,0.490908563,0.667608161,0.08103586,0.383909246,-0.06915683,12,cluster_vol.z12,12
1221_0832_blob_719,0.810288949,0.290242386,0.718983337,0.360977337,-0.131219127,0.497526814,0.092385857,0.069083306,0.580193664,-0.132444222,0.34039241,0.860131725,0.939020035,0.650237564,0.800769344,0.6422174,0.268078061,0.018727615,0.234583439,-0.044988537,12,cluster_vol.z12,12
1221_0832_blob_759,0.840857577,0.335691946,0.513121168,0.509075935,-0.12638186,0.283187753,0.160924774,0.095757378,0.520042083,-0.073454401,0.386147047,0.858279153,0.913170922,0.649378331,0.706881316,0.622488744,0.481882516,0.067345213,0.333257527,-0.060427201,12,cluster_vol.z12,12
1221_0832_blob_820,0.765567634,0.559228657,0.518726258,0.525422549,-0.151648424,0.401048211,0.225562518,0.055675216,0.71320166,-0.051330362,0.591437081,0.84023564,0.881835805,0.724213507,0.709580952,0.66306453,0.509918406,0.222589701,0.453526686,0.075740897,12,cluster_vol.z12,12
1221_0832_blob_1084,0.814716757,0.40309754,0.521190623,0.678523225,-0.302829968,0.31931058,0.264240436,-0.039225855,0.535986562,-0.116578952,0.454386303,0.841812071,0.756131915,0.837531347,0.611706696,0.589131779,0.614851033,0.040789534,0.480778368,-0.014413144,13,cluster_vol.z11,13
1213_2145_blob_1204,0.522064003,0.465850333,0.573555687,0.581246021,-0.223349065,0.223178388,0.331826055,-0.044707976,0.545782179,-0.092974408,0.483524659,0.659660745,0.536832126,0.901939714,0.5860131,0.551594091,0.253615524,0.093095393,0.450794554,0.105244099,13,cluster_vol.z13,13
1128_1901_blob_1050,0.031228473,-0.133764552,0.221985118,-0.118346897,-0.281675986,-0.109845479,-0.035243524,-0.216081636,-0.19066063,-0.122562384,-0.115066122,-0.054359877,0.0824208,-0.052364346,-0.029132594,-0.019416628,-0.017520348,-0.104350862,-0.152559488,-0.208170864,NA,cluster_vol.z1,1
1128_1901_blob_1052,-0.1397865,-0.212891531,0.320611278,0.024294538,0.073554531,-0.092336784,-0.087409004,0.096490291,-0.065279312,0.223464646,-0.215064771,-0.13738834,-0.029250793,-0.016929313,-0.113390533,-0.068445346,-0.17053685,-0.250287051,-0.308978965,-0.179059559,NA,cluster_vol.z1,1
1128_1901_blob_1056,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1062,-0.005031983,-0.087871319,0.582490473,0.167102098,-0.052170214,-0.12424941,0.129988907,-0.006290859,-0.014779936,-0.017157618,-0.074615572,0.002714418,0.04190645,0.166413529,0.019072987,0.139382155,-0.103092512,-0.110153626,-0.090583781,-0.077444563,NA,cluster_vol.z1,1
1128_1901_blob_1073,0.375221806,0.255754317,0.533482833,0.340742531,-0.129114699,0.229453219,0.220525081,-0.113828601,0.34767978,0.077538657,0.281401883,0.509682267,0.484802269,0.508755142,0.641250711,0.362453801,-0.026687742,0.006231889,0.236760717,0.063432186,NA,cluster_vol.z1,1
1128_1901_blob_1076,0.254164562,0.340011702,0.631657002,0.274792811,-0.275585569,0.062010846,0.403893895,-0.103990861,0.234153888,-0.11764177,0.366038764,0.305803042,0.269011321,0.440840716,0.275019425,0.470245317,0.01847494,0.240035104,0.20243991,-0.020986277,NA,cluster_vol.z1,1
1128_1901_blob_1081,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1095,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1105,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1110,0.059091376,-0.012572541,0.493925919,0.23761877,-0.109926463,-0.070547666,0.26495384,-0.043316316,0.022578421,-0.046670961,0.005294255,0.056579792,0.038222339,0.218463734,0.006447089,0.164955493,-0.009004548,-0.08374914,-0.082314748,-0.109137711,NA,cluster_vol.z1,1
1128_1901_blob_1113,-0.007403329,-0.092009912,0.31169643,0.187780453,-0.125870258,0.050928433,0.139233415,-0.060234497,0.018418842,-0.055308089,-0.07584877,0.022227656,0.073514369,0.217975173,-0.007514772,0.174206054,0.115506854,-0.136730659,-0.111084671,-0.087553772,NA,cluster_vol.z1,1
1128_1901_blob_1115,0.338903377,0.061211472,0.572411915,0.317298614,-0.082491708,0.32364412,0.114847008,-0.02733764,0.370810302,-0.04089984,0.089673781,0.429687232,0.417791753,0.488465202,0.391087907,0.293479118,0.195073903,-0.146269158,0.074418111,-0.119599448,NA,cluster_vol.z1,1
1128_1901_blob_1123,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1126,0.072772271,-0.150538278,0.187533695,0.071669068,-0.168087941,-0.076983758,0.029008332,-0.154676947,-0.201559077,-0.185116496,-0.125450096,0.001788659,0.086357841,0.048941292,0.012035064,0.121679861,-0.071555354,-0.152386124,-0.067681844,-0.114754083,NA,cluster_vol.z1,1
1128_1901_blob_1127,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1129,-0.065320928,-0.142324663,0.430723681,0.021769774,0.108601905,-0.08383761,0.101390615,0.227187933,-0.036556025,0.049923937,-0.137760464,-0.062955146,-0.026509754,0.033672081,-0.031993856,0.031047577,-0.181984419,-0.110710221,-0.189263729,-0.071985895,NA,cluster_vol.z1,1
1128_1901_blob_1136,0.155979017,-0.160523953,0.29885487,-0.074746675,-0.261260228,-0.022227342,-0.087532411,-0.210675138,-0.133561628,-0.088357057,-0.133938984,0.070259333,0.174554679,0.036623749,0.032435906,0.039214776,-0.031202611,-0.207535518,-0.131976067,-0.19560953,NA,cluster_vol.z1,1
1128_1901_blob_1144,-0.136618951,-0.152229277,0.153360387,0.003213481,-0.112529014,0.104397321,-0.009924376,0.008810251,0.031109998,-0.175124591,-0.151338167,-0.137144136,-0.023454484,0.040781191,-0.013700945,-0.110767187,0.001353809,-0.209792488,-0.231840478,-0.172245431,NA,cluster_vol.z1,1
1128_1901_blob_1147,0.504330617,0.307587615,0.519859884,0.095427905,0.167052236,-0.152377249,0.025768167,0.207372884,0.181486627,-0.089784881,0.310397254,0.402270821,0.35978517,0.369398412,0.191025768,0.678760999,-0.219130656,0.054705456,-0.018786996,0.286217945,NA,cluster_vol.z1,1
1128_1901_blob_1155,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1159,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1160,0.025634348,-0.043981318,0.568010382,0.200709341,-0.077030817,-0.095481245,0.215857798,-0.019421697,0.016421179,-0.028892167,-0.028936013,0.032949471,0.047141332,0.19745312,0.023792183,0.158679934,-0.072354271,-0.093798649,-0.10974518,-0.104707303,NA,cluster_vol.z1,1
1128_1901_blob_1180,-0.049946139,-0.11673989,0.538305791,0.088368562,0.031453968,-0.122284855,0.097747068,-0.009860556,-0.010680051,0.025471729,-0.109022093,-0.036870984,0.018461417,0.0873958,0.023687879,0.096851726,-0.188657282,-0.119820141,-0.175194209,-0.118202114,NA,cluster_vol.z1,1
1128_1901_blob_1206,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1219,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1220,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1224,0.006173053,-0.085341402,0.347985833,0.159767809,-0.056401752,0.002956085,0.199588802,-0.08335525,0.03440464,-0.039755684,-0.068577547,-0.006387766,-0.007174756,0.136626191,-0.020583632,0.082270701,-0.020699529,-0.134157368,-0.149314644,-0.169313709,NA,cluster_vol.z1,1
1128_1901_blob_1234,0.016005269,-0.062841467,0.23558293,0.139699502,-0.015158903,-0.048465037,0.192951819,-0.090594673,-0.017351435,-0.007225963,-0.049755587,-0.005990913,-0.04710984,0.077782656,-0.051835895,0.067996971,-0.04742578,-0.109056337,-0.131728227,-0.15600196,NA,cluster_vol.z1,1
1128_1901_blob_1240,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1252,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1253,-0.060738432,-0.128425967,0.473813601,0.064286441,0.057963288,-0.117297955,0.080249204,-0.023508679,-0.018887293,0.037876715,-0.121946506,-0.052243158,-0.001580716,0.052370412,0.010778253,0.073479377,-0.197439552,-0.125684031,-0.187041449,-0.129091742,NA,cluster_vol.z1,1
1128_1901_blob_1267,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1276,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1280,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1284,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1292,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1301,0.193413903,0.006171185,0.555495456,0.261274257,-0.117469204,0.142339646,0.246758385,-0.092585286,0.174156781,-0.047388121,0.032960873,0.215027276,0.178299766,0.3145569,0.183074643,0.206338981,0.041372712,-0.113744364,-0.041889437,-0.141882883,NA,cluster_vol.z1,1
1128_1901_blob_1305,0.09100807,-0.049660371,0.597941807,0.106698203,0.038986273,-0.129459934,0.071405202,0.315411582,0.10001707,-0.051164852,-0.031942831,0.100226448,0.183182552,0.138406805,0.102581865,0.280482277,-0.181720617,-0.107379415,-0.152824372,-0.095095667,NA,cluster_vol.z1,1
1128_1901_blob_1312,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1332,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1363,-0.039310921,-0.097003901,0.5743933,0.121711792,-0.038013839,-0.140423054,0.123269749,-0.001994114,-0.023515957,-0.009200647,-0.087525921,-0.021916689,0.033868528,0.121905865,0.030732912,0.124404615,-0.186402466,-0.111251575,-0.131553221,-0.072504415,NA,cluster_vol.z1,1
1128_1901_blob_1376,-0.092643453,0.221649613,0.38200616,0.169876021,-0.180808337,-0.097102457,0.320338986,-0.10906058,0.008863613,0.058546231,0.226419774,-0.043323683,0.008708869,0.10033671,0.064081971,0.051663306,-0.048090539,0.257266281,0.143436872,0.058170824,NA,cluster_vol.z1,1
1128_1901_blob_1380,0.502319155,0.132003664,0.854482816,0.19188979,-0.073916967,0.178848501,0.018538316,0.15558864,0.355171346,-0.057947436,0.167524543,0.514246445,0.48335502,0.430512767,0.435499112,0.461553123,-0.086627922,-0.053839086,0.043912495,-0.094572032,NA,cluster_vol.z1,1
1128_1901_blob_1389,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1395,-0.082908772,-0.165458657,0.417754392,0.018091072,0.050537593,-0.055601368,0.060110366,-0.031502249,-0.059117156,0.023168078,-0.160731541,-0.08266324,-0.039367282,-0.000168285,-0.031664523,0.029749722,-0.199347895,-0.142963278,-0.208434002,-0.151168077,NA,cluster_vol.z1,1
1128_1901_blob_1458,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1461,0.603361275,0.237722271,0.677798595,0.345480413,-0.207768012,0.245857383,0.065146952,0.018407191,0.359933232,-0.146853962,0.279176936,0.606105282,0.492157144,0.551487118,0.472057596,0.436459379,0.177037487,-0.009503394,0.242077773,-0.088186624,NA,cluster_vol.z1,1
1128_1901_blob_1464,-0.090108408,-0.085676508,0.359363561,0.056758395,0.176819689,-0.123746562,0.060409578,0.129320245,-0.015757088,0.28459538,-0.089550884,-0.088892048,-0.050903447,0.011776049,-0.035565305,0.044361152,-0.121793435,-0.015700855,-0.182676549,0.147959982,NA,cluster_vol.z1,1
1128_1901_blob_1499,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1501,-0.178719496,-0.221089412,0.131665388,-0.08907983,-0.104883522,-0.270983789,0.089691707,-0.158002625,-0.244954591,0.021182647,-0.219703342,-0.203448168,-0.174593336,-0.158209365,-0.120680008,-0.042939706,-0.396980096,-0.209360134,-0.188356351,-0.098286564,NA,cluster_vol.z1,1
1128_1901_blob_1509,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1534,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1567,-0.034730327,-0.064940991,0.578746341,0.145029273,-0.011432437,-0.123178342,0.149548901,0.004573697,-0.010776132,-0.001993355,-0.055500714,-0.009489292,0.055001304,0.147166708,0.064556299,0.149054885,-0.187008908,-0.08278373,-0.134539115,-0.09172324,NA,cluster_vol.z1,1
1128_1901_blob_1571,-0.048145029,-0.119242605,0.542617499,0.099314769,-0.046575861,-0.107206284,0.097380253,-0.001831738,-0.010146244,0.007324026,-0.108525573,-0.031150483,0.041830031,0.113755662,0.030345501,0.102421844,-0.140888755,-0.123591289,-0.151120627,-0.105010879,NA,cluster_vol.z1,1
1128_1901_blob_1589,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1603,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1664,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
1128_1901_blob_1732,-0.055955149,-0.129934165,0.501718048,0.086357488,-0.055155291,-0.09919942,0.085253205,-0.00909078,-0.016125659,0.010120243,-0.118962936,-0.040789992,0.035718061,0.098322958,0.023458464,0.088109943,-0.131772978,-0.130470243,-0.152794425,-0.109396729,NA,cluster_vol.z1,1
1128_1901_blob_1809,0.341372428,0.05873681,0.526416083,0.129535991,-0.055866485,0.386194503,5.66E-06,-0.056949262,0.346868962,0.016429443,0.082001443,0.426281842,0.414329216,0.329872338,0.490367507,0.212060431,0.031526567,-0.064523912,0.103618258,-0.039845562,NA,cluster_vol.z1,1
1128_1901_blob_23,-0.024532912,-0.082486744,0.600221503,0.123596791,-0.021162423,-0.118402086,0.119738343,0.016547806,0.005711151,-0.000305879,-0.073298624,-0.004357123,0.053700826,0.143053329,0.045113598,0.129839374,-0.152063265,-0.096047266,-0.134356267,-0.085270574,NA,cluster_vol.z1,1
