PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,time_start,time_end,time_start_num,,,
0.028064879,0.25899342,0.3417322,0.34130928,0.26890773,0.15330678,08:01.1,11:00.9,41711.01,,,
0.059301607,3.44E-07,0.3033452,0.14131986,0.20856421,0.084991641,16:01.1,19:01.0,41711.01,,,
4.28E-07,0.17162958,0.34172401,0.22068928,0.19362421,0.097631566,24:01.1,27:01.0,41711.02,,,
7.25E-06,0.37987122,0.22381672,0.12274743,0.44068876,0.16499664,32:01.2,35:01.2,41711.02,,,
0.052682523,4.66E-07,0.31195599,0.13729499,0.19840771,0.097865433,40:00.9,43:00.9,41711.03,,,
0.016970808,0.14830457,0.29200479,0.10346007,0.20136122,0.080695927,48:01.1,51:01.1,41711.03,,,
0.040527187,2.07E-07,0.26154545,0.19261429,0.15470815,0.081248142,56:01.4,59:01.3,41711.04,,,
0.14370479,0.18040964,0.27730572,0.085536644,0.11228892,0.065772884,00:01.2,03:00.9,41712,,,
0.1351378,0.20476158,0.2535342,0.12276772,0.11114329,0.056378193,08:01.1,11:00.9,41712.01,,,
0.14399371,0.155351,0.25048408,0.15679044,0.14089978,0.070073113,16:01.3,19:01.1,41712.01,,,
0.15047801,0.10793521,0.23312028,0.17181015,0.22602929,0.083551928,24:01.2,27:01.1,41712.02,,,
0.11770529,0.18710943,0.301025,0.16586843,0.22913893,0.10704,32:00.9,35:00.8,41712.02,,,
0.14844957,0.033652842,0.32936856,0.19487457,0.12594858,0.077984713,40:01.3,43:01.1,41712.03,,,
0.16498649,0.046754479,0.29256144,0.11421093,0.13668428,0.06543047,48:00.9,51:01.3,41712.03,,,
0.17130293,0.19178629,0.30232185,0.10505565,0.11586522,0.068535335,56:01.1,59:01.0,41712.04,,,
0.37957072,0.23355587,0.56852007,0.40687558,0.3447983,0.1610238,01:10.5,03:00.8,41713,,,
0.35796344,0.073446214,0.52403885,0.31631601,0.347067,0.093406714,09:10.4,11:00.8,41713.01,,,
0.36780474,0.16841307,0.5885179,0.28927529,0.24847692,0.13962099,17:10.5,19:00.8,41713.01,,,
0.31984863,0.092511997,0.54173386,0.2539165,0.32216749,0.11505022,25:10.4,27:00.8,41713.02,,,
0.35107163,9.98E-07,0.65289927,0.3834182,0.34372801,0.169937,33:10.4,35:00.8,41713.02,,,
0.35001662,0.33364072,0.55162108,0.31955135,0.29972994,0.24350315,41:10.4,43:00.8,41713.03,,,
0.34137657,0.16859607,0.50793874,0.38273335,0.39950231,0.24063885,49:10.2,51:00.1,41713.03,,,
0.33052948,0.21092443,0.55683726,0.41802308,0.33708972,0.23195,57:10.4,59:00.8,41713.04,,,
0.2440085,0.06089557,0.64387608,0.25163266,0.3761946,0.20142108,00:01.3,03:00.9,41714,,,
0.21452466,0.22485523,0.57081729,0.25275436,0.40636462,0.18323214,08:01.1,11:01.2,41714.01,,,
0.26481944,0.18921307,0.48780978,0.20189865,0.49756616,0.2705698,16:01.1,19:01.0,41714.01,,,
0.25260115,0.15938972,0.55482632,0.25677115,0.47829193,0.23568557,24:00.9,27:00.9,41714.02,,,
0.26527685,0.14871836,0.51370168,0.22014971,0.4555887,0.20533794,32:00.9,35:01.0,41714.02,,,
0.27280214,0.10485307,0.49154064,0.21392801,0.49373865,0.23958957,40:01.0,43:01.0,41714.03,,,
0.28024143,0.37334663,0.38897663,0.23235457,0.55212045,0.27213615,48:01.1,51:01.1,41714.03,,,
0.274782,0.19714014,0.44051,0.19326214,0.62495255,0.40539864,56:01.0,59:01.0,41714.04,,,
0.38451928,0.58517212,0.6406672,0.3035813,0.30238935,0.11080029,00:01.2,03:00.9,41715,,,
0.41640678,0.41806391,0.63928282,0.32769936,0.3253015,0.14972427,08:01.0,11:01.1,41715.01,,,
0.38007599,0.66326857,0.59235817,0.27864292,0.2581335,0.076922216,16:01.5,19:01.0,41715.01,,,
0.38221386,0.65583658,0.58394313,0.29582116,0.3608762,0.11723951,24:01.1,27:01.1,41715.02,,,
0.4336625,0.48040685,0.60335046,0.31322071,0.32847792,0.13696192,32:01.2,35:01.2,41715.02,,,
0.41554916,0.58117509,0.56070864,0.28648093,0.23855944,0.10872135,40:01.3,43:00.9,41715.03,,,
0.42019603,0.51847565,0.62126637,0.2390255,0.2876198,0.086468503,48:01.2,51:01.2,41715.03,,,
0.41688156,0.64052755,0.57787871,0.2431737,0.27044249,0.067757122,56:01.4,59:01.0,41715.04,,,
0.27253208,0.29029313,0.64636916,0.18641542,0.25805244,0.083065145,00:01.1,03:01.2,41716,,,
0.26144958,0.25027069,0.63179636,0.16028443,0.22483528,0.068721466,08:01.2,11:00.9,41716.01,,,
0.28921285,0.11967108,0.67544723,0.17636186,0.23438513,0.062278766,16:01.4,19:01.1,41716.01,,,
0.28829473,0.241281,0.68768239,0.17975922,0.22359,0.053319246,24:01.1,27:00.9,41716.02,,,
0.27208123,0.21698786,0.65603113,0.15252708,0.25307071,0.051930781,32:01.0,35:00.9,41716.02,,,
0.27516371,0.22070099,0.63157058,0.13946679,0.25379214,0.067231961,40:01.1,43:00.9,41716.03,,,
0.25368235,0.30831492,0.62214106,0.19190951,0.25948402,0.052501015,48:01.2,51:01.0,41716.03,,,
0.32338306,0.22087529,0.66654265,0.3017408,0.18178543,6.66E-08,56:01.2,59:01.0,41716.04,,,
0.24122542,0.56399518,0.42044052,0.30527616,0.30866531,0.081058569,00:01.3,03:01.2,41717,,,
0.29543099,0.51142746,0.43873408,0.29899257,0.27756035,0.066893078,08:01.3,11:01.2,41717.01,,,
0.28419828,0.57136124,0.35297784,0.27774015,0.29481959,0.074888073,16:01.5,19:01.2,41717.01,,,
0.18965086,0.26469466,0.60919672,0.39778283,0.40386122,0.15626892,24:01.3,27:00.8,41717.02,,,
0.25709566,0.45377681,0.42232057,0.30523106,0.25897393,0.11133871,32:01.3,35:01.2,41717.02,,,
0.2425185,0.48287255,0.44850451,0.32501507,0.28665572,0.10362235,40:01.3,43:01.3,41717.03,,,
0.23794742,0.69945502,0.31122667,0.30723515,0.27792835,0.18113592,48:01.3,51:00.8,41717.03,,,
0.28031337,0.4978188,0.41811448,0.25725964,0.26524714,0.066561446,56:01.4,59:01.3,41717.04,,,
0.21206328,0.39968243,0.48384288,0.047711261,0.13899849,0.012905908,00:01.2,03:01.2,41718,,,
0.20910686,0.079151787,0.55420494,0.078513429,0.097377926,0.018827586,08:00.9,11:01.0,41718.01,,,
0.20099221,0.19092728,0.50637817,0.061940927,0.14136571,0.033807162,16:01.1,19:01.2,41718.01,,,
0.24953221,0.087248787,0.59610301,0.024614913,0.095802426,0.007010633,24:01.2,27:01.3,41718.02,,,
0.167982,0.27224001,0.53719646,0.08851514,0.1215335,0.035325881,32:01.1,35:01.1,41718.02,,,
0.18372773,0.17834064,0.56198037,0.063605338,0.078118786,0.028004851,40:01.2,43:00.9,41718.03,,,
0.21170557,0.094750926,0.51040119,0.080525428,0.13475886,0.031305566,48:01.1,51:01.2,41718.03,,,
0.20797957,0.21825986,0.50032508,0.047106531,0.11078114,0.048277341,56:00.9,59:01.0,41718.04,,,
0.078457929,0.095978148,0.27532992,0.048279058,0.040965065,0.026548693,00:01.1,03:00.8,41719,,,
0.073064573,0.16014899,0.23916399,0.065032728,0.054044724,0.006236145,08:01.1,11:00.9,41719.01,,,
0.04795919,0.22331378,0.24081264,0.053599697,0.073340788,0.027788356,24:01.1,27:00.9,41719.02,,,
0.068086721,0.11605714,0.2751458,0.03083485,0.040544979,0.028373586,32:01.2,35:01.0,41719.02,,,
0.056670703,0.19841337,0.21775714,0.041613538,0.074825503,0.007077188,40:00.8,43:00.8,41719.03,,,
0.047960062,0.22865607,0.23385029,0.15791978,0.17870292,0.044385958,48:01.4,51:00.8,41719.03,,,
0.068293795,0.30016449,0.2441745,0.086874001,0.042740509,0.020954229,56:01.3,59:01.2,41719.04,,,
0.039490163,0.3424162,0.23448272,0.052427735,0.11657407,0.032015093,00:00.8,03:01.1,41720,,,
0.055870313,0.099465497,0.29453415,0.074577637,0.1182835,0.048401866,08:01.0,11:01.1,41720.01,,,
0.055087555,0.15819235,0.32815143,0.11169821,0.14427622,0.054869786,16:01.3,19:01.0,41720.01,,,
0.05647561,0.03537523,0.30070272,0.097327925,0.135874,0.039707929,24:01.2,27:00.9,41720.02,,,
0.054476146,8.25E-07,0.31983292,0.10202636,0.15292636,0.036291055,32:01.5,35:01.2,41720.02,,,
0.05320318,0.045836717,0.30429673,0.10528006,0.13930021,0.033924408,40:01.4,43:01.1,41720.03,,,
0.054734573,0.006337773,0.30412155,0.13693057,0.16029814,0.045266882,48:01.3,51:01.1,41720.03,,,
0.042769551,0.078998215,0.27150372,0.10611885,0.17949829,0.039208766,56:01.3,59:01.1,41720.04,,,
0.078283355,0.15528257,0.24590528,0.033286341,0.079722784,0.039437007,01:10.8,03:00.7,41721,,,
0.066692352,0.29623637,0.20188063,0.012124557,0.09836857,0.070964649,09:10.6,11:00.6,41721.01,,,
0.084408641,0.13541822,0.23932858,0.061008334,0.109963,0.059371091,17:10.1,19:00.0,41721.01,,,
0.10827814,0.062872685,0.21820943,0.077822357,0.097281784,0.021255007,25:10.1,27:00.1,41721.02,,,
0.092482857,0.14601971,0.26495415,0.072468854,0.061953258,0.033621993,33:10.0,35:00.0,41721.02,,,
0.095198147,0.17414799,0.21541835,0.054503184,0.064000271,0.020018257,41:10.1,43:00.0,41721.03,,,
0.066123791,0.22312643,0.2124323,0.12734878,0.10264908,0.035994001,49:10.1,51:00.1,41721.03,,,
0.096546493,0.056743301,0.22707923,0.09152621,0.066978492,0.029683273,57:10.1,59:00.1,41721.04,,,
0.078761213,0.114688,0.17301436,0.055647317,0.12519893,0.043375663,00:01.3,03:01.0,41722,,,
0.055548675,0.28522858,0.13862236,0.03828093,0.14257656,0.124728,08:01.1,11:00.9,41722.01,,,
0.056137633,0.27753115,0.17054778,0.069560625,0.10038957,0.062337939,16:01.2,19:00.9,41722.01,,,
0.062789209,0.33071935,0.1404305,0.018868579,0.083535068,0.027889658,24:01.3,27:01.0,41722.02,,,
0.051289801,0.23160464,0.14020672,0.040902119,0.086197004,0.028605951,32:01.0,35:00.9,41722.02,,,
0.054534528,0.17573379,0.19850771,0.02027745,0.085209787,0.03012633,40:00.9,43:00.8,41722.03,,,
0.090262718,0.12915257,0.14636636,0.037874516,0.073484644,0.006988601,48:00.9,51:00.8,41722.03,,,
0.082035854,0.11709228,0.15779528,0.014737593,0.049311657,0.0177065,56:01.0,59:00.8,41722.04,,,
0.020102851,0.10472094,0.11304521,0.008112107,0.019737821,0.010518936,00:00.9,03:00.9,41723,,,
0.037392151,0.088441856,0.083959281,0.006892254,0.006699228,0.015581594,08:01.1,11:01.0,41723.01,,,
0.05290794,3.79E-07,0.10260065,0.033094823,0.011045529,0.004217211,16:01.0,19:01.0,41723.01,,,
0.041444294,0.10727679,0.11523671,0.00641739,0.029836744,5.39E-08,24:00.9,27:00.9,41723.02,,,
0.032169491,0.10706022,0.11191179,0.004618828,0.007819672,0.000120895,32:01.1,35:01.1,41723.02,,,
0.034847222,0.073554501,0.11517701,0.008240814,0.016302079,1.32E-07,40:01.0,43:01.0,41723.03,,,
0.030465566,0.004246719,0.13910672,0.058734305,0.053680837,0.015777629,48:01.3,51:01.3,41723.03,,,
0.029767973,0.036603823,0.17409644,0.038413536,0.012300244,0.018269535,56:01.1,59:01.1,41723.04,,,
0.14737585,0.44697812,0.74401003,0.050494842,0.31697729,0.09143772,00:01.1,03:00.9,41724,,,
0.13184699,0.16106015,0.79612571,0.1075475,0.34530014,0.093719214,08:01.3,11:01.6,41724.01,,,
0.1596625,0.19498999,0.86715931,0.13125893,0.39425999,0.11862122,16:01.3,19:01.1,41724.01,,,
0.14532885,0.112837,0.79659283,0.14089906,0.36013407,0.10505386,24:01.1,27:00.9,41724.02,,,
0.12737857,0.19248514,0.82193571,0.083259076,0.35725772,0.095005929,32:01.0,35:00.9,41724.02,,,
0.15105128,0.16572379,0.87548,0.15665671,0.39972794,0.18110335,40:01.1,43:00.9,41724.03,,,
0.12415,0.27285072,0.83361286,0.16707993,0.43719965,0.1275115,48:01.0,51:00.9,41724.03,,,
0.14849165,0.26236236,0.78925645,0.12351672,0.44286084,0.12480593,56:01.3,59:00.8,41724.04,,,
0.25004894,0.53526962,0.77456713,0.20106629,0.21685371,0.035390019,00:01.1,03:01.1,41725,,,
0.26434207,0.49066153,0.76967359,0.22732987,0.30030352,0.042233452,08:01.1,11:01.1,41725.01,,,
0.34060341,0.51014686,0.74055499,0.24080907,0.29486907,0.057335623,16:01.0,19:01.5,41725.01,,,
0.31220573,0.55861646,0.71242917,0.18203729,0.26757151,0.045665618,24:01.4,27:00.9,41725.02,,,
0.28004286,0.50257182,0.7652114,0.24178679,0.46586278,0.075997859,32:01.5,35:01.0,41725.02,,,
0.26177216,0.53219849,0.68590349,0.2167825,0.23477535,0.040952429,40:01.4,43:01.4,41725.03,,,
0.23484485,0.45680335,0.71187639,0.16347565,0.27388471,0.02420393,48:01.2,51:00.9,41725.03,,,
0.31642202,0.31798378,0.69488996,0.12911649,0.24440987,0.026111694,56:01.4,59:01.4,41725.04,,,
0.21263479,0.28522265,0.19663422,0.043689121,0.087386005,0.058602147,00:01.4,03:00.8,41726,,,
0.23296951,0.22145092,0.24205078,0.053496409,0.044225406,0.0177864,08:01.3,11:00.9,41726.01,,,
0.179985,0.21609099,0.23515044,0.088174358,0.091286503,0.007021976,16:01.0,19:01.0,41726.01,,,
0.22716513,0.23996542,0.26127878,0.1079265,0.055625889,0.017411115,24:01.1,27:01.1,41726.02,,,
0.22048877,0.17173035,0.24828157,0.069999501,0.073827647,0.01526787,32:01.0,35:01.0,41726.02,,,
0.21613251,0.26992816,0.21518335,0.10397951,0.086354718,0.027550571,40:01.1,43:01.1,41726.03,,,
0.16919228,0.21031414,0.27647343,0.13931842,0.053596165,0.013299342,48:01.1,51:01.1,41726.03,,,
0.17710215,0.10552279,0.18135135,0.17205171,0.098297715,0.047803368,56:01.3,59:01.3,41726.04,,,
0.060721956,0.17685579,0.3278968,0.16098207,0.48792464,0.30383706,00:01.0,03:01.3,41727,,,
0.050071232,0.16791843,0.35449585,0.15711042,0.50079066,0.28462607,04:01.1,07:00.9,41727,,,
0.044545136,0.13749535,0.4201757,0.11089765,0.37782022,0.21531314,08:01.4,11:01.1,41727.01,,,
0.051488008,0.18672542,0.38144287,0.105357,0.42589498,0.22035801,12:01.3,15:01.1,41727.01,,,
0.050530121,0.13063943,0.37331244,0.16203243,0.43959472,0.23378672,16:01.1,19:00.9,41727.01,,,
0.028077809,0.18215656,0.39542198,0.11366235,0.46290267,0.24389178,20:01.4,23:01.2,41727.01,,,
0.034001045,0.26543686,0.29774007,0.1967355,0.45889416,0.26236457,24:01.3,27:01.1,41727.02,,,
0.035705365,0.17919894,0.3087973,0.27754095,0.47955206,0.33359808,28:01.0,31:01.0,41727.02,,,
0.009522221,0.365473,0.25816587,0.21423529,0.5804702,0.31960073,32:01.3,35:01.2,41727.02,,,
0.015512322,0.18502478,0.31985721,0.19448885,0.54826015,0.30278093,36:01.3,39:01.2,41727.03,,,
0.024001606,0.27276236,0.25844336,0.21733971,0.54055804,0.33895478,40:01.3,43:00.8,41727.03,,,
0.037946548,0.2907787,0.26540366,0.20624666,0.57431912,0.3308745,44:01.4,47:00.9,41727.03,,,
0.016331963,0.30795795,0.25076821,0.21089523,0.64043593,0.3501665,48:01.0,51:01.4,41727.03,,,
0.047415856,0.33472556,0.18189786,0.24998386,0.63701099,0.35622615,56:01.1,59:01.0,41727.04,,,
0.17948772,0.18360406,0.42261031,0.06797301,0.086578853,0.54266578,04:01.2,07:01.0,41677.04,,,
0.21724507,0.051806256,0.51194578,0.083956502,0.079927787,0.032301422,12:01.2,15:00.9,41677.05,,,
0.19210844,0.19359207,0.46416971,0.12653208,0.078074858,0.070247635,20:01.2,23:00.9,41677.06,,,
0.18154337,0.21696472,0.46997893,0.1179615,0.10583571,0.013145807,28:01.2,31:00.9,41677.06,,,
0.20783201,0.24999057,0.44810531,0.1022965,0.14994621,0.043823257,36:01.2,39:01.3,41677.07,,,
0.1957882,0.27649733,0.41752419,0.060439013,0.098306216,0.021859793,44:01.2,47:00.9,41677.07,,,
0.19033542,0.092095211,0.48221928,0.14845808,0.088265859,0.034319315,52:01.2,55:00.9,41677.08,,,
0.035316121,0.099789076,0.18080337,0.17615063,0.087807931,0.040940091,04:01.3,07:01.0,41678.04,,,
0.0284815,0.12876557,0.13412429,0.11553064,0.064260609,0.013016985,12:01.2,15:00.9,41678.05,,,
0.011626299,0.25640485,0.15252443,0.18304987,0.085256644,0.067097358,20:01.2,23:00.9,41678.06,,,
0.019958064,0.27190173,0.15960778,0.20444636,0.095624924,0.051898833,28:01.0,31:01.2,41678.06,,,
0.032220006,0.13513142,0.20488328,0.13054465,0.090034358,0.048007891,36:01.1,39:00.8,41678.07,,,
0.018821372,0.25259423,0.20322615,0.19140457,0.13223836,0.050313711,44:01.0,47:00.8,41678.07,,,
0.040603649,0.1353465,0.19238906,0.14182836,0.083313644,0.023204515,52:01.2,55:00.9,41678.08,,,
0.15067735,0.37426081,0.38724381,0.26112056,0.15202157,0.11342228,05:10.4,07:00.1,41679.05,,,
0.120384,0.30370551,0.43883431,0.19857079,0.23453857,0.14232942,13:10.3,15:00.0,41679.05,,,
0.13095422,0.45529422,0.41466025,0.19046128,0.19055164,0.12513414,21:10.4,23:00.1,41679.06,,,
0.078941353,0.38710395,0.38248819,0.18912391,0.20567821,0.11535428,29:10.3,31:00.1,41679.06,,,
0.15135287,0.43104026,0.41488054,0.19064949,0.2704283,0.10804421,37:10.5,39:00.2,41679.07,,,
0.11136165,0.43456474,0.44154179,0.18216987,0.26363072,0.10815886,45:10.3,47:00.1,41679.07,,,
0.19763573,0.20113036,0.31050766,0.32280523,0.092315719,0.045523297,04:00.9,07:00.9,41680.04,,,
0.21523236,0.25750592,0.29448536,0.31548816,0.10755365,0.033440642,12:00.9,15:00.9,41680.05,,,
0.18361728,0.15405244,0.37265879,0.23165701,0.061079539,0.12911293,20:00.9,23:01.0,41680.06,,,
0.21580328,5.09E-07,0.38246822,0.29097471,0.090484351,0.034594551,28:00.9,31:01.0,41680.06,,,
0.17151079,0.022284135,0.30817223,0.26081458,0.045892831,0.73706353,36:00.8,39:00.9,41680.07,,,
0.16568193,1.37E-06,0.13854122,0.17524835,1.37E-07,1.9998685,44:00.9,47:01.0,41680.07,,,
0.20944579,0.16450337,0.33956864,0.22560379,0.085646853,0.031539507,52:00.8,55:00.9,41680.08,,,
0.049444694,0.1653585,0.11621642,0.12695093,0.12760343,0.10215736,04:01.3,07:00.8,41681.04,,,
0.018365679,0.24744949,0.132374,0.11312778,0.16736315,0.10391029,12:01.1,15:01.2,41681.05,,,
0.045103397,0.115416,0.10700129,0.16214578,0.16880707,0.083396927,20:01.1,23:01.2,41681.06,,,
0.057339359,0.059833605,0.15842493,0.11701465,0.13785857,0.102084,28:01.1,31:01.2,41681.06,,,
0.062433481,0.039820284,0.14219342,0.14728157,0.17285028,0.095197782,36:01.2,39:00.8,41681.07,,,
0.025469214,0.2678653,0.080217287,0.13077907,0.18046737,0.10084651,44:01.2,47:00.8,41681.07,,,
9.89E-08,4.30E-07,4.11E-08,0.019315043,0.054629344,1.6294301,52:01.3,55:00.9,41681.08,,,
0.11324751,0.096958503,0.31798944,0.023910515,0.086832143,0.034973141,04:01.4,07:00.9,41682.04,,,
0.11657779,0.15585735,0.26262048,0.076093145,0.14047872,0.063692957,12:01.3,15:00.8,41682.05,,,
0.090057924,0.24106859,0.22078171,0.022595992,0.070448771,0.031948015,20:01.2,23:00.8,41682.06,,,
0.13442701,0.19557685,0.20609944,0.041530173,0.09584529,0.033731692,28:01.2,31:01.3,41682.06,,,
0.12572543,0.20023315,0.227101,0.060885049,0.080351502,0.033713166,36:01.2,39:00.8,41682.07,,,
0.15457714,0.045722563,0.28803763,0.050880637,0.045849744,0.035372023,44:01.2,47:00.8,41682.07,,,
0.14022085,0.09447743,0.21251714,0.015120565,0.092230856,0.015723592,52:01.1,55:00.8,41682.08,,,
0.098013498,0.21421979,0.32827771,0.091295362,0.27380791,0.14193872,04:01.0,07:01.5,41683.04,,,
0.14416629,0.15381685,0.30630556,0.11927872,0.13296165,0.032318458,12:01.2,15:01.2,41683.05,,,
0.13980651,0.18682101,0.30971894,0.11079236,0.11962578,0.02596122,20:01.2,23:00.8,41683.06,,,
0.13043886,0.2518678,0.30205792,0.089372568,0.087459005,0.034019437,28:01.2,31:01.3,41683.06,,,
0.14119293,0.21570921,0.278359,0.081628926,0.098916858,0.045261275,36:01.1,39:01.2,41683.07,,,
0.14062229,0.10987014,0.37294358,0.082024291,0.11588479,0.02754982,44:01.1,47:00.8,41683.07,,,
0.14535978,0.07666257,0.37689129,0.079305142,0.13830321,0.031056607,52:01.1,55:00.7,41683.08,,,
0.18140493,0.64646226,0.20444363,0.1947927,0.095751785,0.063677855,04:01.1,07:01.3,41684.04,,,
0.1367995,0.57850248,0.19755536,0.18286264,0.10116307,0.020201093,12:01.8,15:01.6,41684.05,,,
0.18680321,0.46889821,0.25668943,0.22240837,0.10525214,0.065250173,20:01.1,23:01.4,41684.06,,,
0.17464371,0.66832972,0.20867079,0.16228208,0.12623036,0.031003915,28:01.4,31:01.1,41684.06,,,
0.16226472,0.4999477,0.27976349,0.15027235,0.10343628,0.050862107,36:01.4,39:01.1,41684.07,,,
0.18821214,0.54494154,0.26024956,0.21623671,0.079018146,0.040259171,44:02.2,47:01.8,41684.07,,,
0.16281129,0.53927672,0.28791106,0.14866257,0.14734243,0.031290065,52:01.3,55:01.0,41684.08,,,
0.10782436,0.2800585,0.1027075,0.14947942,0.052169845,0.024044823,04:01.4,07:01.4,41685.04,,,
0.13497843,0.38451535,0.016747594,0.066320658,0.020835994,0.028377386,12:01.4,15:01.4,41685.05,,,
0.11084872,0.3279103,0.043796707,0.073048428,0.009918715,0.024874514,20:01.3,23:01.4,41685.06,,,
0.11141543,0.33415934,0.05986179,0.085899211,0.053994939,0.026164364,28:01.4,31:01.0,41685.06,,,
0.13665043,0.22415315,0.056270421,0.066320956,0.067451745,0.017363979,36:01.3,39:01.4,41685.07,,,
0.098761499,0.25572526,0.067963846,0.13308693,0.031247934,0.026848929,44:01.3,47:01.0,41685.07,,,
0.13839827,0.37375155,0.013341907,0.077154361,0.063520342,0.057950553,52:01.3,55:01.0,41685.08,,,
0.34762478,0.50008947,0.13047428,0.13874315,0.081509642,0.045078237,04:01.3,07:01.2,41686.04,,,
0.3693532,0.42725679,0.20633608,0.15220286,0.15171087,0.024966227,12:01.5,15:01.4,41686.05,,,
0.31195787,0.59950906,0.16493407,0.16312964,0.22151464,0.064986542,20:01.5,23:01.4,41686.06,,,
0.37786177,0.66933489,0.1470125,0.14249164,0.17902458,0.055877618,28:01.5,31:01.4,41686.06,,,
0.36606055,0.73515075,0.06868697,0.11383799,0.12391756,0.045393217,36:01.3,39:01.2,41686.07,,,
0.35629156,0.78950787,0.063400313,0.13203707,0.14957279,0.038284905,52:01.7,55:01.2,41686.08,,,
0.17529351,8.45E-05,0.18697737,0.025444727,0.025559893,1.11E-07,05:10.8,07:00.4,41687.05,,,
0.15440536,0.05051484,0.16157171,0.026211707,0.033201579,0.019311763,2/17/2014 1:13,15:00.7,41687.05,,,
0.1217815,0.11643064,0.18335527,0.046429798,0.036786914,0.007108843,21:10.8,23:00.6,41687.06,,,
0.087392427,0.2716125,0.1142965,0.056687143,0.055920247,3.56E-07,29:11.1,31:00.8,41687.06,,,
0.1182135,0.10260008,0.14317992,0.093197852,0.070605151,0.010585679,37:11.1,39:00.9,41687.07,,,
0.12981579,0.18680499,0.15342093,0.04990961,0.10991186,0.001048586,45:11.3,47:00.9,41687.07,,,
0.13684286,9.56E-07,0.17657857,0.05072872,0.026645958,2.99E-07,53:10.9,55:00.8,41687.08,,,
0.15682136,0.18635114,0.30247435,0.10350729,0.056897275,0.071368031,05:10.5,07:00.3,41688.05,,,
0.18258293,0.155062,0.26400623,0.060640786,0.11424879,0.03347173,13:10.3,15:00.3,41688.05,,,
0.1662472,0.095248789,0.30200908,0.09467078,0.093148999,0.060405903,21:10.3,23:00.3,41688.06,,,
0.12836187,0.52386081,0.23144835,0.17854065,0.13012457,0.069656864,29:10.1,31:00.2,41688.06,,,
0.2149892,0.25398687,0.27743194,0.099624291,0.076918498,0.034272864,37:10.0,39:00.2,41688.07,,,
0.16385871,0.41164753,0.22312558,0.075746857,0.052164976,0.034208115,45:10.2,47:00.3,41688.07,,,
0.10048564,0.32654801,0.24584794,0.1752405,0.12484828,0.16129835,53:10.1,55:00.2,41688.08,,,
0.29348102,0.37873271,0.081422783,0.12210321,0.20759115,0.076997854,04:01.3,07:01.1,41689.04,,,
0.30013341,0.46915281,0.071415089,0.081693001,0.18391015,0.091894858,12:01.3,15:01.1,41689.05,,,
0.29226929,0.56899703,0.052652013,0.16244921,0.18244307,0.086936787,20:01.1,23:01.0,41689.06,,,
0.29193985,0.42165828,0.081700571,0.10594308,0.20072535,0.071640931,28:01.3,31:01.2,41689.06,,,
0.24748763,0.53359997,0.063055433,0.11061458,0.16926843,0.070311807,36:01.1,39:01.0,41689.07,,,
0.28767186,0.46190488,0.068633728,0.18419236,0.15473679,0.074658647,44:01.3,47:01.2,41689.07,,,
