TAG_time_start_num,TAG_time_end_num,TAG_Time_Start_LT,TAG_Time_Mid_LT,TAG_Time_End_LT,C0_SESQ_D_Fp,C0_SESQ_D_FpUC,C0_SESQ_D_Particle,C0_SESQ_D_ParticleUC,C0_SESQ_D_Total,C0_SESQ_D_TotalUC,C143_Vanillin_TMS_Fp,C143_Vanillin_TMS_FpUC,C143_Vanillin_TMS_Particle,C143_Vanillin_TMS_ParticleUC,C143_Vanillin_TMS_Total,C143_Vanillin_TMS_TotalUC,C144_Vanillic_Acid_Fp,C144_Vanillic_Acid_FpUC,C144_Vanillic_Acid_Particle,C144_Vanillic_Acid_ParticleUC,C144_Vanillic_Acid_Total,C144_Vanillic_Acid_TotalUC,C145_Syringic_Acid_Fp,C145_Syringic_Acid_FpUC,C145_Syringic_Acid_Particle,C145_Syringic_Acid_ParticleUC,C145_Syringic_Acid_Total,C145_Syringic_Acid_TotalUC,C153_C20_Acid_TMS_Fp,C153_C20_Acid_TMS_FpUC,C153_C20_Acid_TMS_Particle,C153_C20_Acid_TMS_ParticleUC,C153_C20_Acid_TMS_Total,C153_C20_Acid_TMS_TotalUC,C155_C22_Acid_TMS_Fp,C155_C22_Acid_TMS_FpUC,C155_C22_Acid_TMS_Particle,C155_C22_Acid_TMS_ParticleUC,C155_C22_Acid_TMS_Total,C155_C22_Acid_TMS_TotalUC,C157_C24_Acid_TMS_Fp,C157_C24_Acid_TMS_FpUC,C157_C24_Acid_TMS_Particle,C157_C24_Acid_TMS_ParticleUC,C157_C24_Acid_TMS_Total,C157_C24_Acid_TMS_TotalUC,C166_Syringol_TMS_Fp,C166_Syringol_TMS_FpUC,C166_Syringol_TMS_Particle,C166_Syringol_TMS_ParticleUC,C166_Syringol_TMS_Total,C166_Syringol_TMS_TotalUC,C167_Guaiacol_TMS_Fp,C167_Guaiacol_TMS_FpUC,C167_Guaiacol_TMS_Particle,C167_Guaiacol_TMS_ParticleUC,C167_Guaiacol_TMS_Total,C167_Guaiacol_TMS_TotalUC,C172_Mannosan_Fp,C172_Mannosan_FpUC,C172_Mannosan_Particle,C172_Mannosan_ParticleUC,C172_Mannosan_Total,C172_Mannosan_TotalUC,C173_Galactosan_Fp,C173_Galactosan_FpUC,C173_Galactosan_Particle,C173_Galactosan_ParticleUC,C173_Galactosan_Total,C173_Galactosan_TotalUC,C174_4hydroxybenzoic_Fp,C174_4hydroxybenzoic_FpUC,C174_4hydroxybenzoic_Particle,C174_4hydroxybenzoic_ParticleUC,C174_4hydroxybenzoic_Total,C174_4hydroxybenzoic_TotalUC,C180_SyringaldehydeT_Fp,C180_SyringaldehydeT_FpUC,C180_SyringaldehydeT_Particle,C180_SyringaldehydeT_ParticleUC,C180_SyringaldehydeT_Total,C180_SyringaldehydeT_TotalUC,C181_SinapaldehydeTM_Fp,C181_SinapaldehydeTM_FpUC,C181_SinapaldehydeTM_Particle,C181_SinapaldehydeTM_ParticleUC,C181_SinapaldehydeTM_Total,C181_SinapaldehydeTM_TotalUC,C182_4_nitrocatechol_Fp,C182_4_nitrocatechol_FpUC,C182_4_nitrocatechol_Particle,C182_4_nitrocatechol_ParticleUC,C182_4_nitrocatechol_Total,C182_4_nitrocatechol_TotalUC,C188_4methyl5nitroca_Fp,C188_4methyl5nitroca_FpUC,C188_4methyl5nitroca_Particle,C188_4methyl5nitroca_ParticleUC,C188_4methyl5nitroca_Total,C188_4methyl5nitroca_TotalUC,C1_SESQ_F_Fp,C1_SESQ_F_FpUC,C1_SESQ_F_Particle,C1_SESQ_F_ParticleUC,C1_SESQ_F_Total,C1_SESQ_F_TotalUC,C2_SESQ_I_Fp,C2_SESQ_I_FpUC,C2_SESQ_I_Particle,C2_SESQ_I_ParticleUC,C2_SESQ_I_Total,C2_SESQ_I_TotalUC,C31_methyl_tetrol_1_Fp,C31_methyl_tetrol_1_FpUC,C31_methyl_tetrol_1_Particle,C31_methyl_tetrol_1_ParticleUC,C31_methyl_tetrol_1_Total,C31_methyl_tetrol_1_TotalUC,C32_methyl_tetrol_2_Fp,C32_methyl_tetrol_2_FpUC,C32_methyl_tetrol_2_Particle,C32_methyl_tetrol_2_ParticleUC,C32_methyl_tetrol_2_Total,C32_methyl_tetrol_2_TotalUC,C33_C5alkenetriol1_Fp,C33_C5alkenetriol1_FpUC,C33_C5alkenetriol1_Particle,C33_C5alkenetriol1_ParticleUC,C33_C5alkenetriol1_Total,C33_C5alkenetriol1_TotalUC,C34_C5alkenetriol2_Fp,C34_C5alkenetriol2_FpUC,C34_C5alkenetriol2_Particle,C34_C5alkenetriol2_ParticleUC,C34_C5alkenetriol2_Total,C34_C5alkenetriol2_TotalUC,C36_levoglucosan_Fp,C36_levoglucosan_FpUC,C36_levoglucosan_Particle,C36_levoglucosan_ParticleUC,C36_levoglucosan_Total,C36_levoglucosan_TotalUC,C37_methylglycericac_Fp,C37_methylglycericac_FpUC,C37_methylglycericac_Particle,C37_methylglycericac_ParticleUC,C37_methylglycericac_Total,C37_methylglycericac_TotalUC,C392_bcaryophyllenea_Fp,C392_bcaryophyllenea_FpUC,C392_bcaryophyllenea_Particle,C392_bcaryophyllenea_ParticleUC,C392_bcaryophyllenea_Total,C392_bcaryophyllenea_TotalUC,C393_bcaryophyllonic_Fp,C393_bcaryophyllonic_FpUC,C393_bcaryophyllonic_Particle,C393_bcaryophyllonic_ParticleUC,C393_bcaryophyllonic_Total,C393_bcaryophyllonic_TotalUC,C39_pinic_acid_Fp,C39_pinic_acid_FpUC,C39_pinic_acid_Particle,C39_pinic_acid_ParticleUC,C39_pinic_acid_Total,C39_pinic_acid_TotalUC,C3_DITERP_A_Fp,C3_DITERP_A_FpUC,C3_DITERP_A_Particle,C3_DITERP_A_ParticleUC,C3_DITERP_A_Total,C3_DITERP_A_TotalUC,C40_pinonic_acid_Fp,C40_pinonic_acid_FpUC,C40_pinonic_acid_Particle,C40_pinonic_acid_ParticleUC,C40_pinonic_acid_Total,C40_pinonic_acid_TotalUC,C42_C5alkenetriol3_Fp,C42_C5alkenetriol3_FpUC,C42_C5alkenetriol3_Particle,C42_C5alkenetriol3_ParticleUC,C42_C5alkenetriol3_Total,C42_C5alkenetriol3_TotalUC,C43_3hydroxyglutaric_Fp,C43_3hydroxyglutaric_FpUC,C43_3hydroxyglutaric_Particle,C43_3hydroxyglutaric_ParticleUC,C43_3hydroxyglutaric_Total,C43_3hydroxyglutaric_TotalUC,C47_SESQ_A_Fp,C47_SESQ_A_FpUC,C47_SESQ_A_Particle,C47_SESQ_A_ParticleUC,C47_SESQ_A_Total,C47_SESQ_A_TotalUC,C4_SESQ_ZB_Fp,C4_SESQ_ZB_FpUC,C4_SESQ_ZB_Particle,C4_SESQ_ZB_ParticleUC,C4_SESQ_ZB_Total,C4_SESQ_ZB_TotalUC
41902,41902.01528,9/20/2014 0:00,9/20/2014 0:11,9/20/2014 0:22,,,,,9.78869,1.19266,,,,,5.48908,1.69822,,,,,12.1021,1.70733,,,,,4.15888,0.863793,,,,,21.5318,2.55915,,,,,10.2215,1.89052,,,,,,,,,,,0.000723261,0.175657,,,,,0,0.1,,,,,39.2934,1.2033,,,,,16.6365,1.55313,,,,,31.1808,2.11583,,,,,3.77948,1.08727,,,,,1.07762,1.08727,,,,,19.0938,12.0578,,,,,0,0,,,,,,,,,,,,0.484904,,,,,103.956,15.2946,,,,,56.6643,14.5148,,,,,166.294,25.3819,,,,,60.568,10.9199,,,,,285.17,31.1187,,,,,0.844205,0.092172,,,,,3.50598,0.996375,,,,,0.349686,0.0993782,,,,,6.72128,1.02106,,,,,1.63935,0.484904,,,,,17.1767,2.6003,,,,,123.829,15.4158,,,,,1.61581,0.163089,,,,,4.43288,2.21E+12,,,,,2.95167,0.484904
41902.04167,41902.05694,9/20/2014 1:00,9/20/2014 1:11,9/20/2014 1:22,-0.107449,0.0883937,0,0.114776,1.29847,0.152354,,,,,15.1508,4.13764,0.106,0.107659,1.64167,1.68307,15.4875,2.16313,0.692627,0.15289,4.11596,1.21138,5.94254,1.15681,0.763159,0.192275,13.5092,3.93375,17.7017,2.58439,0.768418,,6.98635,,9.09187,1.77316,,,,,,,,,,,0,0.1,,,,,0.409899,1.21759,1.19999,0.0380899,39.9753,1.70952,33.313,0.954663,0.00811146,,0.0925594,,11.4109,2.21734,0.27202,0.0124153,11.6213,0.948507,42.7222,2.89075,,,,,3.37248,1.08727,,,,,1.07762,1.08727,0.652057,,19.0703,,29.2464,14.2271,,,,,0,0,0.14982,0.170129,0.577684,0.137137,3.85587,0.638385,,0.368665,,,1.2633,0.197435,0.947856,0.151545,132.87,27.8933,140.179,20.3645,0.678898,0.118129,41.8624,13.5681,61.6623,18.6109,1.00465,0.143725,162.297,38.9128,161.547,31.0024,0.97416,0.13985,56.2477,16.2084,57.7397,14.5475,1.26373,0.190089,338.849,62.3667,268.135,28.44,0.262625,0.0392964,0.407213,0.0491582,1.55055,0.176986,,0.931628,,,2.64786,1.05337,,0.931628,,,0.264097,0.105063,0.242981,0.160602,3.34386,0.672496,13.7618,1.66591,,0.368665,,,1.86689,0.197435,0.0572391,0.0174581,2.92523,0.32085,51.1055,5.53397,0.919749,0.132122,110.383,21.5936,120.014,17.314,1.02186,0.149588,1.74071,0.314122,1.70347,0.171938,,0.92216,,,0.370749,1.85E+11,,0.368665,,,1.39711,0.197435
41902.125,41902.14028,9/20/2014 3:00,9/20/2014 3:11,9/20/2014 3:22,,0.03,,,2.81193,0.349841,-0.0204736,0.0322287,0,0.308924,9.58537,2.73986,0.504808,0.182847,5.15442,1.9847,10.2107,1.33389,0.891459,0.201737,3.34741,0.987712,3.75498,0.711004,0.804634,0.193129,15.0954,3.97564,18.7605,2.03383,0,0.828308,0,7.08828,8.55754,2.26307,0,0.943217,0,13.028,13.8123,1.96891,,,,,0.00122865,0.213461,,,,,,,0.934287,0.0289522,35.9563,1.80486,38.4852,1.51973,0.000428316,,0.0063517,,14.8295,1.75772,0.396437,0.0180699,12.3917,1.01127,31.2578,2.11592,,,,,3.08142,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,0.113007,,0.000395926,,0.465602,0.811925,0.131099,117.034,19.8501,144.144,15.5117,0.561173,0.100031,34.8451,6.87615,62.0933,10.5622,0.885889,0.126869,140.644,24.8123,158.76,19.4622,0.901433,0.129562,49.345,9.03011,54.7407,7.07461,1.01548,0.153034,300.234,56.3997,295.656,33.1582,0.305269,0.0475484,0.255381,0.0301775,0.836578,0.0904991,,0.627281,,,2.46936,1.01216,,0.627281,,,0.246293,0.100953,0.708025,0.235054,6.38335,1.77461,9.01572,1.33835,0.000775607,0.113007,0.00142206,0.000395926,1.83348,0.465602,0.0289217,0.0462022,0.690837,0.0803566,23.8864,2.54983,0.826996,0.118935,88.1554,14.0207,106.597,11.256,0.83378,0.122532,1.44837,0.22993,1.73712,0.175334,0,0.107872,0,0.176252,1.6339,8.13E+11,0.000775607,0.113007,0.00143633,0.000395926,1.85188,0.465602
41902.16667,41902.18194,9/20/2014 4:00,9/20/2014 4:11,9/20/2014 4:22,,,,,4.10991,0.498126,,,,,4.58894,1.49803,,,,,9.39976,1.50811,,,,,2.9792,0.745565,,,,,17.4649,2.47793,,,,,7.74827,1.97192,,,,,,,,,,,0.000614323,0.156731,,,,,,,,,,,33.7812,1.23166,,,,,12.5802,1.52128,,,,,27.766,1.88934,,,,,2.65521,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,0.378161,,,,,145.765,18.1025,,,,,60.617,14.3141,,,,,150.771,24.5584,,,,,53.3045,10.6858,,,,,264.328,28.7353,,,,,0.622642,0.0668788,,,,,2.84651,1.00367,,,,,0.28391,0.100106,,,,,7.48998,1.08922,,,,,1.70121,0.378161,,,,,15.7621,2.55215,,,,,104.025,13.4443,,,,,1.61246,0.162751,,,,,2.902,1.44E+12,,,,,2.15129,0.378161
41902.25,41902.26528,9/20/2014 6:00,9/20/2014 6:11,9/20/2014 6:22,,,,,6.26168,0.760848,,,,,28.9592,7.84709,,,,,22.386,2.57339,,,,,20.1953,3.17034,,,,,50.4174,5.06755,,,,,23.0188,2.30836,,,,,76.4152,8.14718,,,,,12.4197,113.466,,,,,,,,,,,213.876,3.81432,,,,,112.99,3.61713,,,,,44.2653,2.99201,,,,,7.75884,1.35748,,,,,1.95563,1.35748,,,,,66.6282,10.8414,,,,,0.132692,0,,,,,,,,,,,,0.462267,,,,,155.888,19.0846,,,,,65.7866,14.3803,,,,,151.388,25.0364,,,,,56.4109,10.8832,,,,,805.123,90.7201,,,,,0.640585,0.0688525,,,,,4.00289,1.01005,,,,,0.399248,0.100742,,,,,8.09258,1.19179,,,,,2.02717,0.462267,,,,,17.3964,2.63333,,,,,117.613,14.765,,,,,1.89419,0.191188,,,,,4.01092,2.00E+12,,,,,3.09081,0.462267
41902.29167,41902.30694,9/20/2014 7:00,9/20/2014 7:11,9/20/2014 7:22,0.00798164,0.0403519,0.0277861,0.00348649,3.48125,0.413611,0.0351212,0.0266568,0.516221,0.416661,14.6983,4.03586,0.322733,0.134258,5.96134,2.58899,18.4714,2.30378,0.761663,0.157897,5.80224,1.57768,7.61786,1.34038,0.950523,0.201643,21.3347,5.21426,22.4452,2.7241,1.23514,,12.9197,,10.4602,1.75403,,,,,35.6865,7.84801,,,,,0.448619,4.1006,,,,,1.62809,0.835994,0.999115,0.0183427,62.5462,1.63698,62.6016,1.16772,0.0665684,,1.77042,,26.5955,2.26053,0.435429,0.0164963,14.8805,1.1555,34.1743,2.31645,,,,,4.65073,0.918819,,,,,0.910671,0.918819,0.853178,,26.313,,30.8412,10.5734,0,,0,,0.0363897,0,0.0225161,0.140752,0.109126,0.0237081,4.84658,0.802081,,0.342434,,,3.09027,0.242082,0.662658,0.1087,92.1776,16.7908,139.103,20.3325,0.407687,0.0763487,25.8838,7.81716,63.4894,18.5516,0.794255,0.113798,128.305,29.0735,161.541,31.6539,0.797143,0.114619,46.338,13.1545,58.13,15.0972,0.828623,0.123824,329.632,60.5505,397.807,42.4967,0.270395,0.0417835,0.262429,0.0311782,0.970541,0.10794,,0.772503,,,3.25392,1.01876,,0.772503,,,0.324546,0.101611,0.531894,0.206528,6.05048,1.45434,11.3754,1.39889,,0.342434,,,1.85067,0.242082,0.0618972,0.0190911,2.09728,0.254038,33.8833,4.05289,0.744822,0.107197,89.0456,16.0389,119.553,17.305,0.74206,0.109347,1.31764,0.196078,1.77565,0.179224,,0.285058,,,1.94686,9.69E+11,,0.342434,,,1.87424,0.242082
41902.33333,41902.34861,9/20/2014 8:00,9/20/2014 8:11,9/20/2014 8:22,,,,,,,,,,,11.8892,3.30133,,,,,18.5196,2.24168,,,,,4.85876,0.957455,,,,,16.9354,2.23241,,,,,8.79432,1.92751,,,,,,,,,,,,,,,,,,,,,,,37.1957,1.16664,,,,,13.9641,1.94578,,,,,51.3395,3.46836,,,,,3.09737,1.08727,,,,,1.07762,1.08727,,,,,31.6143,11.4341,,,,,0,0,,,,,,,,,,,,,,,,,135.52,17.4238,,,,,68.3957,14.4839,,,,,191.267,26.8914,,,,,63.0235,11.3943,,,,,270.628,29.5957,,,,,2.01856,0.230459,,,,,1.86499,1.00499,,,,,0.186014,0.100238,,,,,16.511,2.07571,,,,,2.13493,,,,,,90.7539,9.29942,,,,,125.062,15.6101,,,,,2.05218,0.207134,,,,,0,0.043,,,,,,
41902.375,41902.39028,9/20/2014 9:00,9/20/2014 9:11,9/20/2014 9:22,,,,,,,0.00711982,0.0664405,0.0331459,0.309494,4.65544,1.50018,0.41227,0.177017,3.49936,1.58325,8.48803,1.2106,0.534231,0.177774,1.00612,0.43083,1.8833,0.507554,,,,,20.8264,2.27557,0,,0,,6.02529,2.19359,,,,,2.40887,1.75859,,,,,,,,,,,,,1.08422,0.0861166,14.1425,1.9278,13.044,1.44502,0,,0,,6.48178,1.39455,0.169192,0.0107516,8.45825,0.784474,49.9921,3.37724,,,,,1.55384,1.08727,,,,,1.07762,1.08727,,,,,16.6351,12.5632,,,,,0,0,,,,,,,,,,,,,0.620395,0.102587,72.8758,11.041,117.467,13.0962,0.332683,0.0648724,21.2166,3.68054,63.7742,10.2605,0.69643,0.0996165,137.918,20.4894,198.036,21.8265,0.660222,0.0950254,42.6881,6.37584,64.6572,7.45052,1.30358,0.217979,117.793,23.2926,90.3608,9.53765,0.0718688,0.0116406,0.175805,0.0201226,2.44619,0.278539,,,,,0.275073,1.00719,,,,,0.0274357,0.100457,0.438776,0.197031,5.96301,1.41422,13.5901,1.79401,,,,,1.66659,,0.0392362,0.0165983,2.77815,0.275125,70.8056,6.91283,0.547885,0.0791379,71.9462,9.58694,131.316,14.0779,0.831137,0.122086,1.30733,0.207089,1.57294,0.158763,,,,,0,0.043,,,,,,
41902.41667,41902.43194,9/20/2014 10:00,9/20/2014 10:11,9/20/2014 10:22,,,,,,,,,,,3.8511,1.36369,,,,,8.27648,1.37277,,,,,0.839647,0.584758,,,,,15.4147,2.41658,,,,,6.11175,2.089,,,,,4.18434,3.05477,,,,,,,,,,,,,,,,,8.11796,1.30041,,,,,5.56247,1.50782,,,,,48.2575,3.26068,,,,,1.24678,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,,,,,,111.652,15.7707,,,,,67.4514,14.4792,,,,,217.811,28.0574,,,,,69.7281,11.2064,,,,,56.9202,5.81197,,,,,3.09868,0.358812,,,,,0.954347,1.33143,,,,,0.0951864,0.132797,,,,,14.7686,1.8697,,,,,1.13144,,,,,,68.9266,7.03924,,,,,136.656,16.5359,,,,,1.79602,0.181279,,,,,0,0.043,,,,,,
41902.5,41902.51528,9/20/2014 12:00,9/20/2014 12:11,9/20/2014 12:22,,,,,,,,,,,5.31842,1.66242,,,,,5.68698,1.21939,,,,,0,0.0355749,,,,,14.6885,2.18354,,,,,8.62642,1.89299,,,,,4.18434,3.05477,,,,,,,,,,,,,,,,,4.29759,1.33316,,,,,4.3011,1.54351,,,,,48.2385,3.25958,,,,,0.905195,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,,,,,,97.8292,14.936,,,,,67.648,14.3395,,,,,191.729,26.0841,,,,,61.9267,10.8042,,,,,32.4818,3.63264,,,,,3.26964,0.379606,,,,,,,,,,,,,,,,,17.3982,2.1845,,,,,0.990779,,,,,,74.583,7.61693,,,,,125.653,15.3498,,,,,1.76502,0.17815,,,,,0,0.043,,,,,,
41902.54167,41902.55694,9/20/2014 13:00,9/20/2014 13:11,9/20/2014 13:22,,,,,0,0.01,-0.0206969,0.0324334,0,0.285025,8.788,2.46447,0.325576,0.179033,2.0459,1.21098,6.28395,1.3762,,,,,0.786572,0.579003,0.705416,0.212332,9.72789,3.44349,13.7903,2.56885,0,,0,,7.83517,1.88559,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.984636,0.129828,7.61933,1.62583,7.73822,1.29824,0,,0,,4.96381,1.6966,0.366237,0.011164,18.6414,1.3815,50.8999,3.43827,,,,,1.38469,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0,0.05,,1.40647,,,0,0.125314,0.412708,0.0718094,43.2273,8.10709,104.741,18.1467,0.25063,0.051857,18.0705,4.61369,72.1003,18.0247,0.54195,0.0776857,105.642,18.2898,194.93,30.1598,0.574,0.0827594,36.3025,8.63945,63.2447,14.1119,1.03624,0.202687,51.2859,11.1827,49.4925,4.76914,0.102331,0.0158668,0.352289,0.0416145,3.44264,0.402981,,,,,0.347312,0.771766,,,,,0.0346408,0.0769758,0.299889,0.166278,3.83803,0.789582,12.7981,1.55036,,1.40647,,,1.02691,0.125314,0.0404035,0.0158927,2.39857,0.259731,59.3653,6.35882,0.539544,0.0779474,68.4929,10.8227,126.946,17.4484,0.824418,0.121181,1.42488,0.224718,1.72835,0.174449,,,,,0,0.043,,1.40647,,,0.266578,0.125314
41902.58333,41902.59861,9/20/2014 14:00,9/20/2014 14:11,9/20/2014 14:22,,,,,0,0.01,,,,,11.6626,3.21885,,,,,6.0792,1.34822,,,,,0.666943,0.640232,,,,,14.7791,2.44497,,,,,6.72242,1.77922,,,,,6.70424,4.89442,,,,,0,0.1,,,,,0,0.1,,,,,6.16495,1.2786,,,,,5.81307,1.93096,,,,,53.9115,3.64169,,,,,1.81956,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0,0.05,,,,,0,0.125451,,,,,110.842,18.8274,,,,,78.242,18.5546,,,,,197.569,30.5482,,,,,63.4309,14.4815,,,,,41.1765,3.9565,,,,,3.34757,0.391485,,,,,0.473849,1.05295,,,,,0.0472616,0.105021,,,,,11.7549,1.4325,,,,,0.925915,0.125451,,,,,49.4296,5.3948,,,,,127.005,17.8952,,,,,1.76799,0.17845,,,,,0,0.043,,,,,0.288326,0.125451
41902.625,41902.64028,9/20/2014 15:00,9/20/2014 15:11,9/20/2014 15:22,-0.173,0.119343,0,0.0424143,0.355398,0.111691,,,,,12.8934,3.57513,0.119206,0.135345,0.921535,1.05658,7.73063,1.23314,0.918382,0.362644,0.513044,0.51715,0.558639,0.518105,,,,,9.18496,1.57009,,,,,5.17978,2.47964,,,,,2.70591,1.97544,,,,,0.00193503,0.336187,,,,,,,0.840008,0.116699,6.72478,1.48483,8.00562,1.37389,0,,0,,8.17536,1.97061,0.184853,0.0104076,9.81883,0.863454,53.1171,3.58816,,,,,1.89532,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,,0.224761,0.043582,25.9514,3.10254,115.462,12.8538,0.0920408,0.0284522,7.94713,1.02344,86.3436,10.8446,0.305372,0.0439214,79.761,9.18032,261.193,27.7879,0.315404,0.0458777,23.9039,2.8554,75.7884,8.35883,1.09937,0.21115,56.9941,12.5868,51.8425,5.65132,0.0348178,0.0062937,0.135552,0.0157515,3.89319,0.451732,,,,,0.211748,0.775323,,,,,0.0211197,0.0773305,0.278511,0.150789,2.54645,0.543193,9.14307,1.37954,,,,,0.147054,,0.0228182,0.03,1.29535,0.13214,56.7683,5.53492,0.289181,0.0422929,41.8825,4.86849,144.832,15.6816,0.719145,0.105909,0.930962,0.136202,1.29454,0.130663,,0.237429,,,0.102366,5.10E+10,,,,,,
41902.66667,41902.68194,9/20/2014 16:00,9/20/2014 16:11,9/20/2014 16:22,,,,,1.21054,0.155738,,,,,47.8389,12.9353,,,,,21.2681,2.46564,,,,,4.36611,0.858086,,,,,17.4033,2.23116,,,,,7.82751,2.01268,,,,,9.22415,4.34601,,,,,1.272,11.6233,,,,,3.02078,1.11839,,,,,24.6522,1.1783,,,,,14.7976,5.75636,,,,,57.4123,3.87811,,,,,5.69278,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,,,,,,116.978,16.2466,,,,,85.1525,14.9413,,,,,216.779,27.9478,,,,,67.1823,11.2688,,,,,183.45,19.7066,,,,,2.92523,0.338693,,,,,1.66142,1.01659,,,,,0.165709,0.101394,,,,,11.8687,1.54739,,,,,1.23322,,,,,,68.4667,6.99942,,,,,134.846,16.7919,,,,,1.50018,0.151419,,,,,0.108446,5.40E+10,,,,,,
41902.70833,41902.72361,9/20/2014 17:00,9/20/2014 17:11,9/20/2014 17:22,0.0424488,0.0631458,0.0446532,0.00594079,1.05193,0.123184,-0.0120811,0.0130501,0,1.33074,44.358,11.9804,0.238511,0.119162,5.19382,2.66563,21.7761,2.55775,1.1077,0.226873,5.54325,1.56156,5.0043,0.967895,0.992732,0.241702,16.2449,4.60147,16.3638,2.36887,1.09009,,8.51523,,7.81151,1.60625,,,,,9.22415,6.73408,,,,,0.33691,3.08074,,,,,4.90026,1.77,1.08018,0.0398143,32.3103,1.67602,29.912,1.09176,0.0324328,,0.532601,,16.4216,5.32785,0.378241,0.0102953,23.7793,1.73176,62.8682,4.24664,,,,,4.9821,1.08727,,,,,1.07762,1.08727,,,,,26.8553,11.4621,,,,,0,0,,,,,0.201005,0.111751,,0.785091,,,0,0.1359,0.384722,0.0675886,40.7578,7.8623,105.941,19.1409,0.212282,0.0459672,16.3036,4.14228,76.8018,19.1911,0.544024,0.0780425,99.8328,18.1153,183.508,30.0616,0.602047,0.0868536,34.4736,9.48713,57.2606,14.9528,1.07723,0.165001,232.237,43.1081,215.587,22.6046,0.0738884,0.0119135,0.186487,0.0217583,2.5239,0.292936,,,,,1.80728,1.27536,,,,,0.180258,0.127204,0.214154,0.139558,1.92594,0.360966,8.99329,1.12508,,0.785091,,,1.29186,0.1359,0.0267346,0.03,1.463,0.164304,54.723,5.92244,0.564809,0.0815652,62.309,11.0231,110.319,17.3185,0.770604,0.113313,1.02194,0.155078,1.32615,0.133854,,,,,0,0.043,,0.785091,,,0.650471,0.1359
41902.79167,41902.80694,9/20/2014 19:00,9/20/2014 19:11,9/20/2014 19:22,-0.0892675,0.058086,0,0.062656,1.07868,0.155513,-0.00991694,0.0132437,0,1.38483,46.161,12.4981,0.197938,0.117472,3.37181,2.03949,17.0347,1.98992,0.912869,0.200992,3.7423,1.08715,4.09949,0.776894,,,,,13.3543,1.70041,,,,,5.86615,2.80822,,,,,4.18434,3.05477,,,,,0.732565,6.7004,0,,0,,0.781115,1.34269,1.07945,0.0567425,22.4274,1.80185,20.7766,1.26236,0.0346741,,0.303343,,8.7484,5.5871,0.255777,0.0153795,8.85572,0.801642,34.6228,2.34284,,,,,4.72189,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,0.247918,,,,0.483522,0.371372,0.0778102,19.9582,3.92982,53.7417,9.72061,0.217256,0.0543092,9.56954,2.1744,44.0474,9.71842,0.532233,0.0790499,44.3046,9.94317,83.2429,17.4847,0.526597,0.0793777,15.2209,3.60476,28.9043,6.44943,1.19766,0.185901,206.357,39.2152,172.3,18.8905,0.0953514,0.0173313,0.0804987,0.0088468,0.844232,0.0916201,,,,,0.151066,0.553134,,,,,0.0150673,0.0551695,0.300637,0.18667,1.36372,0.412694,4.53608,1.08047,,0.247918,,,0.718048,0.483522,0.0538067,0.0193851,1.56072,0.158671,29.006,2.89481,0.522339,0.0786166,22.9095,3.30907,43.8594,5.31452,0.547122,0.0855104,0.253208,0.033496,0.4628,0.0467122,,,,,0,0.043,,0.247918,,,0.421374,0.483522
41902.83333,41902.84861,9/20/2014 20:00,9/20/2014 20:11,9/20/2014 20:22,,,,,3.30837,0.400735,,,,,9.08871,2.57853,,,,,12.5297,1.69144,,,,,1.77479,0.627899,,,,,16.976,2.2773,,,,,5.86615,2.1804,,,,,4.18434,3.05477,,,,,0.000967516,0.218093,,,,,0.00779749,0.745716,,,,,10.4349,1.27604,,,,,7.24189,1.73711,,,,,35.9704,2.43513,,,,,2.70722,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,,,,,,,,0.351763,,,,,69.0953,14.8106,,,,,53.9841,14.9183,,,,,82.0737,24.1939,,,,,29.2371,11.0508,,,,,66.9596,6.85749,,,,,0.669134,0.0721001,,,,,0.973064,1.34968,,,,,0.0970532,0.134617,,,,,5.9338,0.972072,,,,,0.961626,0.351763,,,,,29.1303,3.41493,,,,,44.6149,11.2515,,,,,0.461481,0.046579,,,,,0.716489,3.57E+11,,,,,1.52473,0.351763
