PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,PMF_total,time_start,time_end,time_start_num
1.4113976,2.747453,3.5230169,0.61398345,1.1159787,0.46344969,9.875279337,52:01.3,55:01.6,41876.99
1.3403915,2.7326772,3.2346227,0.88350654,1.1871295,0.46977845,9.848105937,00:01.6,03:01.3,41877.00
1.3025858,2.3579485,3.6787884,1.288089,1.3838366,0.50805229,10.51930076,08:01.3,11:01.6,41877.01
1.4648414,2.8020344,3.4017873,0.59145325,1.6846229,0.52351928,10.46825844,16:01.5,19:01.2,41877.01
1.2916182,2.3994329,3.5876772,1.0010543,1.3673322,0.46094099,10.10805586,24:01.4,27:01.2,41877.02
1.3071771,2.5350358,3.3652012,1.0613279,1.4091669,0.48500118,10.16291019,32:01.5,35:01.2,41877.02
1.3070626,2.6415529,3.2197442,1.0777844,1.2929218,0.47887972,10.01794568,40:01.7,43:01.5,41877.03
1.2881057,2.4242029,3.4297631,1.1029556,1.1477901,0.54646903,9.939286411,48:01.3,51:01.6,41877.03
1.4163555,2.6228187,3.3557227,0.47339457,1.3627965,0.67007142,9.901159406,56:01.3,59:01.2,41877.04
1.2473154,2.4879327,3.3177497,0.9848159,1.1987729,0.48618555,9.722772181,04:01.7,07:01.6,41877.04
1.1666784,2.5317099,3.2509344,1.1102591,1.192083,0.58042073,9.83208549,12:01.3,15:01.6,41877.05
1.4023069,2.5080185,3.0697701,0.87856716,2.1934414,0.71504706,10.76715112,20:01.4,23:01.3,41877.06
1.1043943,2.5620899,3.0117199,1.7514043,0.88839895,0.42541829,9.743425697,28:01.7,31:01.6,41877.06
1.4036313,3.160217,2.9413929,0.82664454,1.2511996,0.51032013,10.09340554,36:01.8,39:01.2,41877.07
1.0329758,2.5692227,2.941417,2.07304,0.86952442,0.44247687,9.928656757,44:01.6,47:01.2,41877.07
1.4063504,2.8314128,2.9702213,1.010496,1.3143975,0.5330357,10.06591362,52:01.7,55:01.2,41877.08
1.1040602,2.4829986,3.0807543,1.8022001,0.98488754,0.54935455,10.00425524,00:01.7,03:01.2,41877.08
1.3386751,2.5819414,3.1100059,0.98650873,1.3437564,0.56838298,9.929270506,08:01.7,11:01.2,41877.09
1.1523374,2.4751585,3.0344043,1.7532243,1.2009624,0.39245826,10.0085451,16:01.6,19:01.2,41877.09
1.0060172,2.2231042,3.0547299,1.800137,0.98798358,0.52725846,9.599230468,24:01.7,27:01.2,41877.10
1.4307885,2.61518,3.1294229,0.80671901,1.4754701,0.66067344,10.11825395,40:01.4,43:01.5,41877.11
1.2198215,2.4703941,2.9943416,1.1120962,1.2613871,0.55426657,9.612307072,48:01.4,51:01.6,41877.12
1.2504983,2.3604901,3.0082986,1.3115882,1.3772341,0.59088939,9.898998678,56:01.5,59:01.2,41877.12
1.130321,2.4040387,2.8500786,1.3725753,1.3180859,0.61630416,9.691403627,04:01.6,07:01.2,41877.13
1.3270103,2.7510872,2.7478399,1.13819,1.5606742,0.62497985,10.14978147,12:01.6,15:01.3,41877.13
1.4913472,2.7487042,2.9362028,0.57385057,1.4993072,0.73860961,9.988021493,20:01.4,23:01.6,41877.14
1.4226048,2.6670287,3.0148387,1.0689132,1.3366232,0.73154271,10.24155128,28:01.4,31:01.2,41877.14
1.4650842,2.9407456,2.8776231,0.86316288,1.34503,0.69833171,10.18997741,36:01.4,39:01.2,41877.15
1.52976,2.9570644,2.8379314,0.60607171,1.5030043,0.68478358,10.11861539,44:01.7,47:01.4,41877.16
1.4208113,2.627543,2.7572172,0.5312953,1.3516355,0.67108214,9.359584332,52:01.3,55:01.1,41877.16
0.98360318,2.4301243,2.4639628,1.9567171,0.97293639,0.6295296,9.436873376,00:01.4,03:01.6,41877.17
1.3547339,2.7056756,2.6935058,0.59352142,1.3779478,0.66368729,9.389071822,08:01.3,11:01.1,41877.17
1.2103631,2.5417728,2.568203,1.3485087,1.1167672,0.58152056,9.367135406,16:01.4,19:01.2,41877.18
1.3309087,2.5833371,2.6330385,1.2604614,1.0966842,0.54744667,9.451876581,24:01.3,27:01.2,41877.18
1.1143124,2.4635687,2.7088814,1.8517072,0.96223354,0.49635571,9.597058952,32:01.2,35:01.6,41877.19
1.1188914,2.5346329,2.4817858,1.7557943,0.96058929,0.497527,9.349220634,40:01.3,43:01.2,41877.19
1.3220036,2.6539216,2.456573,1.2661456,1.1123259,0.59894717,9.409916878,48:01.5,51:01.4,41877.20
1.3261583,2.825397,2.3938415,1.0559102,1.1321266,0.57610559,9.309539199,56:01.8,59:01.2,41877.21
1.240139,2.6639156,2.3412158,1.6118701,0.93706286,0.56489211,9.359095514,04:01.8,07:01.2,41877.21
1.2573134,2.4271529,2.4128613,1.6324815,0.91755605,0.47180244,9.119167536,12:01.7,15:01.1,41877.22
1.5300028,2.9956729,2.41448,0.44049114,1.331756,0.58831555,9.300718427,20:01.4,23:01.4,41877.22
1.3991182,2.7167013,2.2946844,1.0257964,1.2239933,0.57824546,9.23853904,28:01.3,31:01.3,41877.23
1.3354424,2.6935301,2.2722015,1.3850112,1.144881,0.52244389,9.353510141,36:01.6,39:01.6,41877.23
1.4221866,2.8350515,2.3513756,0.75667202,1.3298606,0.59605932,9.291205645,44:01.7,47:01.2,41877.24
1.3891195,2.6732001,2.2582343,0.67058498,1.3249601,0.61470288,8.930801868,52:01.7,55:01.2,41877.24
1.4011291,2.6880572,2.4139471,0.61369646,1.3043095,0.5956797,9.01681906,00:01.5,03:01.6,41877.25
1.3508306,2.6518772,2.2362685,1.0291032,1.083529,0.53421462,8.885823011,08:01.7,11:01.3,41877.26
1.36315,2.5864472,2.3486443,0.82822359,1.4472187,0.59278643,9.16647017,16:01.5,19:01.2,41877.26
1.4271718,2.6143043,2.2375185,1.0137124,1.3767828,0.61478847,9.284278333,32:01.5,35:01.2,41877.27
1.2611581,2.618957,2.1858671,1.6122757,1.1435722,0.528211,9.350041151,40:01.4,43:01.2,41877.28
1.4257545,2.5686958,2.2986028,1.0192465,1.1057098,0.57038528,8.988394678,48:01.3,51:01.5,41877.28
1.4809899,2.6895843,2.2786787,0.87099785,1.0940857,0.55350429,8.967840672,56:01.5,59:01.2,41877.29
1.2503479,2.6018999,1.9559599,1.4825143,0.81037366,0.42979944,8.530894995,04:01.4,07:01.1,41877.29
1.4001033,2.8148515,1.8237214,0.97116804,1.0091099,0.49871784,8.517672002,12:01.5,15:01.2,41877.30
1.1856464,2.4296558,1.8365101,2.0873072,0.97175634,0.41836616,8.929241985,20:01.4,23:01.2,41877.31
1.3488256,2.5128872,1.7702485,1.5119828,0.75313073,0.40875584,8.305830717,28:01.4,31:01.2,41877.31
1.3167788,2.3210943,1.7684801,1.73286,0.62008715,0.49160302,8.250903249,36:01.4,39:01.2,41877.32
1.1597021,2.1524343,1.7157913,1.7242571,0.65352613,0.53706998,7.942780972,44:01.2,47:01.6,41877.32
1.4563971,2.2333755,1.8501757,0.35943744,0.81998169,0.71202928,7.431396753,52:01.4,55:01.2,41877.33
1.2562085,2.0485165,1.6310946,0.78769684,0.50054562,0.48084489,6.70490697,00:01.2,03:01.6,41877.33
1.2765326,1.8584036,1.6478057,0.41192597,0.44733855,0.49054298,6.132549405,08:01.8,11:01.6,41877.34
1.2015246,1.7508968,1.5358479,0.27338615,0.41671824,0.38862154,5.566995263,16:01.3,19:01.6,41877.34
1.0373889,1.7092807,1.5682236,0.64593804,0.30034444,0.39983362,5.661009341,24:01.5,27:01.4,41877.35
0.80197024,1.4096589,1.5222377,1.1476458,0.13510658,0.26753303,5.284152254,32:01.6,35:01.5,41877.36
0.91009074,1.497064,1.2506573,0.71212822,0.19736621,0.20760567,4.774912164,40:01.6,43:01.6,41877.36
0.88690376,1.6201601,1.2455941,0.48412442,0.24100819,0.24232122,4.720111847,48:01.6,51:01.5,41877.37
0.83369923,1.4389148,1.2234933,0.74385083,0.14284644,0.23141722,4.614221826,56:01.4,59:01.4,41877.37
0.9135353,1.6569661,1.2397683,0.42457068,0.2229339,0.19122022,4.648994461,04:01.4,07:01.3,41877.38
0.82173848,1.5029306,1.2428592,0.91610903,0.092353955,0.15001045,4.726001799,12:01.5,15:01.3,41877.38
0.8439554,1.9340532,0.9639731,0.37778968,0.15418929,0.15287827,4.42683892,24:01.4,27:01.5,41877.43
0.70517945,1.7533726,0.95452601,0.7379728,0.046593547,0.099641457,4.29728581,32:01.7,35:01.3,41877.44
0.82048863,1.9064035,0.96392471,0.54952753,0.13078068,0.16236143,4.533486515,40:01.8,43:01.4,41877.44
0.76148403,1.9715751,0.98013198,0.53248858,0.12762406,0.16944019,4.542743996,48:01.8,51:01.5,41877.45
0.78876305,2.0574024,1.1098808,0.44640657,0.19188634,0.24042006,4.834759191,56:01.8,59:01.4,41877.46
0.88838369,2.1618245,1.1196113,0.25655198,0.27781922,0.18003489,4.884225503,04:01.5,07:01.0,41877.46
0.81554049,2.1353395,1.5049067,0.32506338,0.25441274,0.20326614,5.238528907,12:01.6,15:01.4,41877.47
0.82941544,2.2890105,1.2956675,0.44522256,0.26812732,0.29779151,5.425234884,20:01.3,23:01.2,41877.47
0.72911876,2.2852316,1.3045168,0.79173422,0.18258154,0.18008944,5.473272353,28:01.3,31:01.2,41877.48
0.70680207,2.3983104,1.4522905,0.88101804,0.17540576,0.15795547,5.771782294,36:01.2,39:01.2,41877.48
0.77440691,2.4100096,1.3464531,0.46631256,0.23592016,0.12939696,5.362499282,44:01.3,47:01.2,41877.49
0.81016558,2.2638707,1.494745,0.43004376,0.2368089,0.15534662,5.390980586,52:01.1,55:01.2,41877.49
0.92270213,2.5361314,1.5882918,0.097290397,0.42364618,0.21884128,5.786903143,00:01.2,03:01.3,41877.50
0.77099031,2.4507923,1.5288299,0.68414366,0.18393849,0.13254358,5.751238286,08:01.3,11:01.3,41877.51
0.78764796,2.9202619,1.9643215,0.97743291,0.48604593,0.098277837,7.233987987,56:01.5,59:01.3,41877.54
0.87688345,2.8387866,1.9882684,0.65709919,0.3111777,0.17632324,6.848538548,04:01.3,07:01.3,41877.54
0.85791057,3.1365469,1.9404535,0.93386251,0.23838514,0.15835968,7.265518278,12:01.1,15:01.2,41877.55
0.79548573,3.1266999,1.8836511,1.1691827,0.26387733,0.13698211,7.3758789,20:01.4,23:01.3,41877.56
1.0322227,3.3896713,2.2004304,0.19564891,0.47907966,0.21035735,7.507410392,28:01.1,31:01.2,41877.56
0.9337694,3.7300763,2.0026822,0.42182282,0.45194265,0.23659508,7.776888475,36:01.6,39:01.1,41877.57
0.97805065,3.7130063,2.1551323,0.70182937,0.36019424,0.14499508,8.053207889,44:01.4,47:01.5,41877.57
1.1083202,3.6017213,2.3524575,0.37469122,0.5180648,0.19545805,8.150713116,52:01.1,55:01.2,41877.58
1.0508295,3.4991276,2.3498478,0.6885367,0.37493294,0.12098031,8.084254913,00:01.3,03:01.4,41877.58
1.0284412,3.4822872,2.4492266,0.53498828,0.41330475,0.28392249,8.192170501,08:01.5,11:01.1,41877.59
1.0545807,3.777832,2.5739009,1.1143717,0.42273113,0.11402899,9.057445437,16:01.5,19:01.2,41877.59
1.1406591,4.3158646,3.0176013,0.90723002,0.60592896,0.14279014,10.13007402,24:01.3,27:01.3,41877.60
1.256603,4.671524,2.9160199,0.46629342,0.70033514,0.17170185,10.18247738,32:01.2,35:01.3,41877.61
1.1378282,3.9050422,3.0194232,1.0775429,0.48151365,0.11571859,9.737068787,40:01.6,43:01.7,41877.61
1.0796168,4.0692034,2.4393768,1.162371,0.39153093,0.15016679,9.292265758,48:01.6,51:01.3,41877.62
0.51525772,1.7227285,2.6963971,1.4566444,0.2732603,0.21712399,6.88141197,24:01.4,27:01.4,41877.85
0.67136186,2.1017201,2.7807858,0.94580412,0.44772428,0.28049999,7.227896154,32:01.5,35:01.4,41877.86
0.52233988,1.7364272,2.8195415,1.6949571,0.2451603,0.27964216,7.298068121,40:01.5,43:01.4,41877.86
0.73979223,2.0856686,2.8726127,1.307891,1.200331,0.29296812,8.499263614,12:01.6,15:01.6,41877.88
0.68430114,2.0338528,2.833847,1.9493958,1.1719773,0.30317858,8.976552635,20:01.5,23:01.5,41877.89
0.63086998,2.1942186,2.8157942,1.2116243,0.61013412,0.31296414,7.775605381,28:01.7,31:01.7,41877.89
0.73902553,1.9007986,3.3584771,2.5368385,2.7703099,0.84133619,12.14678586,36:01.7,39:01.7,41877.90
0.56960958,1.0704203,3.6404443,5.5537343,5.4755774,1.6696457,17.97943145,44:01.6,47:01.7,41877.91
0.56041044,0.064078227,3.7829072,8.4628592,8.4627256,2.8918412,24.22482188,52:01.6,55:01.7,41877.91
0.52191955,1.5540372,3.1902828,3.7563541,2.9847629,0.96741098,12.97476757,00:01.6,03:01.2,41877.92
0.68091828,1.3482137,3.4786987,4.9023843,5.1717072,1.5937371,17.17565924,08:01.5,11:01.6,41877.92
0.43672302,0.76241231,3.6424372,6.7304945,5.9856873,1.8320128,19.38976708,16:01.5,19:01.1,41877.93
0.78290099,0.85653967,3.7123487,7.6053858,9.9427986,3.0576999,25.95767367,24:01.6,27:01.7,41877.93
0.74937278,0.91940403,3.5453629,7.045177,8.3466682,2.4321458,23.03813082,32:01.4,35:01.6,41877.94
0.69041127,1.6302843,3.1371357,4.3946199,4.8625546,1.4158995,16.13090533,40:01.8,43:01.5,41877.94
0.65251499,2.10954,2.8270772,2.448807,2.3818014,0.72398967,11.14373016,48:01.6,51:01.3,41877.95
0.69312614,2.0291414,3.1428328,3.4241557,4.5521789,1.4411743,15.28260916,56:01.5,59:01.7,41877.96
0.41339827,1.53058,3.087383,4.5913987,3.5105729,1.1175078,14.25084078,04:01.8,07:01.6,41877.96
0.64139086,2.3542457,2.780827,1.8265785,1.8193643,0.5659923,9.988398671,12:01.4,15:01.6,41877.97
0.62518013,2.2773371,2.6227372,1.5749085,1.1999552,0.39846659,8.698584676,20:01.3,23:01.6,41877.97
0.79226315,2.4475844,2.6382599,1.1542175,1.3379627,0.60003901,8.970326662,28:01.7,31:01.5,41877.98
0.64695758,2.2599659,2.7194757,1.6180815,1.2727158,0.45075569,8.967952162,36:01.7,39:01.6,41877.98
0.75696415,2.4157429,2.6574514,1.1024864,1.5361842,0.51007885,8.978907824,44:01.3,47:01.7,41877.99
0.54852629,2.1401114,2.5798528,1.8774986,1.2597722,0.43113986,8.836901218,52:01.3,55:01.1,41877.99
0.58917987,1.9941615,2.7812214,1.9592929,1.2247958,0.49956301,9.048214465,00:01.6,03:01.5,41878.00
0.60583484,1.9127158,2.5087271,1.72411,1.1432836,0.44648358,8.341154903,08:01.5,11:01.5,41878.01
0.3846553,1.7125372,2.5994627,2.14749,0.84056729,0.42945984,8.114172369,16:01.6,19:01.6,41878.01
0.43246141,1.8507115,2.51896,2.5971899,1.3323035,0.51228875,9.243915051,24:01.3,27:01.3,41878.02
0.67555845,1.93862,2.7004342,3.0036542,2.4316099,1.0731988,11.82307553,56:01.6,59:01.6,41878.04
1.0024525,2.2302029,2.7558985,1.8004814,3.1944687,1.163693,12.14719701,04:01.7,07:01.7,41878.04
0.70711845,2.2109487,2.5369987,2.3223543,2.4398372,1.073682,11.29093939,12:01.6,15:01.2,41878.05
0.658283,2.0450015,2.7263544,2.40323,2.1779785,1.0737778,11.08462512,20:01.5,23:01.6,41878.06
0.68466115,2.0585742,2.6843715,2.7334385,2.5191743,1.2419219,11.92214155,28:01.5,31:01.6,41878.06
0.6697073,1.7308586,2.8505557,2.8261385,2.4754598,1.0514594,11.60417926,36:01.5,39:01.7,41878.07
0.77953601,2.0034101,2.5728743,2.2254357,2.5072229,1.2644635,11.35294259,44:01.4,47:01.6,41878.07
0.56075555,1.7137972,2.5615201,2.6078627,2.3269086,1.1416619,10.91250604,52:01.6,55:01.7,41878.08
0.93124098,2.1307216,2.7007744,1.6776029,2.6792414,1.1852461,11.30482739,00:01.4,03:01.5,41878.08
0.79537427,2.036613,2.6447914,2.0862498,2.3234742,1.2198966,11.10639918,08:01.4,11:01.6,41878.09
0.70007473,2.09811,2.4621029,2.0074058,2.0399299,1.0824521,10.39007527,16:01.6,19:01.4,41878.09
0.77325624,2.2099159,2.6749787,1.5368156,2.1387928,1.0314957,10.36525494,24:01.4,27:01.6,41878.10
0.76895928,2.0741985,2.6167328,1.76179,2.106317,0.94827038,10.27626806,32:01.6,35:01.4,41878.11
0.95182812,2.3253472,2.5100813,1.0292118,2.4569542,1.0822957,10.35571826,40:01.6,43:01.4,41878.11
0.88795966,1.9514143,2.5497401,1.5520815,2.4438999,1.0930623,10.4781577,48:01.7,51:01.5,41878.12
0.77785337,1.9388771,2.6226556,1.6059287,2.1898899,0.95079011,10.08599478,56:01.6,59:01.4,41878.12
0.72328216,1.9609429,2.6148772,1.5933185,1.9293686,1.0439376,9.865726888,04:01.5,07:01.4,41878.13
0.8885541,2.080833,2.5564001,1.1953421,2.1955214,1.4190565,10.33570707,12:01.7,15:01.5,41878.13
0.62185913,1.8980385,2.2677858,2.1420958,2.023447,1.081996,10.03522223,20:01.6,23:01.5,41878.14
0.59476972,1.7803272,2.3626842,2.1390786,1.9574772,1.0755069,9.909843922,28:01.7,31:01.6,41878.14
0.58533698,1.5636643,2.609143,2.1018529,1.8750172,0.9270013,9.662015676,36:01.7,39:01.6,41878.15
0.55253756,1.8585957,2.2646842,1.9484342,1.8156015,0.82769299,9.267546177,44:01.6,47:01.6,41878.16
0.54648072,1.7402729,2.3009143,1.9211643,1.5353943,0.76351267,8.807739139,00:01.8,03:01.3,41878.17
0.87080681,1.7885714,2.5176272,1.3024522,2.0494058,1.2076044,9.736467838,08:01.6,11:01.6,41878.17
0.66374886,1.7516958,2.2282758,2.0953186,2.1538272,1.1310942,10.02396035,16:01.6,19:01.6,41878.18
0.5444839,1.4995443,2.3324842,2.5591629,2.1058013,1.0840054,10.12548196,24:01.7,27:01.6,41878.18
0.660492,1.7097758,2.1331258,1.9168314,1.724623,0.86569214,9.010540068,32:01.6,35:01.6,41878.19
0.64908397,1.6754014,2.1683328,1.9193157,1.7887057,0.88214642,9.082986057,40:01.6,43:01.6,41878.19
0.78776401,2.0072443,2.02455,1.127221,1.6519071,0.79894757,8.39763397,48:01.4,51:01.5,41878.20
0.66596383,1.7690901,2.1178472,1.5880572,1.6480243,0.88536817,8.674350739,04:01.7,07:01.4,41878.21
0.62515885,1.78661,2.0146813,1.84451,1.4548873,0.66684031,8.392687738,12:01.4,15:01.6,41878.22
0.78154153,2.1169071,1.9314086,0.92233044,1.6999328,0.76080441,8.212924957,20:01.5,23:01.6,41878.22
0.81949687,1.8983985,2.0452499,0.87516469,1.6160829,0.79768997,8.052082896,28:01.8,31:01.4,41878.23
0.58405644,1.8341256,1.8242157,1.5380884,1.4036828,0.67518288,7.859351873,36:01.4,39:01.6,41878.23
0.65495741,1.7536871,1.8443685,1.5763315,1.4212338,0.78358668,8.034164965,44:01.7,47:01.4,41878.24
0.61712486,1.68329,2.0473216,1.8084573,1.6122886,0.88280177,8.651284039,52:01.7,55:01.4,41878.24
0.81892174,1.9557571,1.9185885,1.1839008,1.6255072,0.82103884,8.323714316,00:01.5,03:01.3,41878.25
0.94315702,2.3958685,1.7774057,0.25850728,1.4731343,0.68297243,7.531045288,08:01.3,11:01.6,41878.26
0.89625359,2.0147271,1.7843214,0.63435984,1.4035674,0.72910053,7.462329924,16:01.7,19:01.5,41878.26
0.79934698,2.2337086,1.7145385,0.85722625,1.344281,0.71405286,7.663154125,24:01.8,27:01.6,41878.27
0.52084154,1.8519901,1.6717914,1.9319057,1.2793479,0.68834102,7.944217741,32:01.8,35:01.6,41878.27
0.66983342,2.0721457,1.7642314,1.2905396,1.3425236,0.70746571,7.846739471,40:01.4,43:01.3,41878.28
0.51229656,1.8966357,1.8567414,1.6527499,1.0596145,0.59803772,7.576075792,48:01.8,51:01.6,41878.28
0.75180537,2.2312057,1.6776986,0.95413727,1.007445,0.54774189,7.170033813,56:01.4,59:01.4,41878.29
0.5613429,2.34215,1.6351728,1.180877,0.87915725,0.47974843,7.078448355,04:01.4,07:01.4,41878.29
0.48524898,1.98873,1.7006171,1.7317557,0.70129389,0.34017187,6.947817504,12:01.6,15:01.5,41878.30
0.48969814,1.9542528,1.5645257,1.7456628,0.39990571,0.25338459,6.407429814,20:01.7,23:01.7,41878.31
0.56838042,2.4132729,1.3818698,1.2619978,0.36195201,0.20099656,6.188469455,28:01.4,31:01.3,41878.31
0.64553213,2.1983042,1.564707,1.2410284,0.38137314,0.21838899,6.249333903,36:01.6,39:01.6,41878.32
0.65459758,2.4543056,1.5558184,0.7838887,0.50490713,0.17675743,6.130274922,44:01.7,47:01.2,41878.32
0.55936968,2.5209029,1.46636,1.1439838,0.33668244,0.15943342,6.186732233,52:01.6,55:01.6,41878.33
0.51089531,2.2324386,1.6783886,1.4120874,0.3746787,0.39929172,6.607780337,00:01.6,03:01.2,41878.33
0.65874845,2.3894844,1.7578057,1.1854624,0.50618911,0.303828,6.801518023,08:01.5,11:01.6,41878.34
0.69268727,2.6778786,1.8080299,1.1027722,0.63536614,0.25603357,7.172767729,16:01.6,19:01.7,41878.34
0.79918468,2.5814886,2.1715386,1.3060011,0.77959019,0.26582184,7.903624982,24:01.3,27:01.5,41878.35
0.93755519,2.845,2.2675343,1.1449996,1.0345148,0.26156327,8.491167158,32:01.5,35:01.6,41878.36
0.98597819,3.0009744,2.2367456,0.67519528,0.90578973,0.34156615,8.146249354,40:01.5,43:01.7,41878.36
0.93265116,2.9087512,2.040787,0.76180518,0.6829747,0.31101015,7.637979418,48:01.7,51:01.4,41878.37
0.95238215,2.9951587,2.2007885,0.49556744,0.76742703,0.32611185,7.737435639,56:01.2,59:01.4,41878.37
1.1138169,3.0709758,2.2041857,3.41E-06,0.70865846,0.37892869,7.476568917,04:01.5,07:01.2,41878.38
1.0044317,3.0858955,2.2507143,0.16281871,0.72534019,0.34705558,7.576256052,12:01.8,15:01.4,41878.38
0.9626534,2.88146,2.2942672,0.64865786,0.59580511,0.28491628,7.667759776,20:01.4,23:01.6,41878.39
0.94431382,2.6441529,2.0722327,0.14649472,0.55844927,0.27419814,6.639841557,52:01.5,55:01.6,41878.41
0.86760473,2.5767345,2.1835861,0.17556305,0.53397191,0.31631452,6.653774872,00:01.5,03:01.1,41878.42
0.74403125,2.1926625,2.196548,0.82435054,0.3726522,0.20760651,6.537850961,08:01.4,11:01.5,41878.42
0.74560845,2.4965186,2.1640215,0.71654075,0.34350142,0.21453972,6.680730447,16:01.6,19:01.2,41878.43
0.63089406,2.3174744,2.103575,1.1129594,0.21167372,0.10874955,6.485326082,24:01.4,27:01.6,41878.43
0.72486997,2.4109755,2.1161721,0.98363858,0.23721866,0.13711168,6.609986424,32:01.4,35:01.6,41878.44
0.78209114,2.6781521,2.1528039,0.71266955,0.35750538,0.17101569,6.85423775,40:01.3,43:01.6,41878.44
0.89563644,2.7539215,2.1011496,0.36897698,0.48996711,0.25570846,6.865360051,48:01.4,51:01.2,41878.45
0.77442998,2.8626897,2.239219,0.71568757,0.37506118,0.17330872,7.140396133,56:01.7,59:01.5,41878.46
0.7457695,2.7382464,2.2790048,0.97396564,0.31700349,0.12433742,7.178327307,04:01.4,07:01.2,41878.46
0.80891383,3.1260161,2.0477722,0.87799597,0.35641423,0.096632011,7.313744344,12:01.8,15:01.6,41878.47
0.8313219,2.9341419,2.0341043,0.39014682,0.43531317,0.19337091,6.818399012,20:01.8,23:01.3,41878.47
0.88117206,2.9035616,2.1561027,0.53303617,0.38188672,0.21738751,7.073146716,28:01.6,31:01.4,41878.48
1.002823,3.2019541,2.0296159,1.30E-06,0.53683639,0.34557393,7.11680462,36:01.2,39:01.3,41878.48
0.81991053,3.347852,1.8639667,0.51135641,0.43128064,0.19195618,7.166322455,44:01.5,47:01.4,41878.49
0.75232667,2.7127156,1.8054603,0.78859347,0.27405274,0.10475729,6.437906131,08:01.7,11:01.5,41878.51
0.74868637,2.9169676,1.7708369,0.94242704,0.28863472,0.09203729,6.75959,16:01.6,19:01.4,41878.51
0.64824605,2.6846795,1.8321898,1.1261958,0.19988808,0.081524134,6.572723359,24:01.6,27:01.5,41878.52
0.6926927,3.0100248,1.8060173,0.87472022,0.27912992,0.086607777,6.749192677,32:01.6,35:01.5,41878.52
0.72388351,2.8668344,1.6330062,0.96580827,0.21227425,0.094134867,6.49594152,40:01.8,43:01.7,41878.53
0.93761915,2.9066722,1.8590055,0.10258104,0.45768905,0.17198965,6.435556576,48:01.4,51:01.5,41878.53
0.80758393,3.0056367,1.7201724,0.66834754,0.30115223,0.10864387,6.611536667,56:01.7,59:01.2,41878.54
1.0009248,3.1483893,1.7532992,0.16340303,0.46104634,0.14129652,6.668359295,04:01.3,07:01.2,41878.54
0.96344215,2.866956,1.7717865,0.19037433,0.42202479,0.13745086,6.352034569,12:01.2,15:01.0,41878.55
0.88799638,2.5483065,1.813604,0.47823852,0.307354,0.096281327,6.131780691,20:01.4,23:01.2,41878.56
0.81537467,2.3381863,1.6274872,0.3819246,0.2957795,0.072066702,5.530818917,28:01.2,31:01.4,41878.56
0.85329235,2.2512271,1.7461858,0.63166064,0.21054052,0.054945081,5.747851506,36:01.4,39:01.1,41878.57
0.78500909,2.1219044,1.7936178,0.4280495,0.21732268,0.050910875,5.396814361,44:01.1,8/27/2014 13:47,41878.57
0.85452712,2.2899351,1.7262474,0.57220662,0.59065557,0.11395566,6.147527501,52:01.1,55:01.0,41878.58
0.92969674,2.4345844,1.6935626,0.097425938,0.34802145,0.089549981,5.592841111,00:01.4,03:01.2,41878.58
0.81643599,2.5103564,1.6335894,0.27411669,0.29701889,0.04976118,5.581278566,08:01.1,11:01.0,41878.59
0.77412915,2.4488068,1.4657694,0.4201121,0.28354222,0.0657245,5.458084144,16:01.5,19:01.3,41878.59
0.74301821,2.3941069,1.4884948,0.63201499,0.22660004,0.027383609,5.511618463,24:01.2,27:01.2,41878.60
0.90320778,2.4743478,1.5880266,0.28138202,0.36578202,0.094637826,5.707384124,32:01.4,35:01.2,41878.61
0.78477758,2.3883426,1.7862377,0.60492438,0.24149278,0.064770348,5.870545425,56:01.6,59:01.4,41878.62
0.91149276,2.6114726,1.8698871,0.34820017,0.5374105,0.12028215,6.398745306,04:01.5,07:01.3,41878.63
