"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm","raw_cumsum","ISrawnorm_cumsum"
"1062","1206_0924_blob_680",1062,1326.41549619281,0.0325926809804035,273.956117332002,3,1.44074137344384e-05,9.78481164835433e-05,0.801509433962264,4.32622911083351e-05,0.998064980388078,0.99687074405415
"1063","1221_0832_blob_1165",1063,1326.16176613377,0.00104747934220894,52.2024470496996,4,1.44046577398439e-05,3.14469008401581e-06,0.802264150943396,8.24364676659015e-06,0.998079385045818,0.996873888744234
"1064","1206_0924_blob_431",1064,1325.80431317984,0.0105568763386324,168.477457564677,3,1.44007751158753e-05,3.16933260662399e-05,0.803018867924528,2.66054318674775e-05,0.998093785820934,0.9969055820703
"1065","1206_0924_blob_688",1065,1323.92792598798,0.0253827309120674,185.568422296781,1,1.43803939557662e-05,7.62027650455545e-05,0.80377358490566,2.93043834322877e-05,0.998108166214889,0.996981784835346
"1066","1221_0832_blob_1076",1066,1320.52478814149,0.00106527450539413,17.5690124085829,2,1.43434293582547e-05,3.19811383277815e-06,0.804528301886792,2.77444335504632e-06,0.998122509644248,0.996984982949178
"1067","1202_1412_blob_1571",1067,1315.26519159088,0.000665711136150571,13.9312607728454,5,1.42863000621945e-05,1.99856467265206e-06,0.805283018867925,2.19998102225463e-06,0.99813679594431,0.996986981513851
"1068","1128_1901_blob_1125",1068,1309.03578337379,0.0013416207900197,47.4740027633458,8,1.42186367532526e-05,4.02774682504703e-06,0.806037735849057,7.49694567008615e-06,0.998151014581063,0.996991009260676
"1069","1128_1901_blob_1110",1069,1308.65381692852,0.00097851284342789,27.6219862387711,2,1.42144878657995e-05,2.93764231122757e-06,0.806792452830189,4.36197746299622e-06,0.998165229068929,0.996993946902987
"1070","1128_1901_blob_648",1070,1300.33429160788,0.000573738894360657,24.3932026962715,1,1.41241218803955e-05,1.72245020899922e-06,0.807547169811321,3.85209808924185e-06,0.998179353190809,0.996995669353196
"1071","1129_1334_blob_964",1071,1295.28512316828,0.00191638272910439,22.9584623223651,5,1.40692782368064e-05,5.75326836774185e-06,0.808301886792453,3.6255283877681e-06,0.998193422469046,0.997001422621564
"1072","1206_0924_blob_407",1072,1288.23148594276,0.0133313519838161,168.228749821435,3,1.39926622215892e-05,4.00227180629865e-05,0.809056603773585,2.65661567204435e-05,0.998207415131268,0.997041445339627
"1073","1128_1901_blob_1515",1073,1279.79080616714,0.00160474125449917,16.4392562119079,2,1.39009802666691e-05,4.81767392165717e-06,0.809811320754717,2.59603579861726e-06,0.998221316111534,0.997046263013549
"1074","1128_1901_blob_774",1074,1276.5060834092,0.00102431897631424,15.0479257781906,3,1.38653018839056e-05,3.07515919205793e-06,0.810566037735849,2.376321258794e-06,0.998235181413418,0.997049338172741
"1075","1128_2052_blob_1196",1075,1267.50834786477,0.00153641271420764,22.3544518447678,4,1.37675692360033e-05,4.61254139593414e-06,0.811320754716981,3.53014494691348e-06,0.998248948982654,0.997053950714137
"1076","1206_0924_blob_386",1076,1264.18862707957,0.0379306922102467,315.987816938673,3,1.37315107076067e-05,0.000113873626779005,0.812075471698113,4.98998053272938e-05,0.998262680493362,0.997167824340916
"1077","1206_0924_blob_465",1077,1261.5186870092,0.00876140607365059,174.050095775857,4,1.37025100427694e-05,2.63030550499861e-05,0.812830188679245,2.74854454217698e-05,0.998276383003404,0.997194127395966
"1078","1128_1901_blob_1528",1078,1260.83478915749,0.00480885716595125,113.182808418181,5,1.36950816017342e-05,1.44369104342669e-05,0.813584905660377,1.78734742408115e-05,0.998290078085006,0.9972085643064
"1079","1128_1901_blob_1027",1079,1250.12401650438,0.00135211101314169,22.1137456315116,2,1.35787420886089e-05,4.05924004816041e-06,0.814339622641509,3.49213337640762e-06,0.998303656827095,0.997212623546448
"1080","1128_1901_blob_720",1080,1240.45350834655,0.000654865090095426,20.7219464335353,1,1.34737018410757e-05,1.96600321572779e-06,0.815094339622642,3.27234481080232e-06,0.998317130528936,0.997214589549664
"1081","1202_1412_blob_1090",1081,1239.17076232334,0.00214885456578964,38.1335314533303,3,1.34597687614896e-05,6.45118368709832e-06,0.815849056603774,6.02192772619687e-06,0.998330590297697,0.997221040733351
"1082","1206_0924_blob_427",1082,1226.759917451,0.0112159768927844,289.980941422379,3,1.3324963206682e-05,3.36720447802913e-05,0.816603773584906,4.57928810856984e-05,0.998343915260904,0.997254712778132
"1083","1206_0924_blob_371",1083,1226.45641262729,0.00598782725180339,205.226932886516,5,1.33216665627736e-05,1.79763554513993e-05,0.817358490566038,3.24087937888513e-05,0.998357236927467,0.997272689133583
"1084","1202_1412_blob_1807",1084,1211.48329369516,0.000624420052583902,13.5738199271759,2,1.31590298022944e-05,1.87460264703679e-06,0.81811320754717,2.14353508459877e-06,0.998370395957269,0.99727456373623
"1085","1202_1412_blob_1499",1085,1210.06762721177,0.00311720333700855,21.2749875007807,3,1.31436529518318e-05,9.35831192916877e-06,0.818867924528302,3.3596793221797e-06,0.998383539610221,0.997283922048159
"1086","1128_1901_blob_1234",1086,1201.75580253686,0.000504624281362378,21.4322700202246,4,1.30533706101951e-05,1.514957775117e-06,0.819622641509434,3.38451688451889e-06,0.998396592980831,0.997285437005934
"1087","1206_0924_blob_565",1087,1193.16344843087,0.010167030157396,126.824452645003,3,1.29600411814353e-05,3.05229493618743e-05,0.820377358490566,2.00277199261593e-05,0.998409553022013,0.997315959955296
"1088","1128_1901_blob_900",1088,1184.57701138032,0.00086457268529693,30.8489349738238,2,1.28667760232348e-05,2.59557686801795e-06,0.821132075471698,4.87156708971128e-06,0.998422419798036,0.997318555532164
"1089","1128_1901_blob_725",1089,1178.84974756155,0.000811610941519072,23.5895648508709,1,1.280456696458e-05,2.4365777701081e-06,0.82188679245283,3.72519012035988e-06,0.998435224365,0.997320992109934
"1090","1128_1901_blob_1517",1090,1176.9659066248,0.000602914085801262,25.2798643161416,3,1.27841048425198e-05,1.81003850933654e-06,0.822641509433962,3.99211691228175e-06,0.998448008469843,0.997322802148444
"1091","1128_1901_blob_845",1091,1171.29268170873,0.000493282498855186,17.1782516879563,1,1.27224827498882e-05,1.4809080430142e-06,0.823396226415094,2.71273564720579e-06,0.998460730952593,0.997324283056487
"1092","1128_1901_blob_960",1092,1154.09162324403,0.000602890667461545,12.0466119075722,2,1.25356462972966e-05,1.80996820396848e-06,0.824150943396226,1.90236318243237e-06,0.99847326659889,0.997326093024691
"1093","1128_1901_blob_818",1093,1152.28286850502,0.00242755118357991,15.6825639457465,1,1.2515999755211e-05,7.28787273202556e-06,0.824905660377358,2.47654132841921e-06,0.998485782598645,0.997333380897423
"1094","1128_1901_blob_760",1094,1146.91767931802,0.000789626446866223,22.950582999103,1,1.24577235208014e-05,2.37057701997291e-06,0.825660377358491,3.62428410974276e-06,0.998498240322166,0.997335751474443
"1095","1128_1901_blob_740",1095,1142.18032793111,0.000481022015337068,16.7512880876278,1,1.24062668078539e-05,1.4441002326918e-06,0.826415094339623,2.64531089411042e-06,0.998510646588974,0.997337195574675
"1096","1221_0832_blob_1233",1096,1141.5979708524,0.0200469861055699,114.5641754471,4,1.23999412941682e-05,6.01840588928899e-05,0.827169811320755,1.80916153909874e-05,0.998523046530268,0.997397379633568
"1097","1221_0832_blob_1103",1097,1141.27146434042,0.00910770073239879,152.469095062239,4,1.23963948078533e-05,2.73426835520781e-05,0.827924528301887,2.4077441452469e-05,0.998535442925076,0.99742472231712
"1098","1129_1334_blob_1495",1098,1102.67874087149,0.00477035225134683,105.021123767937,7,1.19772038863422e-05,1.43213129057399e-05,0.828679245283019,1.65846065903572e-05,0.998547420128962,0.997439043630026
"1099","1221_0832_blob_791",1099,1084.10576781008,0.00139603170980865,56.6457562485437,3,1.17754658126071e-05,4.19109656668647e-06,0.829433962264151,8.94532022406503e-06,0.998559195594775,0.997443234726593
"1100","1221_0832_blob_1231",1100,1080.29495368925,0.00872567772399616,60.0199128238785,5,1.17340730696383e-05,2.61957931858622e-05,0.830188679245283,9.47815645137341e-06,0.998570929667845,0.997469430519779
"1101","1128_1901_blob_1301",1101,1079.20815674817,0.000473822883426711,16.2623355778863,5,1.17222683725276e-05,1.42248735898654e-06,0.830943396226415,2.56809704679578e-06,0.998582651936217,0.997470853007138
"1102","1202_0046_blob_1673",1102,1074.81171631188,0.00080061070868655,24.4059301615911,7,1.1674514605698e-05,2.40355342135355e-06,0.831698113207547,3.85410797066041e-06,0.998594326450823,0.997473256560559
"1103","1129_1334_blob_1442",1103,1063.74406207823,0.00136675624228251,20.2315153307832,4,1.15542986748138e-05,4.10320722250119e-06,0.832452830188679,3.1948974687153e-06,0.998605880749498,0.997477359767782
"1104","1128_1901_blob_726",1104,1052.68905681627,0.00082770052492049,12.1852444660841,1,1.1434220135998e-05,2.48488111256036e-06,0.833207547169811,1.92425560141481e-06,0.998617314969634,0.997479844648894
"1105","1202_0046_blob_1927",1105,1048.29220906438,0.00126006468737735,6.92914566364121,5,1.13864619449405e-05,3.7829031733054e-06,0.833962264150943,1.09422895809703e-06,0.998628701431579,0.997483627552067
"1106","1129_1334_blob_1021",1106,1043.64429856824,0.00107774236850794,15.9490016680061,1,1.13359767314379e-05,3.23554422774918e-06,0.834716981132075,2.5186163381503e-06,0.99864003740831,0.997486863096295
"1107","1221_0832_blob_905",1107,1038.28053328291,0.000452999431976189,19.5913452303028,2,1.12777159633287e-05,1.3599722346755e-06,0.835471698113208,3.09380381358706e-06,0.998651315124273,0.99748822306853
"1108","1202_0046_blob_1575",1108,1037.75411851671,0.00289490183321565,21.0148748860335,1,1.12719980903437e-05,8.69092947447986e-06,0.83622641509434,3.31860315359572e-06,0.998662587122364,0.997496913998004
"1109","1128_1901_blob_1226",1109,1036.11043101347,0.00117410160631177,15.7940065231999,3,1.12541444947114e-05,3.52482911138802e-06,0.836981132075472,2.49413999084225e-06,0.998673841266859,0.997500438827116
"1110","1128_1901_blob_853",1110,1035.24352882396,0.000388740953240789,14.1693928792748,3,1.12447282759268e-05,1.16705864416305e-06,0.837735849056604,2.23758609788105e-06,0.998685085995135,0.99750160588576
"1111","1128_1901_blob_702",1111,1028.72033497535,0.00114032286797121,13.6861128885821,1,1.11738738921258e-05,3.42342027282697e-06,0.838490566037736,2.16126803698941e-06,0.998696259869027,0.997505029306033
"1112","1221_0832_blob_1286",1112,1026.24644916533,0.00197311726533147,38.5547072591246,4,1.11470027522008e-05,5.92359395441957e-06,0.839245283018868,6.088438488926e-06,0.998707406871779,0.997510952899987
"1113","1206_0924_blob_609",1113,1025.87287130936,0.0102827431876475,106.395488741037,2,1.11429449809004e-05,3.08703372330815e-05,0.84,1.68016419978319e-05,0.99871854981676,0.99754182323722
"1114","1202_1412_blob_1496",1114,1021.47876561789,0.000654937163923155,17.8343466804815,4,1.10952165738729e-05,1.96621959216811e-06,0.840754716981132,2.81634411135608e-06,0.998729645033334,0.997543789456812
"1115","1128_1901_blob_1160",1115,1019.62530601682,0.000447824417342194,15.5391275693528,2,1.10750844513296e-05,1.34443606460666e-06,0.841509433962264,2.45389030557839e-06,0.998740720117785,0.997545133892877
"1116","1129_1334_blob_1771",1116,1018.64052789491,0.000496720084475471,17.613924999809,6,1.10643878740658e-05,1.49122819060801e-06,0.842264150943396,2.78153581063731e-06,0.998751784505659,0.997546625121068
"1117","1129_1334_blob_1104",1117,1018.54126434233,0.00125266046465283,55.0004735199119,3,1.10633096816933e-05,3.76067458621693e-06,0.843018867924528,8.68550233405119e-06,0.998762847815341,0.997550385795654
"1118","1129_1334_blob_1103",1118,1014.20180356755,0.000453421635380823,19.0194216900981,2,1.10161748231621e-05,1.36123975261737e-06,0.84377358490566,3.00348744128258e-06,0.998773863990164,0.997551747035406
"1119","1221_2326_blob_861",1119,996.233530913286,0.00131854393804709,65.7255386504593,5,1.08210049544699e-05,3.9584666544085e-06,0.844528301886792,1.03791709929309e-05,0.998784684995118,0.997555705502061
"1120","1206_0924_blob_346",1120,993.860471155611,0.0190545817550134,139.304501397122,1,1.07952289786588e-05,5.72047121938439e-05,0.845283018867925,2.19985300961183e-05,0.998795480224097,0.997612910214255
"1121","1128_1901_blob_1464",1121,984.345326961271,0.00375661160633761,25.0797393411291,3,1.06918762814503e-05,1.12779114507751e-05,0.846037735849057,3.96051380368408e-06,0.998806172100378,0.997624188125705
"1122","1129_1334_blob_1143",1122,970.556593403529,0.00188544927105714,11.3646070074639,1,1.05421042154495e-05,5.66040148735033e-06,0.846792452830189,1.79466310691246e-06,0.998816714204594,0.997629848527193
"1123","1202_0046_blob_924",1123,961.590707414887,0.00165885934198334,13.2210271112884,1,1.04447175147475e-05,4.98014453679933e-06,0.847547169811321,2.08782314923302e-06,0.998827158922108,0.997634828671729
"1124","1129_1334_blob_1673",1124,949.415534413755,0.00184113561278604,10.6498824575642,3,1.03124718080144e-05,5.52736523915307e-06,0.848301886792453,1.68179604688416e-06,0.998837471393917,0.997640356036969
"1125","1128_1901_blob_933",1125,938.432637447945,0.00091085313240355,8.85599027012891,1,1.01931765034562e-05,2.73451771127419e-06,0.849056603773585,1.39851021707463e-06,0.99884766457042,0.99764309055468
"1126","1206_0924_blob_494",1126,920.837758413317,0.011800393440738,95.1131247599651,2,1.00020624049049e-05,3.54265509067882e-05,0.849811320754717,1.50199664517889e-05,0.998857666632825,0.997678517105587
"1127","1221_0832_blob_1098",1127,898.642873825541,0.00147741258931048,30.3437804467235,3,9.76098343231903e-06,4.43541417228069e-06,0.850566037735849,4.79179467061388e-06,0.998867427616257,0.997682952519759
"1128","1129_1334_blob_1652",1128,890.273481938333,0.00031112474101088,10.8213932229048,4,9.67007580045649e-06,9.34043134335859e-07,0.851320754716981,1.70888048920521e-06,0.998877097692058,0.997683886562893
"1129","1128_1901_blob_955",1129,877.296583096945,0.000602564181861177,12.0006317689197,1,9.52912181497119e-06,1.80898804523056e-06,0.852075471698113,1.89510214309893e-06,0.998886626813873,0.997685695550938
"1130","1206_0924_blob_845",1130,875.715834650735,0.00777436860469432,197.228751450545,2,9.51195185809118e-06,2.33398205344172e-05,0.852830188679245,3.11457460533597e-05,0.998896138765731,0.997709035371473
"1131","1129_1334_blob_1440",1131,869.388135439838,0.00733554489830378,57.8710862527732,5,9.44322092062842e-06,2.20224059539948e-05,0.853584905660377,9.13882049652841e-06,0.998905581986651,0.997731057777427
"1132","1221_2326_blob_864",1132,859.062621251975,0.000803760520302092,13.7793120205623,2,9.33106605260074e-06,2.4130096282254e-06,0.854339622641509,2.17598575170239e-06,0.998914913052704,0.997733470787055
"1133","1202_1412_blob_1563",1133,858.631780104153,0.000430521083366766,15.07594255331,4,9.32638629223282e-06,1.29248886089551e-06,0.855094339622641,2.38074558007924e-06,0.998924239438996,0.997734763275916
"1134","1129_1334_blob_1408",1134,855.664765078311,0.00168181082933807,10.0653321062442,2,9.29415882417602e-06,5.04904834405307e-06,0.855849056603774,1.58948568815748e-06,0.99893353359782,0.99773981232426
"1135","1129_1334_blob_1297",1135,852.123479597407,0.00262801884046639,16.9606083540827,4,9.25569367866046e-06,7.88970670370787e-06,0.856603773584906,2.67836609430247e-06,0.998942789291499,0.997747702030964
"1136","1128_1901_blob_753",1136,845.414975566952,0.000670212129705694,10.9384397493805,2,9.18282647122559e-06,2.01207733035389e-06,0.857358490566038,1.72736410968767e-06,0.99895197211797,0.997749714108294
"1137","1206_0924_blob_1105",1137,841.261798789354,0.0131536068427985,101.490663959316,1,9.13771501382867e-06,3.94891004918168e-05,0.85811320754717,1.60270874465093e-05,0.998961109832984,0.997789203208786
"1138","1206_0924_blob_599",1138,836.088979640675,0.00850437076307093,135.272874017176,1,9.08152828662113e-06,2.55313964980215e-05,0.858867924528302,2.13618681407286e-05,0.998970191361271,0.997814734605284
"1139","1128_1901_blob_1380",1139,834.116510260417,0.00365418273762058,13.8470222250461,4,9.06010348985008e-06,1.09704046248246e-05,0.859622641509434,2.18667833490116e-06,0.998979251464761,0.997825705009909
"1140","1221_2326_blob_858",1140,826.61815512545,0.00138715113547104,58.4733369284003,4,8.97865698604544e-06,4.1644357506355e-06,0.860377358490566,9.23392603497344e-06,0.998988230121747,0.997829869445659
"1141","1202_1412_blob_1537",1141,824.333694460159,0.00040893379315908,17.0334783842685,5,8.95384336613571e-06,1.22768057807657e-06,0.861132075471698,2.68987350099838e-06,0.998997183965113,0.997831097126237
"1142","1221_0832_blob_674",1142,821.483960078142,0.0338453621666138,41.2628696083532,3,8.92288979058353e-06,0.000101608853278984,0.86188679245283,6.51610299615426e-06,0.999006106854903,0.997932705979516
"1143","1221_0832_blob_1295",1143,818.929011973308,0.0145614901130912,69.0156131786508,1,8.89513815881957e-06,4.3715777220548e-05,0.862641509433962,1.08987292469788e-05,0.999015001993062,0.997976421756737
"1144","1129_1334_blob_1750",1144,817.267874143523,0.00411558147508314,13.5309756180959,4,8.87709501920583e-06,1.235559283428e-05,0.863396226415094,2.13676924563958e-06,0.999023879088081,0.997988777349571
"1145","1202_0046_blob_1956",1145,813.115301051323,0.00040593727912567,13.784618638204,2,8.831990118989e-06,1.21868459353752e-06,0.864150943396226,2.17682375612241e-06,0.9990327110782,0.997989996034165
"1146","1128_1901_blob_836",1146,807.022835090154,0.000338968617452222,9.47745585586778,1,8.76581426533117e-06,1.01763462737762e-06,0.864905660377358,1.49665011387957e-06,0.999041476892466,0.997991013668792
"1147","1221_0832_blob_691",1147,800.402765718306,0.000967152391393511,39.1648415595834,1,8.69390762773182e-06,2.90353653040414e-06,0.865660377358491,6.18478898468676e-06,0.999050170800094,0.997993917205323
"1148","1206_0924_blob_709",1148,798.014081309513,0.0158715929632124,111.662795590456,1,8.66796193827233e-06,4.76489024630269e-05,0.866415094339623,1.76334385807873e-05,0.999058838762032,0.998041566107786
"1149","1202_1412_blob_1333",1149,776.468184127329,0.00858508602309526,32.8522973717159,4,8.43393221238749e-06,2.5773715814116e-05,0.867169811320755,5.18793179839952e-06,0.999067272694244,0.9980673398236
"1150","1128_1901_blob_1395",1150,775.755751389699,0.000419947459723554,9.18526949151377,3,8.42619382781761e-06,1.2607452569092e-06,0.867924528301887,1.45050895931922e-06,0.999075698888072,0.998068600568857
"1151","1128_1901_blob_814",1151,774.258466295449,0.00125778480260273,8.85527317386123,1,8.40993044285778e-06,3.77605861727975e-06,0.868679245283019,1.39839697548036e-06,0.999084108818515,0.998072376627474
"1152","1128_1901_blob_1129",1152,773.128250074899,0.000679236963961679,9.89829391951617,2,8.39765412917961e-06,2.03917123631564e-06,0.869433962264151,1.56310754142794e-06,0.999092506472644,0.99807441579871
"1153","1206_0924_blob_598",1153,754.344174679293,0.00767289451320422,122.047182766166,1,8.19362307961772e-06,2.30351800928974e-05,0.870188679245283,1.92733084451743e-05,0.999100700095724,0.998097450978803
"1154","1206_0924_blob_529",1154,754.048967910373,0.0107627318936623,111.328204554528,1,8.19041656848359e-06,3.23113353162141e-05,0.870943396226415,1.75806010134443e-05,0.999108890512292,0.998129762314119
"1155","1129_1334_blob_1609",1155,753.365893280508,0.00345927530520693,14.2815082186984,3,8.1829970692149e-06,1.03852632809203e-05,0.871698113207547,2.25529100076509e-06,0.999117073509361,0.9981401475774
"1156","1128_1901_blob_941",1156,752.655314421987,0.000316976021512478,11.0384898901246,1,8.17527882132422e-06,9.51609555964152e-07,0.872452830188679,1.74316371422454e-06,0.999125248788183,0.998141099186956
"1157","1221_2326_blob_715",1157,751.180498365842,0.000940701761216674,25.2855085472193,2,8.15925949316946e-06,2.8241277716045e-06,0.873207547169811,3.99300823155706e-06,0.999133408047676,0.998143923314728
"1158","1129_1334_blob_1051",1158,750.82246111622,0.00238401548750897,15.5819903520256,2,8.15537052263011e-06,7.1571720430303e-06,0.873962264150943,2.46065906182944e-06,0.999141563418198,0.998151080486771
"1159","1221_2326_blob_869",1159,748.464747450387,0.000761105677401248,27.5662903455424,1,8.12976123477988e-06,2.28495339255523e-06,0.874716981132076,4.35318214216212e-06,0.999149693179433,0.998153365440163
"1160","1206_0924_blob_622",1160,742.943890259962,0.021116165597659,124.419367740574,1,8.06979414758925e-06,6.33938960813879e-05,0.875471698113208,1.96479164587683e-05,0.999157762973581,0.998216759336245
"1161","1129_1334_blob_1556",1161,741.703985282858,0.00200262067280301,13.6183131389792,5,8.05632640384846e-06,6.01216760850691e-06,0.87622641509434,2.15056131310618e-06,0.999165819299985,0.998222771503853
"1162","1128_1901_blob_786",1162,738.612409502366,0.000310234625831997,8.67406249399722,1,8.0227459673346e-06,9.31370875071288e-07,0.876981132075472,1.36978075307013e-06,0.999173842045952,0.998223702874728
"1163","1206_0924_blob_552",1163,738.603234588627,0.0141607158413515,103.526358388149,1,8.02264631019202e-06,4.251259274952e-05,0.877735849056604,1.63485579281523e-05,0.999181864692262,0.998266215467478
"1164","1128_1901_blob_1589",1164,735.948209011684,0.00178068477931643,12.1462374956558,1,7.99380764532998e-06,5.34588277079099e-06,0.878490566037736,1.91809574294421e-06,0.999189858499908,0.998271561350249
"1165","1128_2052_blob_1518",1165,735.795331970563,0.00282518022056171,19.320902562255,2,7.99214710774711e-06,8.48161473659484e-06,0.879245283018868,3.05109635537389e-06,0.999197850647015,0.998280042964985
"1166","1206_0924_blob_916",1166,721.002685661016,0.00934451238931127,107.944153539917,1,7.83147062573933e-06,2.80536276626337e-05,0.88,1.70462022873077e-05,0.999205682117641,0.998308096592648
"1167","1213_2145_blob_983",1167,718.327509010982,0.00212091019656299,55.5151539529096,2,7.80241308161354e-06,6.36729049964337e-06,0.880754716981132,8.76677905434112e-06,0.999213484530723,0.998314463883148
"1168","1221_0832_blob_732",1168,713.40672934519,0.00138865649616393,39.4708152304567,2,7.74896398610421e-06,4.1689550692063e-06,0.881509433962264,6.23310738746498e-06,0.999221233494709,0.998318632838217
"1169","1128_1901_blob_779",1169,705.462537349154,0.000366375424061911,8.44005848446798,1,7.6626748397536e-06,1.09991397123397e-06,0.882264150943396,1.33282757356327e-06,0.999228896169549,0.998319732752188
"1170","1206_0924_blob_632",1170,699.045334850259,0.00348434145790801,165.582192529322,2,7.59297172509259e-06,1.04605156306967e-05,0.883018867924528,2.61482206906832e-05,0.999236489141274,0.998330193267819
"1171","1129_1334_blob_1337",1171,694.368409880371,0.000251744319202111,12.3147675373642,2,7.54217135881256e-06,7.5577420231766e-07,0.88377358490566,1.94470947873479e-06,0.999244031312633,0.998330949042021
"1172","1221_0832_blob_773",1172,692.084882362964,0.0712983185073554,79.5275856899601,3,7.51736787467679e-06,0.000214048245327934,0.884528301886792,1.25587469875425e-05,0.999251548680507,0.998544997287349
"1173","1128_1901_blob_1284",1173,691.769797452515,0.000493785563760005,9.71657537184725,1,7.51394544883863e-06,1.48241831930706e-06,0.885283018867924,1.53441111812629e-06,0.999259062625956,0.998546479705668
"1174","1129_1334_blob_1690",1174,687.954181334997,0.0105630494121219,12.8945625114014,3,7.47250054698498e-06,3.17118585586797e-05,0.886037735849057,2.03626888319061e-06,0.999266535126503,0.998578191564227
"1175","1128_1901_blob_1253",1175,687.282117157081,0.000966901742510165,10.2839081597042,2,7.46520064232077e-06,2.90278404486455e-06,0.886792452830189,1.6240025332135e-06,0.999274000327145,0.998581094348272
"1176","1221_0832_blob_948",1176,679.812490294916,0.00120989221838249,29.0959661914739,2,7.38406618260284e-06,3.63227789662355e-06,0.887547169811321,4.59474375572476e-06,0.999281384393328,0.998584726626168
"1177","1221_0832_blob_1206",1177,679.24475700889,0.00179037349208533,11.1177370218517,1,7.3778995113252e-06,5.37496973961559e-06,0.888301886792453,1.75567817280157e-06,0.999288762292839,0.998590101595908
"1178","1202_0046_blob_1670",1178,678.863872701738,0.000348351873223416,11.6848799054297,3,7.37376237796553e-06,1.04580456848332e-06,0.889056603773585,1.84523959880046e-06,0.999296136055217,0.998591147400476
"1179","1206_0924_blob_870",1179,675.570581012076,0.0134363309255766,94.529785202147,1,7.33799092018526e-06,4.0337880590668e-05,0.889811320754717,1.49278472977758e-05,0.999303474046138,0.998631485281067
"1180","1206_0924_blob_1020",1180,672.938114278851,0.0105217702711526,81.1839264780308,1,7.30939728758931e-06,3.1587932386533e-05,0.890566037735849,1.28203111316323e-05,0.999310783443425,0.998663073213454
"1181","1128_1901_blob_869",1181,672.372429915618,0.000354961495075524,11.2320739006728,1,7.30325287153899e-06,1.06564764458025e-06,0.891320754716981,1.77373389422204e-06,0.999318086696297,0.998664138861098
"1182","1202_1412_blob_1797",1182,669.959381722269,0.00484445133058968,46.9321388451267,1,7.27704254469758e-06,1.45437694548479e-05,0.892075471698113,7.41137621903905e-06,0.999325363738841,0.998678682630553
"1183","1206_0924_blob_673",1183,667.406628472944,0.00272004005974958,93.6062301961332,2,7.24931475326985e-06,8.16596820514107e-06,0.892830188679245,1.47820023868687e-05,0.999332613053595,0.998686848598758
"1184","1128_1901_blob_880",1184,664.85559356146,0.000522757712948461,7.69593631636263,1,7.22160562628344e-06,1.56939705635159e-06,0.893584905660377,1.21531813383893e-06,0.999339834659221,0.998688417995815
"1185","1128_2052_blob_1114",1185,664.838160082101,0.00160908642749855,11.5938910288981,1,7.2214162652946e-06,4.83071878268105e-06,0.894339622641509,1.83087092069805e-06,0.999347056075486,0.998693248714597
"1186","1128_1901_blob_1062",1186,662.207959273645,0.000383037205689038,7.66921302229753,2,7.19284724498322e-06,1.14993513857687e-06,0.895094339622642,1.21109807502631e-06,0.999354248922731,0.998694398649736
"1187","1213_2145_blob_1304",1187,661.700820568024,0.00129590763042149,50.9104103114023,1,7.18733874694953e-06,3.89050906397161e-06,0.895849056603774,8.03961237582989e-06,0.999361436261478,0.9986982891588
"1188","1221_2326_blob_887",1188,658.981360089769,0.00302503705555108,50.1564542404204,3,7.15780019560032e-06,9.08161492933229e-06,0.896603773584906,7.92054999699575e-06,0.999368594061674,0.998707370773729
"1189","1202_1412_blob_1756",1189,652.277889623747,0.00112218676573763,12.5857598970353,1,7.08498766231963e-06,3.36897297390805e-06,0.897358490566038,1.98750374252564e-06,0.999375679049336,0.998710739746703
"1190","1202_1412_blob_1352",1190,639.792086166442,0.000734958561294297,14.5103522641813,2,6.94936791365671e-06,2.20645582851379e-06,0.89811320754717,2.29142933492791e-06,0.99938262841725,0.998712946202532
"1191","1128_1901_blob_919",1191,637.54060367509,0.000268496189734324,9.3502103464399,1,6.92491249990298e-06,8.0606583006497e-07,0.898867924528302,1.47655590198641e-06,0.999389553329749,0.998713752268362
"1192","1128_1901_blob_968",1192,628.685437417554,0.000573456012291714,9.06311612877376,1,6.82872842762265e-06,1.72160095460221e-06,0.899622641509434,1.43121888326549e-06,0.999396382058177,0.998715473869316
"1193","1206_0924_blob_915",1193,621.043262065054,0.0113933266726174,75.5127772948177,1,6.7457197606924e-06,3.42044754178895e-05,0.900377358490566,1.19247410335e-05,0.999403127777938,0.998749678344734
"1194","1202_0046_blob_1667",1194,617.980134605996,0.00110672062773404,5.76472291589623,3,6.712448327457e-06,3.32254130804307e-06,0.901132075471698,9.10346968613794e-07,0.999409840226265,0.998753000886042
"1195","1206_0924_blob_702",1195,615.345469790705,0.00477574668187774,95.5510679965677,1,6.68383081947824e-06,1.43375077952389e-05,0.90188679245283,1.50891250746199e-05,0.999416524057085,0.998767338393837
"1196","1202_0046_blob_1284",1196,608.280900637942,0.000810888287682044,28.7261409821099,2,6.60709606258527e-06,2.43440825490727e-06,0.902641509433962,4.53634211818325e-06,0.999423131153147,0.998769772802092
"1197","1129_1334_blob_1677",1197,605.034938092387,0.0031153413512032,11.8799540452603,2,6.57183868999386e-06,9.35272196852449e-06,0.903396226415094,1.87604509534219e-06,0.999429702991837,0.998779125524061
