,Compound.Name,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,bbvol,anthrovol,cluster,Assigned_cluster,bb_vs_a
979,1221_0832_blob_777,0.109953969,0.466576427,0.578879524,-0.036720565,0.094941865,0.145279722,0.249619712,0.343685085,NA,,-0.094065373
864,1221_0832_blob_1194,0.109615985,0.570241402,0.689717639,-0.059804601,-0.083160573,0.236338191,0.361278078,0.293429815,NA,,0.067848263
354,1129_1334_blob_1264,0.10795405,0.412129522,0.472948249,-0.358633984,-0.274347431,0.181151485,0.790882245,0.152331141,NA,,0.638551104
1027,1221_0832_blob_877,0.107651318,-0.055509593,-0.005310213,0.633337868,0.43748763,0.32153293,0.054344013,-0.01059903,NA,,0.064943043
1008,1221_0832_blob_836,0.106402211,0.18809685,0.018528114,0.480276377,0.655144032,0.200426889,0.051664845,0.175843293,NA,,-0.124178448
717,1202_1412_blob_844,0.106351944,0.294284246,0.506406255,-0.060971976,-0.005055863,0.144581305,0.383323676,0.028633797,NA,,0.354689879
509,1202_0046_blob_1351,0.104985443,-0.233220837,-0.0849431,0.406162283,0.091697096,-0.046383231,-0.148981255,-0.148789598,NA,,-0.000191658
236,1128_1901_blob_889,0.104292274,-0.065649731,-0.048197241,0.184759119,-0.007077966,-0.084947651,0.059731615,-0.076335141,NA,,0.136066756
637,1202_1412_blob_1499,0.102366208,0.40169512,0.450005264,-0.172587053,0.022789642,0.208694531,0.350319631,0.242681193,NA,,0.107638438
1002,1221_0832_blob_822,0.100952885,0.13086119,-0.015873622,0.606533402,0.474678272,0.262640338,0.091469108,0.149008876,NA,,-0.057539768
585,1202_1412_blob_1157,0.100268254,0.327494283,0.275043257,-0.15143885,0.103276061,0.072889404,0.097009346,0.30386327,NA,,-0.206853924
482,1202_0046_blob_1087,0.099903663,0.126596626,-0.114994227,-0.274055493,-0.110802955,-0.352932024,-0.113226723,0.333360312,NA,,-0.446587035
778,1213_2145_blob_1258,0.099496248,0.586363005,0.777578562,-0.26931096,-0.134722261,0.121998407,0.516183251,0.360248694,NA,,0.155934557
838,1221_0832_blob_1080,0.099004174,0.472672517,0.380265894,-0.043354989,0.105231534,0.174304139,0.33969503,0.324024054,NA,,0.015670975
218,1128_1901_blob_825,0.098813092,0.077764622,0.258758773,-0.145625252,-0.17048568,0.163186514,0.356520957,-0.139570489,NA,,0.496091446
562,1202_0046_blob_978,0.098787227,0.48281997,0.615831557,-0.243089004,-0.176423197,0.029824096,0.545224076,0.247708353,NA,,0.297515724
823,1221_0832_blob_1022,0.098139086,0.230777355,0.380202032,0.110274105,-0.168366353,0.247361166,0.370466487,-0.103634554,NA,,0.474101041
245,1128_1901_blob_912,0.094513958,-0.019480892,-0.068892627,0.054072726,0.455386861,-0.101798905,-0.355418743,0.123121686,NA,,-0.478540429
166,1128_1901_blob_1933,0.094243781,-0.091439209,0.026786771,-0.119503849,-0.125398343,-0.07018636,-0.050651159,-0.088874682,NA,,0.038223523
270,1128_1901_fb_add_blob_586,0.092414767,0.11688289,0.526152479,-0.010261876,-0.150273195,0.333082215,0.548729174,-0.161724026,3,,0.710453199
1034,1221_0832_blob_890,0.091664313,0.142131141,0.061790421,0.390885599,0.18150051,0.027698754,0.187078466,0.157210256,NA,,0.029868209
402,1129_1334_blob_1556,0.090842796,-0.019077087,0.007225626,-0.113420386,0.131885353,-0.171885148,0.042874067,-0.044480626,NA,,0.087354693
673,1202_1412_blob_1814,0.090703602,0.328931884,0.529627717,-0.266155761,-0.163490399,-0.042737158,0.298223742,0.238763229,NA,,0.059460513
64,1128_1901_blob_1203,0.089344661,0.239414227,0.169472802,0.134064734,0.536828563,0.041464125,0.120739499,0.272724291,NA,,-0.151984792
993,1221_0832_blob_805,0.088049987,0.265633596,0.258136923,-0.028683126,0.021007525,0.073398324,0.004106379,0.246285542,NA,,-0.242179163
221,1128_1901_blob_843,0.087521539,0.015443781,-0.01402904,0.543997527,0.313975077,0.202069441,0.059705402,0.084485298,NA,,-0.024779896
1053,1221_0832_blob_934,0.086634979,0.262793529,0.310098885,0.168404684,-0.008496025,0.127956379,0.253440212,0.198805927,NA,,0.054634284
6,1128_1901_blob_1030,0.086325147,0.201632374,0.478705046,-0.169223327,-0.207637287,-0.082707014,0.043195724,0.172804208,NA,,-0.129608484
274,1128_1901_fb_add_blob_633,0.08571191,0.157984056,0.401123185,0.439365353,0.106669037,0.333671856,0.505414327,0.023700296,NA,,0.481714031
687,1202_1412_blob_5,0.083415808,0.192216987,0.337163631,0.557643668,0.351402599,0.843623033,0.360128177,0.007975139,6,,0.352153038
586,1202_1412_blob_1161,0.083334641,-0.089828193,0.224685886,-0.234537881,-0.190925335,-0.100110017,-0.062742129,-0.027944602,NA,,-0.034797527
665,1202_1412_blob_1735,0.081754017,0.221628393,0.434822493,-0.132699944,-0.048542836,0.237702347,0.282482273,0.003290385,NA,,0.279191888
802,1213_2145_blob_811,0.080458366,0.224975937,0.19396659,-0.205458044,-0.124134312,0.074149246,0.366164436,0.142424736,NA,,0.2237397
1060,1221_0832_blob_952,0.079938653,0.567240256,0.694377608,-0.031974131,0.047653219,0.237263318,0.416133001,0.343694767,NA,,0.072438233
1108,cluster_vol.z5,0.079295703,0.021538587,-0.114362384,0.614089308,1,0.306507973,-0.14450729,0.119667177,NA,,-0.264174467
830,1221_0832_blob_1051,0.077043087,0.339681997,0.130149668,0.322800892,0.082796539,0.234224931,0.346645757,0.155552345,NA,,0.191093412
867,1221_0832_blob_1202,0.076908555,0.171996984,0.019374126,0.352072117,0.268123102,0.091958028,0.165388302,0.188931653,NA,,-0.023543351
635,1202_1412_blob_1496,0.076784666,0.341304977,0.397527992,-0.248659113,0.01996802,-0.041142884,0.094025693,0.311906457,NA,,-0.217880764
533,1202_0046_blob_1756,0.076460782,0.110661011,0.256940027,-0.030789048,-0.162552385,-0.14555756,0.157749394,0.089346623,NA,,0.068402771
1020,1221_0832_blob_862,0.074561528,0.12499075,-0.051777693,0.310356613,0.634647118,0.071349313,2.77E-05,0.142481381,NA,,-0.142453692
723,1202_1412_blob_889,0.073753739,0.294493833,0.226710096,-0.153481715,0.099485655,0.033100577,0.055597221,0.26529932,NA,,-0.2097021
686,1202_1412_blob_41,0.073544555,0.251807082,0.450510307,0.246959693,0.168417898,0.870342239,0.419251693,0.018709668,6,,0.400542025
645,1202_1412_blob_1554,0.0734307,0.452322173,0.553552091,-0.247191254,-0.04861322,0.001861859,0.150709745,0.386595709,NA,,-0.235885964
611,1202_1412_blob_1339,0.073272722,0.342448415,0.417106845,0.090954683,-0.017924748,0.217396603,0.410253739,0.275272314,NA,,0.134981425
51,1128_1901_blob_1158,0.07286698,0.252641082,0.387515581,-0.085553242,0.043670146,0.022651269,0.254557606,0.126886455,NA,,0.127671151
972,1221_0832_blob_752,0.071810593,0.14977384,-0.00224259,0.374065725,0.272805826,0.102350061,0.194095359,0.158663487,NA,,0.035431871
183,1128_1901_blob_694,0.071663341,0.217998032,0.558657402,-0.479670371,-0.414166954,0.107939248,0.590941111,-0.099671993,NA,,0.690613104
755,1206_0924_blob_514,0.071216063,0.185216943,0.034935309,-0.145067271,-0.073344313,0.119499853,0.35423359,0.070193264,NA,,0.284040326
493,1202_0046_blob_1210,0.069705373,0.015690555,0.346954186,-0.282746023,-0.140404785,-0.199278781,0.031187148,0.083147033,NA,,-0.051959885
318,1129_1334_blob_1097,0.069243509,0.366810799,0.407895518,-0.445927099,-0.29469137,0.102035038,0.624295347,0.153280974,NA,,0.471014373
389,1129_1334_blob_1469,0.067846427,0.312735647,0.450631749,-0.658161435,-0.539688406,-0.117158879,0.542855561,0.066458674,NA,,0.476396887
23,1128_1901_blob_1091,0.067053615,0.263807356,0.28859783,-0.131912881,-0.114417342,0.241165334,0.508675599,0.039786328,NA,,0.468889271
999,1221_0832_blob_818,0.065781212,0.153235794,-0.017668664,0.400854796,0.290200304,0.103805179,0.174426924,0.173079384,NA,,0.001347541
1061,1221_0832_blob_953,0.064640379,0.215289214,0.651446287,-0.059750179,-0.045599625,0.193952308,0.221895686,0.103519805,3,,0.118375881
628,1202_1412_blob_1445,0.063162781,0.496480734,0.718064003,-0.213400919,-0.126170843,0.103519335,0.309197279,0.328679995,NA,,-0.019482716
9,1128_1901_blob_1045,0.062938483,-0.13871937,-0.043562964,0.22212759,0.363792233,-0.000858718,-0.221378503,-0.069935507,NA,,-0.151442995
643,1202_1412_blob_1537,0.061943462,0.245900261,0.207619987,-0.287405956,-0.197947649,-0.043332826,0.48669839,0.141658515,NA,,0.345039876
660,1202_1412_blob_1661,0.061068769,0.03876895,0.012773124,0.165244651,-0.024106159,-0.061105445,0.005749397,0.043023663,NA,,-0.037274267
977,1221_0832_blob_768,0.060843294,0.172715669,0.021719911,0.335027721,0.274246656,0.098319222,0.163481128,0.181153888,NA,,-0.01767276
753,1206_0924_blob_47,0.05977248,0.161198409,0.01432243,-0.143255404,-0.060065191,0.102670361,0.322339679,0.056594655,NA,,0.265745023
273,1128_1901_fb_add_blob_619,0.059722732,0.03836658,-0.126804655,0.415238151,0.911741335,0.151989961,-0.135226911,0.130094567,5,,-0.265321478
55,1128_1901_blob_1165,0.05772501,0.204978943,0.326865624,0.191127174,-0.018770035,0.154111611,0.280512762,0.045008147,NA,,0.235504615
435,1129_1334_blob_660,0.057079518,0.316126523,0.294848513,-0.266313785,-0.247442568,0.051503157,0.542608309,0.152236874,NA,,0.390371435
716,1202_1412_blob_817,0.055977847,0.557092475,0.758309313,-0.392807743,-0.283584644,0.163451606,0.760721528,0.254468909,NA,,0.50625262
1050,1221_0832_blob_924,0.055655373,0.102860657,-0.075527083,0.462408732,0.263826357,0.119473707,0.192436374,0.126108888,NA,,0.066327485
485,1202_0046_blob_1105,0.055244161,0.398226564,0.62079135,-0.296985549,-0.073729583,0.004273825,0.269300128,0.29857433,NA,,-0.029274202
1084,1221_0832_blob_996,0.054341781,0.444194808,0.561780144,-0.232781793,-0.244613704,0.243652244,0.83014582,0.199353115,NA,2b,0.630792704
446,1129_1334_blob_761,0.054089719,0.128010102,-0.093374631,-0.246418354,-0.172019896,0.106585782,0.240522838,0.108844343,NA,,0.131678495
958,1221_0832_blob_720,0.051816605,0.1407807,-0.041108077,0.432840845,0.272332777,0.124893203,0.207350838,0.149575742,NA,,0.057775096
986,1221_0832_blob_790,0.05120553,-0.047615446,-0.155743158,0.606511521,0.466463697,0.138419959,-0.014421276,0.031391598,NA,,-0.045812874
164,1128_1901_blob_1871,0.04935497,0.321332849,0.467225162,-0.173843366,-0.018931723,0.246013293,0.380797974,0.146805132,NA,,0.233992842
639,1202_1412_blob_1513,0.047073886,0.35192126,0.473356629,-0.188233697,-0.126751298,0.267076398,0.473830178,0.123620347,NA,,0.350209831
711,1202_1412_blob_767,0.046412125,0.436394117,0.549678348,0.029530024,0.140516162,0.263317392,0.279098326,0.310034981,NA,,-0.030936655
496,1202_0046_blob_1236,0.045600865,0.121779663,-0.02886226,0.256029922,0.511649531,0.055386891,0.02311108,0.124928609,NA,,-0.10181753
954,1221_0832_blob_714,0.044087511,0.109139342,-0.040965452,0.467277094,0.426021988,0.166799911,0.129043992,0.125193472,NA,,0.00385052
110,1128_1901_blob_1370,0.043313323,-0.327628452,-0.094002458,0.062219339,0.011965739,0.037476611,-0.300354812,-0.264286883,NA,,-0.036067929
750,1206_0924_blob_429,0.041868691,0.122281492,-0.014429503,-0.135407683,-0.039637915,0.07578691,0.266605034,0.035860097,NA,,0.230744937
431,1129_1334_blob_627,0.041132522,0.360668387,0.307841782,-0.378069081,-0.295540739,0.065272103,0.672788755,0.130696639,2,2b,0.542092116
854,1221_0832_blob_1143,0.04106146,0.169820074,0.023948883,0.308211685,0.275377285,0.103514172,0.157765502,0.168307835,NA,,-0.010542334
501,1202_0046_blob_1273,0.038497929,0.261573874,0.394940331,0.011157067,0.027335137,0.109560456,0.416635823,0.015019453,NA,,0.40161637
77,1128_1901_blob_1248,0.037456781,0.402026354,0.710726838,-0.245589533,-0.210940993,0.016010399,0.437843618,0.206557049,NA,,0.231286569
746,1206_0924_blob_234,0.036519972,0.110411892,-0.022383843,-0.132152688,-0.033598563,0.067655046,0.248894482,0.02976392,NA,,0.219130562
998,1221_0832_blob_817,0.036333707,0.133808361,-0.050720282,0.427905656,0.293657228,0.130055151,0.191821694,0.142825041,NA,,0.048996653
858,1221_0832_blob_1165,0.036312059,0.1439196,-0.027253727,0.299164019,0.475384657,0.091813113,0.051299606,0.13238794,NA,,-0.081088334
16,1128_1901_blob_1075,0.036027124,0.166448692,0.307697817,-0.044154123,0.199792064,-0.040293952,0.024905507,0.240921927,NA,,-0.216016421
929,1221_0832_blob_662,0.035859316,0.224775299,0.399663725,-0.188282676,-0.248304012,0.166592502,0.604131682,-0.10945731,NA,,0.713588992
964,1221_0832_blob_734,0.034254614,0.126963222,-0.038735294,0.416578744,0.310872983,0.113979127,0.172218269,0.141692841,NA,,0.030525428
699,1202_1412_blob_658,0.032922384,0.113673459,0.210105773,0.041486708,-0.087313256,-0.105239941,0.154201844,0.166132862,NA,,-0.011931018
1057,1221_0832_blob_942,0.031023626,0.046639083,-0.032284274,0.396254803,0.648401033,0.176341682,-0.055028309,0.077455951,NA,,-0.13248426
872,1221_0832_blob_1221,0.030687224,0.176668384,0.026267973,0.232897875,0.34627936,0.09373852,0.133346444,0.157002819,NA,,-0.023656375
1077,1221_0832_blob_985,0.029976026,0.061655265,0.18889871,0.078247551,-0.082324012,-0.111491615,0.095283818,0.032626754,NA,,0.062657064
539,1202_0046_blob_1956,0.029709612,0.182710546,0.332539199,-0.175984877,-0.112013037,-0.101954365,0.156912775,0.272847034,NA,,-0.115934259
350,1129_1334_blob_1233,0.027633657,0.095881492,0.327456282,0.261655666,0.028695072,0.512432082,0.336382454,-0.082637741,NA,,0.419020195
548,1202_0046_blob_865,0.026839307,0.252761995,0.440019436,-0.177413372,-0.120131806,-0.059657784,0.220864365,0.23167937,NA,,-0.010815006
885,1221_0832_blob_19,0.026609293,-0.074188184,-0.033296477,0.55272668,0.545027962,0.321610264,-0.144321861,-0.044323821,5,,-0.09999804
700,1202_1412_blob_665,0.024010953,0.289118432,0.486426464,-0.009264165,-0.009918055,0.299224765,0.383327418,0.049131405,NA,,0.334196013
526,1202_0046_blob_1622,0.023781321,0.215253855,0.446776783,-0.25769749,-0.163056859,-0.178885631,0.117753724,0.284471474,NA,,-0.16671775
664,1202_1412_blob_1732,0.02377922,0.382925055,0.500476411,-0.241997385,-0.204530386,0.193873256,0.616178359,0.078594828,NA,,0.537583531
232,1128_1901_blob_878,0.021879816,-0.226979552,-0.123217344,0.702718891,0.480768135,0.189375971,-0.191460544,-0.138459861,NA,,-0.053000684
800,1213_2145_blob_804,0.02139842,0.092580064,0.257702294,-0.15143885,-0.092144258,-0.067196967,0.087142903,0.128257125,NA,,-0.041114222
602,1202_1412_blob_1263,0.020919976,0.228963688,0.503003114,-0.194683952,-0.149721921,0.041298721,0.242532588,0.094969614,NA,,0.147562974
33,1128_1901_blob_1112,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
348,1129_1334_blob_1215,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
524,1202_0046_blob_1575,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
552,1202_0046_blob_924,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
733,1202_1412_blob_954,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
934,1221_0832_blob_674,0.020489867,0.158390236,0.214247095,-0.100885839,-0.067736263,-0.075490066,0.129690505,0.244823802,NA,,-0.115133296
797,1213_2145_blob_760,0.018950469,0.075522958,0.256654469,-0.159669672,-0.110029757,-0.086524765,0.074601497,0.112484532,NA,,-0.037883035
1005,1221_0832_blob_829,0.016948199,0.460195143,0.669992743,0.221484947,0.097809681,0.426386606,0.640531652,0.116283524,6,,0.524248128
980,1221_0832_blob_778,0.016594394,0.130006026,0.010963522,0.372896451,0.256238494,0.105094806,0.171658826,0.123553935,NA,,0.048104891
616,1202_1412_blob_1348,0.016254272,0.228165119,0.400161396,0.112116018,0.183619464,0.187741259,0.200213397,0.079038408,NA,,0.121174989
550,1202_0046_blob_889,0.015852342,0.412366059,0.613931301,-0.2305025,-0.063424092,0.047412378,0.309716617,0.316895385,NA,,-0.007178769
89,1128_1901_blob_1294,0.015773646,0.234748587,0.248861723,-0.078664536,0.123272094,0.130335571,0.250668372,0.116488336,NA,,0.134180036
1010,1221_0832_blob_842,0.015400206,-0.016580854,0.040247239,0.315084547,0.136021135,0.009830951,0.053932375,-0.012504298,NA,,0.066436673
630,1202_1412_blob_1458,0.015150992,0.451440066,0.728478278,-0.343401374,-0.219241575,0.022206256,0.431728954,0.215371104,NA,,0.21635785
982,1221_0832_blob_784,0.014999274,0.121006834,-0.064898442,0.431881557,0.30124975,0.142781236,0.195573938,0.121516176,NA,,0.074057762
579,1202_1412_blob_1090,0.012284162,0.1248502,0.268776729,-0.160068049,-0.110579267,-0.108021927,0.078006993,0.235341528,NA,,-0.157334534
784,1213_2145_blob_1314,0.012168392,0.181991373,0.440653886,-0.078655973,-0.099315973,0.180485962,0.343702105,0.003867575,NA,,0.33983453
869,1221_0832_blob_1210,0.011393229,0.054425256,-0.096858053,0.131493478,0.096386021,-0.074057026,0.018821636,0.065787037,NA,,-0.046965401
833,1221_0832_blob_1063,0.011105392,0.113383964,0.076540093,0.267388865,0.151888183,0.030414263,0.156685475,0.087870285,NA,,0.06881519
685,1202_1412_blob_2061,0.011007361,0.168802661,0.155473909,0.172448862,-0.058829789,0.214194836,0.185617952,0.003601836,NA,,0.182016116
796,1213_2145_blob_732,0.010724044,0.096960734,0.472857344,-0.351600834,-0.427024066,0.117893896,0.568898463,-0.20441515,NA,,0.773313613
294,1128_2052_blob_835,0.010083404,-0.046098424,0.046752083,-0.127371685,-0.154310822,0.166061473,0.162011898,-0.124495913,NA,,0.286507811
926,1221_0832_blob_656,0.009884631,-0.050547906,-0.072894331,0.756542284,0.443497933,0.375781099,0.010137855,0.026165641,NA,,-0.016027786
516,1202_0046_blob_1483,0.008674431,0.168501391,0.372704161,-0.229311773,-0.139632341,-0.182297874,0.058777538,0.221609478,NA,,-0.16283194
553,1202_0046_blob_928,0.00861861,0.177312246,0.404489984,-0.229786652,-0.15996701,-0.060532748,0.184717345,0.065737196,NA,,0.118980149
120,1128_1901_blob_1431,0.008550111,0.254155454,0.464435272,-0.266326367,-0.197726453,-0.009438592,0.262522265,-0.013445997,NA,,0.275968262
698,1202_1412_blob_656,0.007904694,0.330631707,0.718792606,0.110228824,-0.040092042,0.37943015,0.602572563,0.022067789,3,,0.580504774
99,1128_1901_blob_1331,0.006732811,-0.130124419,-0.161688388,0.151322923,0.459732821,0.004824082,-0.281172281,-0.101591251,NA,,-0.17958103
1004,1221_0832_blob_826,0.006644111,0.053942658,-0.103603767,0.604440112,0.465982283,0.188157126,0.091207744,0.095152427,NA,,-0.003944682
1041,1221_0832_blob_900,0.005906846,0.071202855,0.094994271,0.016246456,0.044364823,-0.052656618,-0.000304823,0.032414519,NA,,-0.032719342
391,1129_1334_blob_1495,0.00573298,0.1601291,0.376750513,-0.032766926,-0.073773592,0.210806797,0.331094933,-0.037898195,NA,,0.368993128
424,1129_1334_blob_1939,0.00573298,0.1601291,0.376750513,-0.032766926,-0.073773592,0.210806797,0.331094933,-0.037898195,NA,,0.368993128
642,1202_1412_blob_1536,0.00573298,0.1601291,0.376750513,-0.032766926,-0.073773592,0.210806797,0.331094933,-0.037898195,NA,,0.368993128
1014,1221_0832_blob_847,0.005662102,0.091816965,-0.098810145,0.452333636,0.322061857,0.143442558,0.168481652,0.105637841,NA,,0.062843811
619,1202_1412_blob_1372,0.005491758,0.16037438,0.392020599,-0.082436326,-0.113599931,0.174774646,0.345759839,-0.037703116,NA,,0.383462954
1048,1221_0832_blob_919,0.004317293,0.127139956,0.272592637,0.301444272,0.191090268,0.172072457,0.100443392,-0.054665266,NA,,0.155108658
475,1202_0046_blob_1025,0.003877057,0.264258209,0.497748154,-0.278385426,0.016951608,-0.068667549,0.095128039,0.215205178,NA,,-0.120077139
1047,1221_0832_blob_914,0.003414184,0.185312088,0.062456279,0.314826526,0.178803705,0.23353332,0.414614278,0.078023574,NA,,0.336590704
1028,1221_0832_blob_880,0.00292818,-0.062667,0.075911323,0.2511235,0.225317329,0.033462767,-0.131585534,-0.06206028,NA,,-0.069525254
844,1221_0832_blob_1098,0.002582832,0.175322224,0.144785496,0.12406229,0.182803484,0.063296286,0.1571699,0.170291682,NA,,-0.013121782
512,1202_0046_blob_1404,0.000655521,0.330786883,0.626167291,-0.40039917,-0.242024739,-0.059349154,0.306807433,0.092597339,NA,,0.214210094
865,1221_0832_blob_1195,0.000143737,0.240088244,0.331689854,0.183860071,0.109472619,0.163607965,0.327770092,0.141126013,NA,,0.186644078
118,1128_1901_blob_1396,-0.000282506,-0.127807581,0.02463918,0.321703833,0.052657569,0.082771398,0.043439006,-0.18323213,NA,,0.226671136
623,1202_1412_blob_1424,-0.000537128,0.09988849,0.238337607,-0.010169297,-0.00443835,0.27936589,0.424673037,-0.144183128,NA,,0.568856165
230,1128_1901_blob_870,-0.00265751,-0.070620968,0.130579782,0.589423508,0.500480804,0.411980231,-0.009607389,-0.079795398,NA,,0.070188009
682,1202_1412_blob_1940,-0.00273537,0.363590913,0.631663493,-0.399134108,-0.22398991,-0.020108028,0.434807109,0.249473144,NA,,0.185333965
367,1129_1334_blob_1358,-0.004858737,0.007252314,0.15956934,-0.125367185,-0.088831471,-0.076190207,-0.030371887,0.074713835,NA,,-0.105085722
657,1202_1412_blob_1638,-0.005468655,0.102970092,0.183054618,-0.394234914,-0.316605761,-0.239891287,0.119119344,0.018281147,NA,,0.100838197
710,1202_1412_blob_766,-0.005938913,0.255480809,0.578842758,-0.181902716,-0.055742409,0.147284656,0.295394601,0.110514689,NA,,0.184879912
981,1221_0832_blob_781,-0.006012899,0.124635806,-0.006089813,0.356552209,0.288013966,0.134019986,0.193287528,0.106545724,NA,,0.086741804
181,1128_1901_blob_678,-0.006174298,-0.050230406,-0.122238482,0.813464499,0.574263777,0.345336797,-0.016657334,0.025781864,4,,-0.042439198
737,1202_1412_blob_990,-0.006232371,0.227090268,0.345011177,0.189580476,0.036945353,0.50238035,0.478042962,-0.069953582,NA,,0.547996544
961,1221_0832_blob_730,-0.006469184,0.359186211,0.712216862,-0.432922402,-0.341519352,-0.021649705,0.512374866,0.119508088,NA,,0.392866778
782,1213_2145_blob_1287,-0.00719998,0.097600289,-0.006686696,0.291847222,0.252268947,0.227600155,-0.030481864,0.058222228,NA,,-0.088704092
1109,cluster_vol.z6,-0.007920895,0.13695001,0.284486209,0.519215604,0.306507973,1,0.304792346,-0.063735232,NA,,0.368527578
770,1213_2145_blob_1113,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
878,1221_0832_blob_1233,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
944,1221_0832_blob_691,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
963,1221_0832_blob_732,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
1044,1221_0832_blob_909,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
1062,1221_0832_blob_954,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
1070,1221_0832_blob_976,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
1071,1221_0832_blob_977,-0.008340845,0.147866261,0.026947175,0.218544468,0.253240264,0.106215277,0.130378568,0.123496405,NA,,0.006882163
284,1128_2052_blob_1165,-0.011294146,-0.120274488,-0.036965092,-0.258321339,-0.247322509,-0.253923043,-0.00518391,-0.20822077,NA,,0.20303686
239,1128_1901_blob_897,-0.013246874,-0.099467986,0.108864277,0.112658056,-0.083825864,-0.052598131,-0.085567341,-0.058841027,NA,,-0.026726314
514,1202_0046_blob_1444,-0.013530318,0.164567659,0.42403247,-0.292617104,-0.194758269,-0.20863179,0.098891671,0.214506092,NA,,-0.115614421
278,1128_1901_fb_add_blob_921,-0.016383443,-0.094780331,-0.035442634,0.557489842,0.386668275,0.312826836,-0.01416759,-0.077149116,NA,,0.062981526
287,1128_2052_blob_1337,-0.020322937,0.004649514,0.136511747,-0.08093628,0.073713566,-0.093651538,-0.015304865,0.067826061,NA,,-0.083130926
819,1221_0832_blob_1009,-0.021945243,-0.087091653,-0.141326326,0.813976272,0.597816214,0.34669723,-0.038948268,-0.000967643,NA,,-0.037980625
532,1202_0046_blob_1720,-0.022084222,0.380026384,0.538938693,-0.040098186,-0.206436046,0.315243652,0.557054672,0.025424229,NA,,0.531630444
149,1128_1901_blob_1630,-0.025497012,0.016006489,0.180967891,-0.168585612,-0.144542447,-0.018559831,0.01925565,0.07196198,NA,,-0.05270633
816,1216_0703_blob_849,-0.02579982,0.193319709,0.171139176,0.036757088,-0.039942511,0.134254238,0.008172066,0.008737483,NA,,-0.000565417
874,1221_0832_blob_1224,-0.02579982,0.193319709,0.171139176,0.036757088,-0.039942511,0.134254238,0.008172066,0.008737483,NA,,-0.000565417
1074,1221_0832_blob_981,-0.026335936,0.24498565,0.158854559,0.152870722,0.107783354,0.172103165,0.079639219,0.076273016,NA,,0.003366203
546,1202_0046_blob_839,-0.02665669,0.165809798,0.455607705,-0.302549578,-0.186803786,-0.186744248,0.152011961,0.128233305,NA,,0.023778656
731,1202_1412_blob_937,-0.028000736,0.086079512,0.244690526,0.20821115,0.198458958,0.243347089,0.214824838,0.039035981,NA,,0.175788857
1019,1221_0832_blob_861,-0.030075884,0.07380009,-0.111901495,0.40847437,0.292175694,0.140621363,0.162697176,0.073074063,NA,,0.089623113
145,1128_1901_blob_1610,-0.030662243,0.201672986,0.515851113,-0.211672085,-0.283546071,0.088936631,0.377479737,-0.167221693,NA,,0.54470143
927,1221_0832_blob_657,-0.031832902,0.067240844,0.097929969,0.017775152,0.013499684,-0.041528245,0.006584547,0.132551705,NA,,-0.125967158
290,1128_2052_blob_1518,-0.03224715,0.024934384,0.228970446,-0.094961511,-0.08584575,0.052302543,0.184067993,-0.073115848,NA,,0.257183841
1059,1221_0832_blob_948,-0.032363603,0.111879416,-0.010537589,0.262019463,0.276074533,0.116802836,0.07368602,0.08621579,NA,,-0.01252977
1000,1221_0832_blob_819,-0.03302619,0.014699468,-0.121353605,0.652206775,0.486421472,0.269421111,0.070178156,0.052981272,NA,,0.017196884
692,1202_1412_blob_602,-0.033610585,0.247491443,0.462672435,-0.262856492,-0.172808438,0.120735684,0.43478721,0.088803315,NA,,0.345983895
947,1221_0832_blob_701,-0.0346057,0.048413028,-0.089606367,0.49079196,0.440273187,0.140482981,0.038794263,0.06962792,NA,,-0.030833657
1095,1221_2326_blob_776,-0.034654333,-0.037660448,0.037674409,0.156917777,-0.076244862,-0.066013446,0.070068954,-0.055324567,NA,,0.125393521
702,1202_1412_blob_690,-0.035892802,0.011785096,0.193715659,0.03611988,0.172079307,0.192248566,0.0423298,-0.044431552,NA,,0.086761352
