"","Compound.Name","IS_index1","IS_index2","IS_index3","IS_appropriate1","IS_appropriate2","IS_appropriate3","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","cumsum_ISnormnorm","cumsum_ISrawnorm1","cumsum_ISrawnorm2","BlobID","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"281","1128_1901_fb_add_blob_7",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"amz_lib_1128_1901_fb_add","C18 Acid",944,944,2279.032258,2280,"Stearic acid, TMS derivative",897,898,2246,"C21H44O2Si",356,"myrc_ox_L_blob_569",760,773,2275
"282","1128_1901_fb_add_blob_704",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",0.463666939613796,0.383441535234888,0.486272949998348,0.0159064014551823,0.494005542531981,-0.0972270955284645,0.0613036311750825,0.326792408531497,0.183064330332413,0.00387428680695629,-0.170421080802685,-0.138702027152948,0.000374637471657537,0.00101335290137209,0.00028489346044443,704,"amz_lib_1128_1901_fb_add","pinonic acid",894,894,1550,1550,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",661,668,NA,"C15H30O4Si",302,"myrc_ox_L_blob_556",900,900,1546
"283","1128_1901_fb_add_blob_787",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.926956664360816,0.151818837418877,0.994279020281,0.540652562494478,0.990487218411779,0.187858482675302,-0.265091928168548,0.999999977845614,0.477113619963833,-0.927304619558253,0.100656665205146,-0.250901450209584,1.30631047870522e-05,5.06080345002317e-05,7.78777803522987e-06,787,"amz_lib_1128_1901_fb_add","triacetin",919,929,1363.168597,1357,"Glycerol 1,2-diacetate",919,926,NA,"C7H12O5",176,"limonox_L_blob_629",327,327,1355
"284","1128_1901_fb_add_blob_921",11,26,12,"dC14","pentaerythritol-C13","dC16",0.652361601863468,0.435686386923025,-0.225940994678632,0.223659007419143,0.219932263439981,0.0186491115790141,0.496229532841949,0.23677249228605,0.692435558110378,0.380005480388215,-0.101300952310128,0.342941558813822,7.99929785569509e-05,0.00018432178825554,6.53340468451797e-05,921,"amz_lib_1128_1901_fb_add","C7 acid",389,464,1591.304348,NA,"Yohimban-17-one",636,643,NA,"C19H22N2O",294,"limonox_S_blob_699",469,518,1585
"285","1128_1901_fb_add_blob_924",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.0167816142288708,0.228732894039269,0.323142250689586,0.252303274058445,0.408447182016891,0.300572817581195,-0.20542333682059,-0.0355222207537788,0.0893188888176053,0.0200775643803344,0.126469224565119,0.223444876886186,0.000147886513525693,0.000367772592595929,0.000116990972526309,924,"amz_lib_1128_1901_fb_add","C10 carboxylic acid",862,865,1480.434783,1479,"Decanoic acid, TMS derivative",853,864,1450,"C13H28O2Si",244,"myrc_ox_L_blob_566",854,857,1477
"286","1128_2052_blob_1032",1,25,7,"4-methoxy-benzaldehyde","methoxyphenol-d3","d-C6diacid",0.38342345465169,0.136415367912741,0.585502867215799,0.631866318327143,0.501658097657033,0.503817330670671,-0.0195837688087185,-0.0262589311293279,0.246926097754163,0.179218845487823,0.398505853905151,0.299402088255483,0.00022638199064085,0.000351748588431577,0.000208767101702113,1032,"amz_lib_1128_2052","beta-nocaryophyllone aldehyde",513,532,1751.515152,1757,"1-Methyl-6-(3-methylbuta-1,3-dienyl)-7-oxabicyclo[4.1.0]heptane",732,757,NA,"C12H18O",178,"bcp_ox_L_blob_702",676,690,1761
"287","1128_2052_blob_1065",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.192617231076809,0.589039362716774,-0.990334953193374,-0.42583626632812,-0.87573012266902,-0.715458392302217,NA,NA,NA,NA,NA,NA,7.25735325410327e-06,5.89085268491597e-05,NA,1065,"amz_lib_1128_2052","C18",80,480,1869.798658,1830,"Octanedioic acid, 4-isopropyl-, dimethyl ester",621,651,NA,"C13H24O4",244,"bcp_ox_L_blob_654",638,668,1864
"288","1128_2052_blob_1080",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",-0.020832482504313,-0.480602437670219,0.770913669267328,0.95934423638784,-0.442473039489389,0.942820189894085,NA,NA,NA,NA,NA,NA,4.96544475068034e-06,4.0304919048565e-05,NA,1080,"amz_lib_1128_2052","vanillin",319,435,1570.652174,1558,"Benzaldehyde, 2-nitro-4-trimethylsilyl-",661,718,NA,"C10H13NO3Si",223,"apin_ox_S_blob_618",442,463,1570
"289","1128_2052_blob_1114",24,7,3,"glucose-13C6","d-C6diacid","d-anthraquinone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19779986187879e-06,1.78397203001473e-05,NA,1114,"amz_lib_1128_2052","deoxycholic Acid",493,534,3356.321839,3347,"Gorgost-5-en-3-ol, (3ﬂ)-, TMS derivative",540,611,NA,"C33H58OSi",498,"limonox_S_blob_687",429,539,NA
"290","1128_2052_blob_1165",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.471821006900516,0.459285875285986,0.743585407964899,0.546187060479296,0.670735261237386,0.561191120884259,-0.326318421043306,-0.908299112347576,-0.475283676520314,0.695156235925631,0.924090040523311,0.702161511184188,2.95956911143805e-05,0.000108615977926897,1.84927849125769e-05,1165,"amz_lib_1128_2052","C7 acid",405,513,1663.030303,NA,"3-Hydroxyphenylacetic acid, 2TMS derivative",633,674,1618,"C14H24O3Si2",296,"apin_ox_S_blob_604",536,621,1655
"291","1128_2052_blob_1196",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.532704073204328,-0.312564657368678,-0.710810769313064,-0.749359108860088,-0.607903483093937,-0.26602210734256,NA,NA,NA,NA,NA,NA,3.84142460429349e-06,3.11811560658289e-05,NA,1196,"amz_lib_1128_2052","squalene",376,477,2870.707071,2868,"(t-Butyl-dimethylsilyl)[2-methyl-2-(4-methyl-pent-3-enyl)-cyclopropyl]-methanol",538,640,NA,"C17H34OSi",282,"limonox_L_blob_543",428,518,NA
"292","1128_2052_blob_1204",11,25,4,"dC14","methoxyphenol-d3","d-C10 acid, TMS",0.627669482561511,0.69640387373466,0.33037981323332,0.0730914493131224,0.332160595636958,0.197544046484412,0.443324006051816,0.137121642622326,0.0799754451020832,0.484569370835591,0.470503560572991,0.593497743238435,7.06501511018011e-05,0.00018270315839161,5.49059152890337e-05,1204,"amz_lib_1128_2052","C7 acid",384,510,1658.181818,NA,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",550,650,NA,"C13H29BO5Si2",332,"apin_ox_S_blob_684",609,667,1650
"293","1128_2052_blob_1337",11,26,12,"dC14","pentaerythritol-C13","dC16",0.976711554939889,0.996324524597774,0.979665611200587,0.901968929858726,0.988130567897963,-0.230298351258395,-0.0280116282736142,0.673967731147312,0.994687433215585,0.999865834110754,0.70090811581996,0.970339826115609,1.88976775231106e-05,3.08646422574563e-05,1.72162347908034e-05,1337,"amz_lib_1128_2052","C14",0,570,2792.45283,1422,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",644,765,NA,"C24H38O4",390,"limonox_S_blob_633",270,320,NA
"294","1128_2052_blob_1349",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",0.953193050944217,0.766896082638423,0.474467273291155,-0.742669693635032,-0.547591134429252,-0.993414909635166,NA,NA,NA,NA,NA,NA,6.48470197342305e-06,5.26368535380591e-05,NA,1349,"amz_lib_1128_2052","C12 diacid",349,366,2121.481481,2120,"{4-Methoxy-2-[(trimethylsilyl)oxy]phenyl}(phenyl)methanone",741,767,NA,"C17H20O3Si",300,"apin_ox_S_blob_592",262,402,NA
"295","1128_2052_blob_1467",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97084803451009e-07,2.41146152155074e-06,NA,1467,"amz_lib_1128_2052","C12 diacid",139,419,2152.592593,2120,"Perhydrocyclopropa[e]azulene-4,5,6-triol, 1,1,4,6-tetramethyl",675,710,NA,"C15H26O3",254,"bcp_ox_L_blob_988",387,594,2192
"296","1128_2052_blob_1518",25,1,7,"methoxyphenol-d3","4-methoxy-benzaldehyde","d-C6diacid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36220427337786e-06,1.21961677156379e-05,2.12097026315101e-06,1518,"amz_lib_1128_2052","pinic acid 1",407,472,1683.636364,1692,"Dodecanoic acid, 2-hydroxy-1-(hydroxymethyl)ethyl ester",516,518,NA,"C15H30O4",274,"limonox_S_blob_665",525,547,1691
"297","1128_2052_blob_639",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.44372557015475,0.419854532141296,0.476981730768923,0.568825256527317,0.597003645534884,0.348682179955631,0.250605452695961,0.144662517500408,0.428473754884131,0.132717224904883,0.0716549953661606,0.0906523722249918,0.00046761769878895,0.00182164122023129,0.000277367868523477,639,"amz_lib_1128_2052","beta-caryophyllene aldehyde",903,906,1715.151515,1715,"Bicyclo[2.2.1]heptane-2,5-diol, 1,7,7-trimethyl-, (2-endo,5-exo)-",739,805,NA,"C10H18O2",170,"bcp_ox_L_blob_741",573,749,1679
"298","1128_2052_blob_670",11,26,12,"dC14","pentaerythritol-C13","dC16",0.604559442392456,0.653685787031902,-0.372334432447664,0.596100878596591,0.30314751624162,-0.0412256718169899,NA,NA,NA,NA,NA,NA,1.5157601665761e-05,0.000123035486000561,NA,670,"amz_lib_1128_2052","beta-caryophyllinic acid, TMS",437,521,2047.407407,2060,"4,4-Dimethyl-3-(3-methylbut-3-enylidene)-2-methylenebicyclo[4.1.0]heptane",734,756,NA,"C15H22",202,"bcp_ox_L_blob_641",473,533,2030
"299","1128_2052_blob_811",25,7,1,"methoxyphenol-d3","d-C6diacid","4-methoxy-benzaldehyde",0.128404100058298,0.056533523959415,-0.0710118164618072,-0.253005266372115,-0.246102724082163,-0.449000303837699,NA,NA,NA,NA,NA,NA,1.26916161154944e-05,7.66979240100543e-05,3.69827957442153e-06,811,"amz_lib_1128_2052","bisabolol",349,543,1792.727273,1770,"2,2,7,7-Tetramethyltricyclo[6.2.1.0(1,6)]undec-4-en-3-one",814,843,1730,"C15H22O",218,"bcp_ox_L_blob_663",628,699,1773
"300","1128_2052_blob_835",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.118505946874844,0.132234711591481,-0.188010603674703,-0.102378379441082,-0.096030468971883,-0.0890810210513525,0.0182100726033007,-0.755378754731084,-0.315858586800764,0.985600034303735,0.901980497821078,0.984358482527683,1.08899528474687e-05,5.76020394964794e-05,4.32657605556945e-06,835,"amz_lib_1128_2052","cedrene",400,420,1456.521739,1449,"Ethanone, 1,1'-(1,3-phenylene)bis-",847,854,NA,"C10H10O2",162,"apin_ox_S_blob_592",447,449,NA
"301","1128_2052_blob_926",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.0958857128542827,0.237297922947768,0.264185263382959,0.268780786052429,0.350108197428019,0.221485601829222,-0.650554056958541,0.0831350118211807,-0.368019240216971,0.482747758716103,-0.879538211190922,-0.688392257810155,2.40668292581548e-05,0.000120764040830166,1.04801907711637e-05,926,"amz_lib_1128_2052","beta-nocaryophyllonic acid, TMS",458,505,1994.630872,1985,"Acetic acid, 3-hydroxy-6-isopropenyl-4,8a-dimethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-2-yl ester",690,765,NA,"C17H26O3",278,"limonox_S_blob_757",462,662,1967
"302","1128_2052_blob_932",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.583156142074565,0.59225159960376,0.222942556005179,0.199822448757747,0.638862207824201,-0.222379820735385,NA,NA,NA,NA,NA,NA,1.38259266767193e-05,0.000112226171764415,NA,932,"amz_lib_1128_2052","bisabolol",294,480,1792.727273,1770,"1,2,5,5,8a-Pentamethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-ol",662,771,NA,"C15H26O",222,"bcp_ox_L_blob_8",514,533,1799
"303","1128_2052_blob_961",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40258237439974e-07,1.95019566161566e-06,NA,961,"amz_lib_1128_2052","beta-caryophyllonic acid, TMS",486,486,1931.543624,1931,"4,8,12-Trimethyltridecan-4-olide",763,828,NA,"C16H30O2",254,"bcp_ox_L_blob_607",523,524,1934
"304","1128_2052_blob_984",11,26,12,"dC14","pentaerythritol-C13","dC16",0.390314028876108,0.646102509283559,0.786791053862265,0.628548222607479,0.840084497220235,0.700224904121175,-0.75741453545327,-0.745751567742571,-0.611937523308123,-0.508991484662854,-0.973565361540306,-0.837114164773264,3.34712365325761e-05,0.000146414971585967,1.76018472027903e-05,984,"amz_lib_1128_2052","16-OH C16 Acid, TMS",342,345,2429.824561,2429,"Callitrisic acid, trimethylsilyl ester",725,766,NA,"C23H36O2Si",372,"limonox_S_blob_687",319,507,NA
"305","1129_1334_blob_1006",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",-0.403932922519793,0.795879275004589,-0.0739191216023395,0.485533953454054,-0.342635696846579,-0.268093889495529,NA,NA,NA,NA,NA,NA,2.63978242200782e-05,0.000150088540605196,9.01840840858901e-06,1006,"amz_lib_1129_1334","threitol",579,629,1526.086957,1521,"d-Erythrotetrofuranose, tris-O-(trimethylsilyl)-",682,733,NA,"C13H32O4Si3",336,"apin_ox_L_blob_565",637,732,1509
"306","1129_1334_blob_1008",11,26,12,"dC14","pentaerythritol-C13","dC16",0.33704925639027,-0.0829145401302136,-0.161915605296437,0.158483790593683,0.0867637615675327,-0.121768091777327,-0.161950525123008,0.0080401558333224,0.820059374683865,0.704599657894906,0.657797207279072,0.446522784817895,0.000121872262521051,0.000691444220265073,4.18433955414407e-05,1008,"amz_lib_1129_1334","C7 acid",364,519,1809.395973,NA,"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",632,746,NA,"C14H44O6Si7",504,"myrc_ox_L_blob_714",494,631,1804
"307","1129_1334_blob_1018",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",NA,NA,NA,NA,NA,NA,-0.511550558697678,-0.523036440760625,0.742919624180251,0.620522396616298,0.745990944770292,0.573743894301677,0.000156278111916456,NA,0.000178236286051159,1018,"amz_lib_1129_1334","C7 acid",371,458,1963.758389,NA,"Androst-4,9(11),16-trien-3-one, 16-[2-(methylcarbonyloxy)-1-oxoethyl]-",624,642,NA,"C23H28O4",368,"bcp_ox_L_blob_678",512,637,1959
"308","1129_1334_blob_1020",11,26,12,"dC14","pentaerythritol-C13","dC16",0.270075857243809,0.435097899747545,0.172776372421104,0.212659201899053,0.21810031396101,-0.0345713089006611,0.111332621198796,0.388504249982133,0.338705710231011,0.131986636304385,0.127688811077449,0.0965604663357315,0.000336996565498304,0.000123801017461045,0.00036695203981993,1020,"amz_lib_1129_1334","C7 acid",399,481,1563.043478,NA,"2,3,4-Trihydroxybutyric acid tetrakis(trimethylsilyl) deriv., (, (R*,R*)-)",838,862,NA,"C16H40O5Si4",424,"myrc_ox_L_blob_584",642,754,1567
"309","1129_1334_blob_1021",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45004458673164e-06,2.80042926191266e-05,NA,1021,"amz_lib_1129_1334","pinonic acid",474,490,1556.521739,1550,"Ethanone, 2-cyclohexyl-1-(1H-imidazol-4-yl)-",657,764,NA,"C11H16N2O",192,"limonox_L_blob_567",607,614,1549
"310","1129_1334_blob_1034",11,26,12,"dC14","pentaerythritol-C13","dC16",-0.258219481602112,0.0839501380726997,-0.888841918581549,-0.308866811763494,-0.371159952037571,0.246865738488072,NA,NA,NA,NA,NA,NA,9.32738911408272e-06,7.57111763505294e-05,NA,1034,"amz_lib_1129_1334","C7 acid",377,536,1967.785235,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",670,733,NA,"C14H31BO6Si2",362,"bcp_ox_L_blob_678",524,615,1959
"311","1129_1334_blob_1043",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",-0.0651403573258623,0.731560290008262,0.452893732921195,-0.0667954614968335,-0.0386795911959091,-0.464353981251651,0.687954684862048,0.996137985079681,-0.925001924012467,-0.523594461984246,0.715882287512347,-0.960889526588729,1.63556333849894e-05,8.00554524345604e-05,7.40536068277451e-06,1043,"amz_lib_1129_1334","C7 acid",418,490,1558.695652,NA,"2-Methyl-4-trimethylsilyloxy(trimethylsilyl)butyrate",657,702,NA,"C11H26O3Si2",262,"limonox_L_blob_605",607,680,1564
"312","1129_1334_blob_1046",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.225571828957666,0.306474746000326,0.302334898027003,0.438858341767369,0.34153422066775,0.291543252188233,-0.0676998172429601,0.195439535239384,0.144387824602541,0.118975508945128,0.392850814617502,0.28008673890355,0.000114927507997955,0.000228556121387919,9.8961888443788e-05,1046,"amz_lib_1129_1334","Me-OH-glutatric acid",501,552,1615.757576,1623,"2-Isopropyl-3-ketobutyrate, bis(O-trimethylsilyl)-",702,748,NA,"C13H28O3Si2",288,"myrc_ox_L_blob_536",660,702,1627
"313","1129_1334_blob_1050",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69939671664648e-06,3.81453855096417e-05,NA,1050,"amz_lib_1129_1334","C7 acid",356,523,1573.913043,NA,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide",660,678,NA,"C18H33NO3Si2",367,"myrc_ox_L_blob_682",485,609,1567
"314","1129_1334_blob_1051",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48204390243326e-06,2.01469523044939e-05,NA,1051,"amz_lib_1129_1334","C7 acid",492,561,1636.363636,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",625,651,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_613",659,714,1627
"315","1129_1334_blob_1054",11,26,12,"dC14","pentaerythritol-C13","dC16",0.42575288600985,0.400792465940026,0.0091183818622367,0.0998862758597643,0.433185746842602,0.0982246887289671,0.738281228237299,-0.316449512276681,-0.722118500627809,-0.7222569917702,-0.205014013096924,-0.638868683038989,3.67440321981619e-05,0.000113061389576636,2.60209065968447e-05,1054,"amz_lib_1129_1334","2-Ketoglutaric acid, tri-TMS",837,847,1629.090909,1629,"2-Pentenedioic acid, 2-[(trimethylsilyl)oxy]-, bis(trimethylsilyl) ester",765,856,1622,"C14H30O5Si3",362,"myrc_ox_L_blob_613",547,653,1627
"316","1129_1334_blob_1067",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",0.495339821406198,0.267194685390579,0.57825595277513,0.0334700366835336,0.303656390414088,-0.337528457145318,0.244851461543533,0.428779055422361,0.016765757185301,-0.0999054835079072,-0.0516133392467362,-0.289326727019806,7.97578066843092e-05,0.000175859966372049,6.62547771732252e-05,1067,"amz_lib_1129_1334","C7 acid",456,531,1610.909091,NA,"2-Methylheptanedioic acid, 2TMS derivative",670,680,NA,"C14H30O4Si2",318,"limonox_L_blob_559",623,725,1632
"317","1129_1334_blob_1068",1,7,3,"4-methoxy-benzaldehyde","d-C6diacid","d-anthraquinone",-0.371158315501749,0.454032966527027,0.0192280181885293,0.461926254906916,0.384771975458549,0.0651938467125476,NA,NA,NA,NA,NA,NA,5.29771319425737e-06,4.30019690396921e-05,NA,1068,"amz_lib_1129_1334","C7 acid",381,464,1861.744966,NA,"7-Trimethylsilyloxy-7-methyloctanoic acid, trimethylsilyl ester",612,692,NA,"C15H34O3Si2",318,"limonox_S_blob_804",494,560,1868
"318","1129_1334_blob_1070",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.683353664068823,0.726075695346045,0.105312397887631,0.304535916594249,0.659349269461643,-0.17552441251337,NA,NA,NA,NA,NA,NA,9.06140825237759e-06,5.94864255808959e-05,1.97633857968457e-06,1070,"amz_lib_1129_1334","C7 acid",401,556,1789.090909,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",701,727,NA,"C13H26BNO6Si",331,"limonox_S_blob_850",545,619,1786
"319","1129_1334_blob_1073",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",0.107639492603375,-0.172925379611947,0.674867044298112,0.343491341966504,0.841999098644391,0.443835954384864,0.613918525377349,0.701717624256346,-0.42164767518973,-0.090012027804617,0.263975149078273,-0.610688829230357,7.97478593982514e-05,0.000262643750574761,5.40497000224691e-05,1073,"amz_lib_1129_1334","beta-caryophyllinic acid, TMS",566,599,2062.222222,2060,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",677,706,NA,"C17H34B2O6Si",384,"bcp_ox_L_blob_609",494,538,2064
"320","1129_1334_blob_1075",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.225084898423374,0.681648687307461,0.909681096200965,-0.673380713193401,-0.656226361316769,-0.921060650916484,0.926541837572503,0.870607098971964,-0.999326963780853,-0.124295638221653,0.362957910272319,-0.98938318669782,1.60442959881485e-05,6.39441389195122e-05,9.31403108275939e-06,1075,"amz_lib_1129_1334","C7 acid",401,466,1584.782609,NA,"Tartaric acid (2R,3R)-, 3TMS derivative",678,702,NA,"C13H30O6Si3",366,"myrc_ox_L_blob_675",644,708,1580
"321","1129_1334_blob_1080",25,4,7,"methoxyphenol-d3","d-C10 acid, TMS","d-C6diacid",0.626280681776789,0.374370817165238,0.153835903808006,-0.125383149368643,0.223773525380639,-0.11996517505043,-0.281111830353527,0.330072787740592,0.374727986139602,-0.810463780553021,0.78369466833852,-0.128019297991916,5.7765342989525e-05,0.000221956729306459,3.46952981319774e-05,1080,"amz_lib_1129_1334","beta-caryophyllonic acid, TMS",525,597,1928.85906,1931,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",687,717,NA,"C14H31BO6Si2",362,"limonox_L_blob_581",606,649,1925
"322","1129_1334_blob_1084",11,26,12,"dC14","pentaerythritol-C13","dC16",0.443379250086482,0.647379125509462,0.0773553306597628,0.216850539648066,0.294023002441079,0.122336971299426,-0.228844036566556,-0.391787969259482,0.120246554773539,0.754377650131635,0.901282848640668,0.72797207230984,9.43784602192024e-05,0.000127913419823047,8.96665624777254e-05,1084,"amz_lib_1129_1334","dimethyl Glutaric Acid, TMS",509,530,1452.173913,1456,"(R*,S*)-3,4-DIHYDROXYBUTANOIC ACID TRITMS",852,871,NA,"C13H32O4Si3",336,"apin_ox_S_blob_603",844,852,1451
"323","1129_1334_blob_1095",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.656042488351866,0.212319188065056,0.573112204287094,0.403627023538985,0.681928838489345,0.371563988936871,0.410988542206009,0.403638013232459,0.06668140340505,0.652182204674816,-0.321687231696248,-0.557611499148523,0.000104974949463083,0.000612988226804049,3.35955101430245e-05,1095,"amz_lib_1129_1334","beta-nocaryophyllinic acid, TMS",766,783,2127.407407,2127,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",682,718,NA,"C13H26BNO6Si",331,"limonox_S_blob_905",556,656,2120
"324","1129_1334_blob_1096",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",0.0344104065636925,0.590235931322487,0.275644438786956,-0.073500870640838,-0.039017821007081,-0.15352000753141,-0.820560987390501,-0.848105168435698,0.445927809076779,-0.0276885184050151,-0.449207497015178,-0.181199321513779,1.75374978497429e-05,6.16900988964169e-05,1.13337467908536e-05,1096,"amz_lib_1129_1334","MBTCA",448,523,1773.333333,1776,"Hexanedioic acid, a-keto oxime, tris-(trimethylsilyl)-",621,669,NA,"C15H33NO5Si3",391,"myrc_ox_L_blob_628",581,700,1764
