BlobID,Compound.Name,Library Name,Library Match Factor,Library Reverse Match Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber
689,20200803_1535_blob_689_,caice_ssa_final_0803_1535,999,999,,,,1994.444444,,"1H-1,3-Benzimidazole, 1-ethyl-2-methyl-5-(methylsulfonyl)-",656,718,,C11H14N2O2S,238,,,,
971,20200803_1535_blob_971_,caice_ssa_final_0803_1535,999,999,,,,1678.481013,,5-Isopropenyl-2-methyl-7-oxabicyclo[4.1.0]heptan-2-ol,656,718,,C10H16O2,168,,,,
1319,20200803_0949_blob_1319_,caice_ssa_final_0805_0949,999,999,,,,1923.943662,,7-Methyl-Z-tetradecen-1-ol acetate,656,671,,C17H32O2,268,,,,
766,20200803_1535_blob_766_,caice_ssa_final_0803_1535,999,999,,,,2241.666667,,7-Methyl-Z-tetradecen-1-ol acetate,655,688,,C17H32O2,268,,,,
816,20200803_1535_blob_816_,caice_ssa_final_0803_1535,999,999,,,,2448.648649,,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",655,657,,C27H36O10,520,,,,
903,20200803_1535_blob_903_,caice_ssa_final_0803_1535,999,999,,,,2220,,‰ñ-N-Normethadol,655,668,,C20H27NO,297,,,,
907,20200803_1535_blob_907_,caice_ssa_final_0803_1535,999,999,,,,2148.091603,,"‰ñ-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",655,681,,C17H34B2O6Si,384,,,,
656,20200803_1535_blob_656_,caice_ssa_final_0803_1535,999,999,,,,1854.166667,,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",654,660,,C18H30O3,294,,,,
839,20200803_1535_blob_839_,caice_ssa_final_0803_1535,999,999,,,,2155.725191,,"2,3,3',4'-Tetramethoxy-‰ñ-methyl-propenylstilbene-5-carboxaldehyde",654,703,,C20H22O5,342,,,,
957,20200803_1535_blob_957_,caice_ssa_final_0803_1535,999,999,,,,2065.648855,,1-Methoxy-3-(trimethylsilyloxymethyl)nonane,654,701,,C14H32O2Si,260,,,,
871,20200803_0949_blob_871_,caice_ssa_final_0805_0949,999,999,,,,1358.761496,,"Uridine, 5-chloro-2'-desoxytris-O-(trimethylsilyl)-",654,654,,C18H35ClN2O5Si3,478,,,,
957,20200803_0949_blob_957_,caice_ssa_final_0805_0949,999,999,,,,1939.43662,,11‰ñ-Hydroxy-17‰ñ-methyl testosterone,654,657,,C20H30O3,318,,,,
785,20200803_1535_blob_785_,caice_ssa_final_0803_1535,999,999,,,,1976.388889,,E-8-Methyl-7-dodecen-1-ol acetate,653,670,,C15H28O2,240,,,,
820,20200803_1535_blob_820_,caice_ssa_final_0803_1535,999,999,,,,2466.666667,,"Pyrene, 1,3-dimethyl-",653,862,,C18H14,230,,,,
840,20200803_1535_blob_840_,caice_ssa_final_0803_1535,999,999,,,,2328.333333,,"Palmitic acid, 2-(tetradecyloxy)ethyl ester",653,656,,C32H64O3,496,,,,
878,20200803_1535_blob_878_,caice_ssa_final_0803_1535,999,999,,,,2149.618321,,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",653,751,,C20H34,274,,,,
1472,20200803_1535_blob_1472_,caice_ssa_final_0803_1535,999,999,,,,2929.896907,,"Cholesta-4,6-dien-3-ol, (3??)-",653,736,,C27H44O,384,,,,
1112,20200803_0949_blob_1112_,caice_ssa_final_0805_0949,999,999,,,,2467.272727,,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",653,669,,C17H22N2O3,302,,,,
844,20200803_1535_blob_844_,caice_ssa_final_0803_1535,999,999,,,,2164.885496,,"Anthacene, 1,2,3,4,6,7,8,9-octahydro-2,2,5-trimethyl-",652,702,,C17H24,228,,,,
879,20200803_1535_blob_879_,caice_ssa_final_0803_1535,999,999,,,,1913.888889,,1-Benzoyl-2-hydroxyadamantane,652,658,,C17H20O2,256,,,,
1045,20200803_1535_blob_1045_,caice_ssa_final_0803_1535,999,999,,,,2211.666667,,"(2,3-Diphenyl-aziridin-1-yl)-(1-methyl-7-oxa-bicyclo[4.1.0]hept-2-ylidene)-amine",652,753,,C21H22N2O,318,,,,
1192,20200803_1535_blob_1192_,caice_ssa_final_0803_1535,999,999,,,,2030.534351,,"Naphthalene, 1,2,3-trimethyl-4-propenyl-, (E)-",652,726,,C16H18,210,,,,
895,20200803_1535_blob_895_,caice_ssa_final_0803_1535,999,999,,,,1908.333333,,"B(9a)-Homo-19-norpregna-9(11),9a,16-trien-20-one, 3-(dimethylamino)-4,4,14-trimethyl-, (3??,5‰ñ)-",651,656,,C26H39NO,381,,,,
705,20200803_1535_blob_705_,caice_ssa_final_0803_1535,999,999,,,,1888.888889,,"5-Cyclotetradecyn-2-one, 8-hydroxy-14-pentyl-1-oxa",650,672,,C18H30O3,294,,,,
660,20200803_0949_blob_660_,caice_ssa_final_0805_0949,999,999,,,,1994.366197,,"6,7-Dibromo-Z-11-tetradecene-1-ol acetate",650,675,,C16H28Br2O2,410,,,,
1003,20200803_1535_blob_1003_,caice_ssa_final_0803_1535,999,999,,,,1931.944444,,"1,3-Dioxane, 5-(hexadecyloxy)-2-pentadecyl-, trans-",649,715,,C35H70O3,538,,,,
1094,20200803_1535_blob_1094_,caice_ssa_final_0803_1535,999,999,,,,2193.89313,,"Benzophenone, 5-isopropyl-2-methyl-",649,670,,C17H18O,238,,,,
861,20200803_0949_blob_861_,caice_ssa_final_0805_0949,999,999,,,,1753.164557,,"4-(3-Hydroxy-2,2,6-trimethyl-7-oxa-bicyclo[4.1.0]hept-1-yl)-but-3-en-2-one",649,683,,C13H20O3,224,,,,
862,20200803_1535_blob_862_,caice_ssa_final_0803_1535,999,999,,,,1805.555556,,"17-Methoxy-4-methyl-d-homo-18-norandrosta-4,8,13,15,17-pentaen-3-one",648,695,,C21H24O2,308,,,,
1150,20200803_1535_blob_1150_,caice_ssa_final_0803_1535,999,999,,,,2122.137405,,"6,6-Dimethylbicyclo[3.1.1]hept-2-eno[2,3-a]naphthalen-4'-amine, N,N-dimethyl-",648,663,,C19H23N,265,,,,
783,20200803_0949_blob_783_,caice_ssa_final_0805_0949,999,999,,,,2287.394958,,"1-Hydroxy-2-methylanthraquinone, TMS derivative",648,908,,C18H18O3Si,310,,,,
1057,20200803_0949_blob_1057_,caice_ssa_final_0805_0949,999,999,,,,1945.070423,,"2,2-Dimethyl-6-methylene-1-[3,5-dihydroxy-1-pentenyl]cyclohexan-1-perhydrol",648,666,,C14H24O4,256,,,,
1040,20200803_1535_blob_1040_,caice_ssa_final_0803_1535,999,999,,,,2073.282443,,"‰ñ-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",647,711,,C17H34B2O6Si,384,,,,
1219,20200803_1535_blob_1219_,caice_ssa_final_0803_1535,999,999,,,,1830.555556,,"Benzene, 1,2,3,4-tetramethyl-4-(1-methylethenyl)-",647,717,,C13H18,174,,,,
1001,20200803_0949_blob_1001_,caice_ssa_final_0805_0949,999,999,,,,2027.692308,,"Benz[e]azulene-3,8-dione, 5-[(acetyloxy)methyl]-3a,4,6a,7,9,10,10a,10b-octahydro-3a,10a-dihydroxy-2,10-dimethyl-, (3a‰ñ,6a‰ñ,10??,10a??,10b??)-(+)-",647,652,,C19H24O6,348,,,,
471,20200803_1535_blob_471_,caice_ssa_final_0803_1535,999,999,,,,2149.618321,,"1,3,3,5,5-Pentamethylcyclohexanol",646,725,,C11H22O,170,,,,
1134,20200803_1535_blob_1134_,caice_ssa_final_0803_1535,999,999,,,,2213.333333,,"Methyl (1-O-retinyl-2,3,4-triacetyl-??-D-glucopyran)uronate",646,653,,C33H46O10,602,,,,
892,20200803_1535_blob_892_,caice_ssa_final_0803_1535,999,999,,,,2097.709924,,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",645,673,,C14H16O6,280,,,,
1110,20200803_1535_blob_1110_,caice_ssa_final_0803_1535,999,999,,,,1840.277778,,"18-Hydroxy-10-pentyl-11-oxa-1,5-dithia-spiro[5.13]nonadec-15-yn-12-one",645,660,,C21H34O3S2,398,,,,
1144,20200803_1535_blob_1144_,caice_ssa_final_0803_1535,999,999,,,,2361.666667,,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",645,679,,C17H22N2O3,302,,,,
821,20200803_1535_blob_821_,caice_ssa_final_0803_1535,999,999,,,,2320,,"Androstane-3,16-diol, (3??,5‰ñ,16‰ñ)-",644,708,,C19H32O2,292,,,,
951,20200803_1535_blob_951_,caice_ssa_final_0803_1535,999,999,,,,1972.222222,,"3-Octen-2-ol, (E)-, TMS derivative",644,754,,C11H24OSi,200,,,,
1712,20200803_0949_blob_1712_,caice_ssa_final_0805_0949,999,999,,,,1307.819815,,3-Dibenzofuranamine,644,781,,C12H9NO,183,,,,
695,20200803_0949_blob_695_,caice_ssa_final_0805_0949,999,999,,,,1963.380282,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",643,732,,C18H34OSi,294,,,,
1144,20200803_0949_blob_1144_,caice_ssa_final_0805_0949,999,999,,,,2319.327731,,"Butanoic acid, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a-dihydroxy-4-(hydroxymethyl)-1,1,7,9-tetramethyl-11-oxo-1H-2,8a-methanocyclopenta[a]cyclopropa[e]cyclodecen-6-yl ester, [1aR-(1a‰ñ,2‰ñ,5??,5a??,6??,8a‰ñ,9‰ñ,10a‰ñ)]-",643,645,,C24H34O6,418,,,,
1183,20200803_0949_blob_1183_,caice_ssa_final_0805_0949,999,999,,,,1926.760563,,"10,12-Docosadiynedioic acid, 2TMS derivative",643,653,,C28H50O4Si2,506,,,,
2009,20200803_0949_blob_2009_,caice_ssa_final_0805_0949,999,999,,,,1230.188618,,"Hymexazole, tert-butyldimethylsilyl ether",643,654,,C10H19NO2Si,213,,,,
1024,20200803_1535_blob_1024_,caice_ssa_final_0803_1535,999,999,,,,2308.333333,,"Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (2‰ñ,5??,6‰ñ,18??)-",642,679,,C21H24N2O2,336,,,,
1038,20200803_1535_blob_1038_,caice_ssa_final_0803_1535,999,999,,,,1898.611111,,"Silane, (9,10-dimethyl-2,4,6,8-tetrathiatricyclo[3.3.1.1(3,7)]dec-1-yl)trimethyl-",642,644,,C11H20S4Si,308,,,,
1095,20200803_1535_blob_1095_,caice_ssa_final_0803_1535,999,999,,,,1915.277778,,"5H-Cyclopropa[3,4]benz[1,2-e]azulen-5-one, 9,9a-bis(acetyloxy)-1,1a,1b,2,4a,7a,7b,8,9,9a-decahydro-2,4a,7b-trihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-, [1aR-(1a‰ñ,1b??,2??,4a??,7a‰ñ,7b‰ñ,8‰ñ,9??,9a‰ñ)]-",642,646,,C24H32O9,464,,,,
746,20200803_0949_blob_746_,caice_ssa_final_0805_0949,999,999,,,,1830.985915,,"Eicosanoic acid, 2,3-bis(acetyloxy)propyl ester",642,776,,C27H50O6,470,,,,
990,20200803_0949_blob_990_,caice_ssa_final_0805_0949,999,999,,,,2147.692308,,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",642,732,,C20H32O,288,,,,
1061,20200803_0949_blob_1061_,caice_ssa_final_0805_0949,999,999,,,,1932.394366,,"2,5-Octadecadiynoic acid, methyl ester",642,716,,C19H30O2,290,,,,
767,20200803_1535_blob_767_,caice_ssa_final_0803_1535,999,999,,,,2310,,"Acetamide, N-[3-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-ylidene)propyl]-2,2,2-trifluoro-N-methyl-",641,712,,C21H20F3NO,359,,,,
891,20200803_1535_blob_891_,caice_ssa_final_0803_1535,999,999,,,,1965.277778,,"1,4-Bis-(3,3-dimethyl-but-1-ynyl)-2,6,6-trimethyl-cyclohex-2-ene-1,4-diol",640,646,,C21H32O2,316,,,,
828,20200803_1535_blob_828_,caice_ssa_final_0803_1535,999,999,,,,2298.333333,,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3a‰ñ,6??,6a‰ñ,9??,9a??,9b‰ñ)]-",639,659,,C17H24O6,324,,,,
708,20200803_1535_blob_708_,caice_ssa_final_0803_1535,999,999,,,,2158.778626,,"Androsta-1,4,6-triene-3,17-dione",638,662,,C19H22O2,282,,,,
1088,20200803_1535_blob_1088_,caice_ssa_final_0803_1535,999,999,,,,1829.166667,,"d-Allo-dec-2-enonic acid, 5,8-anhydro-2,3,4,9-tetradeoxy-8-C-(hydroxymethyl)-3-methyl-7,8-O-(1-methylethylidene)-, methyl ester, 10-acetate, (E)-",638,640,,C18H28O8,372,,,,
864,20200803_1535_blob_864_,caice_ssa_final_0803_1535,999,999,,,,2463.063063,,"Cholan-24-oic acid, 3-oxo-, methyl ester, (5‰ñ)-",637,682,,C25H40O3,388,,,,
1239,20200803_1535_blob_1239_,caice_ssa_final_0803_1535,999,999,,,,1764.556962,,"1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-",637,680,,C14H22O2,222,,,,
911,20200803_0949_blob_911_,caice_ssa_final_0805_0949,999,999,,,,1963.380282,,"Cyclohexylamine, N-(2-chlorocyclopentylidene)-, N-oxide",637,700,,C11H18ClNO,215,,,,
1011,20200803_0949_blob_1011_,caice_ssa_final_0805_0949,999,999,,,,1845.070423,,"1-Cyclopenten-3-one, 1-(3-methoxy-1-(E)-octenyl)-2-trimethylsilyl-",637,672,,C17H30O2Si,294,,,,
1039,20200803_1535_blob_1039_,caice_ssa_final_0803_1535,999,999,,,,2298.333333,,"2(1H)-Quinolinone, 4-phenyl-",636,697,,C15H11NO,221,,,,
959,20200803_1535_blob_959_,caice_ssa_final_0803_1535,999,999,,,,2571.171171,,"1-Hydroxy-2-(2,3,4,6-tetra-O-acetyl-beta-d-glucopyranosyl)-9H-xanthene-3,6,7-triyl triacetate",635,635,,C33H34O18,718,,,,
796,20200803_0949_blob_796_,caice_ssa_final_0805_0949,999,999,,,,2463.636364,,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",635,672,,C12H10ClN3S,263,,,,
1055,20200803_0949_blob_1055_,caice_ssa_final_0805_0949,999,999,,,,1595.454545,,"‰ñ-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",635,649,,C14H31BO6Si2,362,,,,
995,20200803_1535_blob_995_,caice_ssa_final_0803_1535,999,999,,,,2184.732824,,"1,1'-Biphenyl, 2,2'-dimethyl-6,6'-dinitro-",634,665,,C14H12N2O4,272,,,,
1163,20200803_1535_blob_1163_,caice_ssa_final_0803_1535,999,999,,,,1884.722222,,"1,3-Xylyl-18-crown-5, 2-(9-borabicyclo[3.3.1]non-9-yl)-",634,646,,C24H37BO5,416,,,,
1257,20200803_1535_blob_1257_,caice_ssa_final_0803_1535,999,999,,,,1769.620253,,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",634,649,,C20H36O3Si,352,,,,
1047,20200803_0949_blob_1047_,caice_ssa_final_0805_0949,999,999,,,,2456.363636,,"Benzoic acid, tetradecyl ester",634,763,2447,C21H34O2,318,,,,
745,20200803_1535_blob_745_,caice_ssa_final_0803_1535,999,999,,,,1440.677966,,"1,3-Diisobutyrin, TMS derivative",633,697,,C14H28O5Si,304,,,,
796,20200803_1535_blob_796_,caice_ssa_final_0803_1535,999,999,,,,2381.666667,,"Pyrene, 1,3-dimethyl-",633,862,,C18H14,230,,,,
1043,20200803_1535_blob_1043_,caice_ssa_final_0803_1535,999,999,,,,2310,,"4,4,6a,6b,8a,11,12,14b-Octamethyl-docosahydropicene-3,13-diol",633,670,,C30H52O2,444,,,,
635,20200803_0949_blob_635_,caice_ssa_final_0805_0949,999,999,,,,1995.774648,,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",633,690,,C18H34OSi,294,,,,
699,20200803_0949_blob_699_,caice_ssa_final_0805_0949,999,999,,,,2107.692308,,"1-Butanol, 4-(hexyloxy)-",633,804,,C10H22O2,174,,,,
1089,20200803_0949_blob_1089_,caice_ssa_final_0805_0949,999,999,,,,1949.295775,,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",633,720,,C16H50O7Si8,578,,,,
679,20200803_1535_blob_679_,caice_ssa_final_0803_1535,999,999,,,,1919.444444,,"Quinazoline, 4-ethyl-, 1-oxide",632,784,,C10H10N2O,174,,,,
825,20200803_1535_blob_825_,caice_ssa_final_0803_1535,999,999,,,,2278.333333,,"Anthiaergosta-5,7,9-trien-3-one",632,678,,C28H42O,394,,,,
1177,20200803_1535_blob_1177_,caice_ssa_final_0803_1535,999,999,,,,1744.303797,,"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",632,671,,C14H44O6Si7,504,,,,
1105,20200803_0949_blob_1105_,caice_ssa_final_0805_0949,999,999,,,,1791.139241,,"19-Norandrosterone, 2TMS derivative",632,657,,C24H44O2Si2,420,,,,
63,20200803_1535_blob_63_,caice_ssa_final_0803_1535,999,999,,,,1995.833333,,"Butylparaben, TBDMS derivative",631,646,2022,C17H28O3Si,308,,,,
646,20200803_1535_blob_646_,caice_ssa_final_0803_1535,999,999,,,,1918.055556,,"1-[3-Amino-4-(pyridin-4-yl)-5H,6H,7H,8H-thieno[2,3-b]quinolin-2-yl]ethanone",631,633,,C18H17N3OS,323,,,,
765,20200803_1535_blob_765_,caice_ssa_final_0803_1535,999,999,,,,1800,,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",631,636,,C24H34N2O3,398,,,,
983,20200803_1535_blob_983_,caice_ssa_final_0803_1535,999,999,,,,2186.259542,,"1H-Pyrrole-3-propanoic acid, 5-carboxy-2-ethoxycarbonyl-4-ethoxycarbonylmethyl-, ethyl ester",631,634,,C17H23NO8,369,,,,
1474,20200803_0949_blob_1474_,caice_ssa_final_0805_0949,999,999,,,,2658.252427,,"cyclopent[hi]aceanthrylene-2,7-dione, 1,6-dihydro-",631,830,,C18H10O2,258,,,,
841,20200803_1535_blob_841_,caice_ssa_final_0803_1535,999,999,,,,2210,,"Tricyclo[9.2.2.2(4,7)]heptadeca-1(14),2,4(17),5,7(16),11(15),12-heptaene",629,776,,C17H16,220,,,,
1124,20200803_1535_blob_1124_oil,caice_ssa_final_0803_1535,999,999,,,,2784.466019,,"2,2-Dimethyl-6-methylene-1-[3,5-dihydroxy-1-pentenyl]cyclohexan-1-perhydrol",629,760,,C14H24O4,256,,,,
1031,20200803_1535_blob_1031_,caice_ssa_final_0803_1535,999,999,,,,1805.555556,,"1-(3-Hydroxypropyl)-5,5,8a-trimethyldecahydronaphthalen-2-ol",628,656,,C16H30O2,254,,,,
808,20200803_0949_blob_808_,caice_ssa_final_0805_0949,999,999,,,,2058.461538,,"Dodecanoic acid, 3-hydroxy-",628,641,,C12H24O3,216,,,,
1772,20200803_0949_blob_1772_,caice_ssa_final_0805_0949,999,999,,,,2093.846154,,"3,5-Dihydroxy-3-methyl-pentanamide, N-benzhydryl-",628,630,,C19H23NO3,313,,,,
793,20200803_1535_blob_793_,caice_ssa_final_0803_1535,999,999,,,,2350,,E-8-Methyl-9-tetradecen-1-ol acetate,627,773,,C17H32O2,268,,,,
1047,20200803_1535_blob_1047_,caice_ssa_final_0803_1535,999,999,,,,2376.666667,,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",627,660,,C20H24N2O,308,,,,
1340,20200803_0949_blob_1340_,caice_ssa_final_0805_0949,999,999,,,,1615.189873,,"Thieno[2,3-b]quinolin-3-amine, 5,6,7,8-tetrahydro-2-octylsulfonyl-",627,661,,C19H28N2O2S2,380,,,,
1004,20200803_0949_blob_1004_,caice_ssa_final_0805_0949,999,999,,,,2012.307692,,"Methyl glycocholate, 3TMS derivative",626,660,,C36H69NO6Si3,695,,,,
673,20200803_1535_blob_673_,caice_ssa_final_0803_1535,999,999,,,,1991.666667,,"N,N'-Dicyclohexyl-phthalamide",625,643,,C20H28N2O2,328,,,,
787,20200803_1535_blob_787_,caice_ssa_final_0803_1535,999,999,,,,2386.666667,,"1,4-Hexadien-3-one, 5-methyl-1-[2,6,6-trimethyl-2,4-cyclohexadien-1-yl]-",625,716,,C16H22O,230,,,,
998,20200803_1535_blob_998_,caice_ssa_final_0803_1535,999,999,,,,2109.923664,,"2,3-Dimethyl-1,4,4a,9a-tetrahydroanthracene-9,10-dione",625,651,,C16H16O2,240,,,,
1072,20200803_0949_blob_1072_,caice_ssa_final_0805_0949,999,999,,,,2018.461538,,"2-Cyclohexene-1-carboxylic acid, 1,3-dimethyl-2-(3-methyl-7-oxo-1,3-octadienyl)-4-oxo-, methyl ester, (+)-",624,647,,C19H26O4,318,,,,
1000,20200803_1535_blob_1000_,caice_ssa_final_0803_1535,999,999,,,,1875,,Melezitose,623,666,,C18H32O16,504,,,,
663,20200803_0949_blob_663_,caice_ssa_final_0805_0949,999,999,,,,1726.582278,,"Furo[3,2-c]quinoline, 2,3-dihydro-2,4-dimethyl-",623,676,,C13H13NO,199,,,,
980,20200803_0949_blob_980_,caice_ssa_final_0805_0949,999,999,,,,1971.830986,,"Acetamide, N-methyl-N-[4-[2-acetoxymethyl-1-pyrrolidyl]-2-butynyl]-",623,649,,C14H22N2O3,266,,,,
1451,20200803_0949_blob_1451_,caice_ssa_final_0805_0949,999,999,,,,1933.802817,,"4-Butylbenzoic acid, 2-bromo-4-fluorophenyl ester",623,662,,C17H16BrFO2,350,,,,
835,20200803_0949_blob_835_,caice_ssa_final_0805_0949,999,999,,,,2175.384615,,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",621,662,,C16H50O7Si8,578,,,,
1168,20200803_0949_blob_1168_,caice_ssa_final_0805_0949,999,999,,,,1593.181818,,"p-Hydroxydiisopropylbenzene, TMS derivative",621,649,,C15H26OSi,250,,,,
958,20200803_0949_blob_958_,caice_ssa_final_0805_0949,999,999,,,,1922.535211,,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",619,620,,C25H34O5,414,,,,
791,20200803_1535_blob_791_,caice_ssa_final_0803_1535,999,999,,,,2386.666667,,"Pregnan-20-one, 3,17-dihydroxy-16-methyl-, (3??,5??,16‰ñ)-",618,626,,C22H36O3,348,,,,
871,20200803_1535_blob_871_,caice_ssa_final_0803_1535,999,999,,,,2143.51145,,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",618,688,,C16H18N2O4,302,,,,
753,20200803_0949_blob_753_oil,caice_ssa_final_0805_0949,999,999,,,,2518.181818,,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",618,624,,C27H42O4,430,,,,
641,20200803_1535_blob_641_,caice_ssa_final_0803_1535,999,999,,,,1990.277778,,"Octadecane, 3-ethyl-5-(2-ethylbutyl)-",617,617,,C26H54,366,,,,
805,20200803_0949_blob_805_,caice_ssa_final_0805_0949,999,999,,,,2268.907563,,"2-methylidene-6,10,14-trimethylpen2-methylidene-6,10,14-trimethylpentadecanoic acid silylated",617,664,,C22H44O2Si,368,,,,
993,20200803_0949_blob_993_,caice_ssa_final_0805_0949,999,999,,,,1845.070423,,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, trans-",617,627,,C28H44O4,444,,,,
1294,20200803_0949_blob_1294_,caice_ssa_final_0805_0949,999,999,,,,2060,,"5,6-Epoxyretinoic acid, (All E)-, TMS derivative",617,627,,C23H36O3Si,388,,,,
1140,20200803_0949_blob_1140_,caice_ssa_final_0805_0949,999,999,,,,1641.772152,,"12-Oxatetracyclo[5.2.1.1(2,6).1(8,11)]dodecan-3-ol-10-one acetate",616,633,,C13H16O4,236,,,,
986,20200803_1535_blob_986_,caice_ssa_final_0803_1535,999,999,,,,1938.888889,,"‰ñ-l-Galactopyranoside, methyl 6-deoxy-2-O-(trimethylsilyl)-, cyclic butylboronate",615,670,,C14H29BO5Si,316,,,,
1130,20200803_1535_blob_1130_,caice_ssa_final_0803_1535,999,999,,,,2283.333333,,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3a‰ñ,6??,6a‰ñ,9??,9a??,9b‰ñ)]-",615,643,,C17H24O6,324,,,,
1815,20200803_0949_blob_1815_,caice_ssa_final_0805_0949,999,999,,,,2092.307692,,"2-[4-methyl-6-(2,6,6-trimethylcyclohex-1-enyl)hexa-1,3,5-trienyl]cyclohex-1-en-1-carboxaldehyde",615,616,,C23H32O,324,,,,
1157,20200803_1535_blob_1157_,caice_ssa_final_0803_1535,999,999,,,,2004.580153,,"Cycloisolongifolene, 8-chloro-8,9-dehydro-",614,693,,C15H21Cl,236,,,,
1375,20200803_1535_blob_1375_,caice_ssa_final_0803_1535,999,999,,,,1772.151899,,2-Myristynoyl pantetheine,614,626,,C25H44N2O5S,484,,,,
929,20200803_0949_blob_929_,caice_ssa_final_0805_0949,999,999,,,,1926.760563,,"3-Hydroxy-7-isopropenyl-1,4a-dimethyl-2,3,4,4a,5,6,7,8-octahydro-2-naphthalenyl acetate, TBDMS derivative",614,634,,C23H40O3Si,392,,,,
952,20200803_0949_blob_952_,caice_ssa_final_0805_0949,999,999,,,,1966.197183,,1-Methoxy-3-(trimethylsilyloxymethyl)nonane,614,669,,C14H32O2Si,260,,,,
706,20200803_1535_blob_706_,caice_ssa_final_0803_1535,999,999,,,,2443.243243,,"3,6-Dichloro-1,2,4,5-benzenetetramethanol",613,629,,C10H12Cl2O4,266,,,,
1672,20200803_0949_blob_1672_,caice_ssa_final_0805_0949,999,999,,,,2184.615385,,"(6-Isopropyl-4-methoxy-3-methylthio-2,4,6-cycloheptatrienylidene)malononitrile",613,632,,C15H16N2OS,272,,,,
1118,20200803_1535_blob_1118_,caice_ssa_final_0803_1535,999,999,,,,1856.944444,,"Curan-17-oic acid, 19-(acetyloxy)-2,16-didehydro-20-hydroxy-, methyl ester, (19S)-",612,650,,C22H26N2O5,398,,,,
960,20200803_0949_blob_960_,caice_ssa_final_0805_0949,999,999,,,,2015.384615,,"Linolool oxide, (Z)-, TMS derivative",611,813,,C13H26O2Si,242,,,,
872,20200803_1535_blob_872_,caice_ssa_final_0803_1535,999,999,,,,2477.477477,,"Pyrene, 1,3-dimethyl-",610,841,,C18H14,230,,,,
927,20200803_1535_blob_927_,caice_ssa_final_0803_1535,999,999,,,,1718.987342,,"Cyclooctasiloxane, hexadecamethyl-",610,770,1704,C16H48O8Si8,592,,,,
