Column1,Formula,C,H,N,O,S,P,ExactMass,0724.csv,0726.csv,0730.csv,0802.csv,0806.csv,0809.csv,0812.csv,Replication,Latter TPs common,Column2,N/C,O/C,H/C,DBE,DBE/C,NOSC,AI-mod,Column3,Spearmans',ChlA,î(280 nm) L/mg*cm,î(350 nm) L/mg*cm,Slope 350-400,Slope 275-295,SR (Smaller:Larger),E2:E3 (A 250:365 nm),Column4,Column5,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,Column6
1423,C17H16O13,17,16,0,13,0,0,427.0518134,NA,NA,2944,NA,1368.4,NA,4475.4,4,1,,0,0.764705882,0.941176471,10,,0.588235294,0.333333333,,,-0.837255482,0.101902914,-0.080051546,0.870102732,-0.219896795,-0.909476922,0.220441438,,,0,0,3,0,0,0,3
2606,C21H22O11,21,22,0,11,0,0,449.1089342,41107.9,NA,NA,38141.7,NA,32120.6,NA,4,2,,0,0.523809524,1.047619048,11,,0,0.35483871,,,-0.054714693,-0.993226124,-0.99503106,0.997625401,0.997009849,0.97285238,0.996150451,,,0,0,3,0,0,0,3
3319,C23H22O16,23,22,0,16,0,0,553.0835072,4801.7,NA,NA,957.6,NA,1221.7,NA,4,2,,0,0.695652174,0.956521739,13,,0.434782609,0.333333333,,,-0.740399115,-0.625220323,-0.638189409,0.758365894,0.655256958,0.529771082,0.770513974,,,0,0,3,0,0,0,3
4380,C26H28O16,26,28,0,16,0,0,595.1304572,9355.7,NA,NA,8107.2,NA,NA,6363.2,4,2,,0,0.615384615,1.076923077,13,,0.153846154,0.277777778,,,0.046736888,-0.957795312,-0.962754859,0.996761324,0.976960414,0.939103381,0.998656119,,,0,0,3,0,0,0,3
4260,C26H8O18,26,8,0,18,0,0,606.9637864,NA,NA,9032.7,23376.8,693.5,2754,NA,3,1,,0,0.692307692,0.307692308,23,,1.076923077,0.823529412,,,0.837281017,-0.824866426,-0.792077587,0.790687402,0.884808252,-0.024921219,0.803586745,,,1,0,0,0,0,0,1
4661,C27H26O17,27,26,0,17,0,0,621.1097218,4232.2,NA,NA,1644.3,NA,1945.4,NA,4,2,,0,0.62962963,0.962962963,15,,0.296296296,0.351351351,,,-0.76991418,-0.589444564,-0.602876387,0.728246491,0.620578323,0.491044114,0.741030916,,,0,0,3,0,0,0,3
4723,C27H30O15,27,30,0,15,0,0,593.1511926,12213.2,NA,NA,9876.2,NA,9375.7,NA,4,2,,0,0.555555556,1.111111111,13,,0,0.282051282,,,-0.569696851,-0.785151547,-0.795402365,0.885853086,0.808765303,0.707431596,0.894438533,,,0,0,3,0,0,0,3
4755,C27H32O14,27,32,0,14,0,0,579.171928,16290.5,NA,13399.6,NA,NA,NA,10466.4,4,2,,0,0.518518519,1.185185185,12,,-0.148148148,0.25,,,-0.960598789,-0.936820328,-0.933281644,0.863921183,0.982764316,0.7176999,0.988564907,,,0,0,3,0,0,0,3
4785,C27H34O18,27,34,0,18,0,0,645.1672364,2626.8,921.5,NA,NA,NA,NA,891.4,4,2,,0,0.666666667,1.259259259,11,,0.074074074,0.111111111,,,-0.687633011,-0.58281991,-0.600370729,0.969398074,0.670910742,0.302930686,0.810972148,,,0,0,3,0,0,0,3
5021,C28H30O17,28,30,0,17,0,0,637.1410218,8895.1,NA,NA,2796.4,NA,NA,4860.9,4,2,,0,0.607142857,1.071428571,14,,0.142857143,0.282051282,,,-0.790363483,-0.315587532,-0.332409271,0.507375655,0.387174813,0.258873452,0.531856126,,,0,0,3,0,0,0,3
5053,C28H32O15,28,32,0,15,0,0,607.1668426,11228.4,NA,NA,9965.8,NA,NA,8468.3,4,2,,0,0.535714286,1.142857143,13,,-0.071428571,0.268292683,,,0.000541803,-0.943493783,-0.94923684,0.991982284,0.966058314,0.922226367,0.995195818,,,0,0,3,0,0,0,3
5311,C29H28O16,29,28,0,16,0,0,631.1304572,NA,1166.1,NA,2465.6,476.4,NA,NA,4,2,,0,0.551724138,0.965517241,16,,0.137931034,0.380952381,,,0.843493749,-0.72500872,-0.734930837,0.884414204,0.751346824,-0.999951846,0.784149,,,0,0,3,0,0,0,3
5382,C29H32O15,29,32,0,15,0,0,619.1668426,10357.5,NA,NA,7848.4,NA,7712.6,NA,4,2,,0,0.517241379,1.103448276,14,,-0.068965517,0.302325581,,,-0.664273641,-0.705094268,-0.716858774,0.823722146,0.732280714,0.617431202,0.834260028,,,0,0,3,0,0,0,3
5703,C30H32O17,30,32,0,17,0,0,663.1566718,4406.9,NA,NA,NA,NA,4366.6,4177.4,4,1,,0,0.566666667,1.066666667,15,,0.066666667,0.302325581,,,0.153640868,-0.856042287,-0.837982965,0.713470703,0.731994362,0.761719436,0.695480579,,,0,0,3,0,0,0,3
5976,C31H30O16,31,30,0,16,0,0,657.1461072,2831.6,NA,NA,2514.7,784,NA,NA,4,2,,0,0.516129032,0.967741935,17,,0.064516129,0.391304348,,,0.150006464,-0.999962467,-0.999999559,0.999929046,0.993571725,-0.962177985,0.985908545,,,0,0,3,0,0,0,3
6001,C31H32O16,31,32,0,16,0,0,659.1617572,NA,3007.9,NA,3858.9,NA,3385.8,NA,4,2,,0,0.516129032,1.032258065,16,,0,0.347826087,,,0.975769646,0.023191501,0.013810607,0.738376838,0.043104216,-0.289049564,0.108678859,,,0,0,3,0,0,0,3
6003,C31H32O18,31,32,0,18,0,0,691.1515864,3123.5,NA,NA,541.7,NA,1188.8,NA,4,2,,0,0.580645161,1.032258065,16,,0.129032258,0.318181818,,,-0.849676824,-0.473892254,-0.488557728,0.628088536,0.507959759,0.367781766,0.642639921,,,0,0,3,0,0,0,3
6288,C32H30O17,32,30,0,17,0,0,685.1410218,NA,277.9,NA,699.5,NA,497.8,NA,4,2,,0,0.53125,0.9375,18,,0.125,0.404255319,,,0.952333283,0.112371798,0.103043881,0.675206224,-0.046281952,-0.37338007,0.019476642,,,0,0,3,0,0,0,3
6339,C32H34O17,32,34,0,17,0,0,689.1723218,3554.1,NA,NA,NA,NA,3096.5,3077.1,4,1,,0,0.53125,1.0625,16,,0,0.319148936,,,-0.637937356,-0.954494485,-0.964077331,0.997571141,0.995345853,0.990042881,0.999016219,,,0,0,3,0,0,0,3
6647,C33H36O17,33,36,0,17,0,0,703.1879718,5139.7,NA,NA,NA,NA,2477.3,3356.2,4,1,,0,0.515151515,1.090909091,16,,-0.060606061,0.306122449,,,-0.87120295,-0.784648868,-0.805261873,0.906641497,0.895007849,0.874173187,0.917044502,,,0,0,3,0,0,0,3
6682,C33H38O15,33,38,0,15,0,0,673.2137926,NA,NA,NA,7083.6,NA,5675.4,5151.3,4,1,,0,0.454545455,1.151515152,15,,-0.242424242,0.294117647,,,0.998069139,-0.990321836,-0.994260104,0.995077315,0.995775926,0.997545498,0.990980601,,,0,0,3,0,0,0,3
6922,C34H36O17,34,36,0,17,0,0,715.1879718,3546.9,NA,NA,2488.2,NA,NA,1696.3,4,2,,0,0.5,1.058823529,17,,-0.058823529,0.333333333,,,-0.131219783,-0.891605519,-0.899515707,0.966683202,0.9236003,0.863242603,0.973620175,,,0,0,3,0,0,0,3
7277,C35H40O15,35,40,0,15,0,0,699.2294426,3616.3,NA,NA,4235,NA,2402.3,NA,4,2,,0,0.428571429,1.142857143,16,,-0.285714286,0.309090909,,,0.575558556,-0.851703675,-0.842817775,0.740516917,0.830563635,0.907086838,0.727721902,,,0,0,3,0,0,0,3
7279,C35H40O16,35,40,0,16,0,0,715.2243572,4817.3,NA,3998.7,NA,NA,2935,NA,4,2,,0,0.457142857,1.142857143,16,,-0.228571429,0.296296296,,,-0.955445479,-0.981108516,-0.975412795,0.762074544,0.998618748,0.735365857,0.999187912,,,0,0,3,0,0,0,3
7344,C35H46O12,35,46,0,12,0,0,657.2916488,NA,NA,738.5,948.7,NA,412.3,NA,4,2,,0,0.342857143,1.314285714,13,,-0.628571429,0.24137931,,,0.650275236,-0.937378357,-0.919735566,0.68667885,0.972560631,0.712411489,0.916616513,,,0,0,3,0,0,0,3
7519,C36H40O16,36,40,0,16,0,0,727.2243572,2615.5,NA,NA,2795.5,NA,741.3,NA,4,2,,0,0.444444444,1.111111111,17,,-0.222222222,0.321428571,,,0.346903475,-0.957511886,-0.952553171,0.887945394,0.945503822,0.984645336,0.879120696,,,0,0,3,0,0,0,3
7551,C36H42O15,36,42,0,15,0,0,713.2450926,NA,NA,NA,4019.4,NA,1768.9,2579.3,4,1,,0,0.416666667,1.166666667,16,,-0.333333333,0.298245614,,,0.843718474,-0.719290878,-0.741179312,0.863054056,0.859334372,0.847946421,0.880269668,,,0,0,3,0,0,0,3
7775,C37H40O15,37,40,0,15,0,0,723.2294426,NA,NA,NA,3326.8,NA,598.1,1720,4,1,,0,0.405405405,1.081081081,18,,-0.27027027,0.355932203,,,0.811229221,-0.677868185,-0.70107464,0.832365994,0.828287693,0.815838168,0.851326347,,,0,0,3,0,0,0,3
7779,C37H40O18,37,40,0,18,0,0,771.2141864,1803.4,NA,NA,652.6,587,NA,NA,4,2,,0,0.486486486,1.081081081,18,,-0.108108108,0.321428571,,,-0.647574123,-0.662752936,-0.655530863,0.665182003,0.737440216,-0.425863497,0.773218145,,,0,0,3,0,0,0,3
7806,C37H42O15,37,42,0,15,0,0,725.2450926,NA,1061.4,NA,3205.3,401.5,NA,NA,4,2,,0,0.405405405,1.135135135,17,,-0.324324324,0.322033898,,,0.902331415,-0.636270115,-0.647402536,0.821390149,0.665905833,-0.993781453,0.703229893,,,0,0,3,0,0,0,3
7838,C37H44O16,37,44,0,16,0,0,743.2556572,3401.4,NA,2469.8,NA,NA,NA,1821.8,4,2,,0,0.432432432,1.189189189,16,,-0.324324324,0.275862069,,,-0.984871339,-0.893888567,-0.889368957,0.912962207,0.957262144,0.638857512,0.966683776,,,0,0,3,0,0,0,3
8070,C38H44O14,38,44,0,14,0,0,723.265828,NA,777.7,NA,2828.8,331,NA,NA,4,2,,0,0.368421053,1.157894737,17,,-0.421052632,0.322580645,,,0.926010402,-0.590031911,-0.601690566,0.786603413,0.621105083,-0.985561918,0.660417729,,,0,0,3,0,0,0,3
8124,C38H48O14,38,48,0,14,0,0,727.297128,NA,NA,NA,1669,NA,291.2,548.4,4,1,,0,0.368421053,1.263157895,15,,-0.526315789,0.258064516,,,0.928798519,-0.835897128,-0.853053696,0.941908915,0.939425696,0.931706521,0.953128979,,,0,0,3,0,0,0,3
8145,C38H50O13,38,50,0,13,0,0,713.3178634,NA,1924.4,NA,1312.1,NA,270.1,229.8,3,1,,0,0.342105263,1.315789474,14,,-0.631578947,0.238095238,,,0.159758854,-0.924281304,-0.930273839,0.616894823,0.951187152,0.99388829,0.939123815,,,0,0,3,0,0,0,3
8363,C39H46O15,39,46,0,15,0,0,753.2763926,3103.9,NA,NA,1639.5,192.1,277,NA,3,1,,0,0.384615385,1.179487179,17,,-0.41025641,0.301587302,,,-0.105999116,-0.933820673,-0.91243761,0.828201614,0.970205095,0.101583994,0.971277493,,,0,0,3,0,0,0,3
8612,C40H46O17,40,46,0,17,0,0,797.2662218,2478.5,NA,NA,369.7,NA,NA,471.1,4,2,,0,0.425,1.15,18,,-0.3,0.301587302,,,-0.57679136,-0.579147431,-0.593550754,0.737082687,0.6397494,0.529882866,0.756142112,,,0,0,3,0,0,0,3
8637,C40H48O13,40,48,0,13,0,0,735.3022134,NA,3243.3,NA,2544.9,NA,273.7,NA,4,2,,0,0.325,1.2,17,,-0.55,0.313432836,,,0.058205679,-0.990333876,-0.988988909,0.546173798,0.978966454,0.991446441,0.96343935,,,0,0,3,0,0,0,3
8667,C40H50O15,40,50,0,15,0,0,769.3076926,NA,NA,349.5,NA,230.4,363.2,NA,4,1,,0,0.375,1.25,16,,-0.5,0.261538462,,,-0.344314805,-0.686708148,-0.756840182,0.999981519,0.392211823,-0.671275567,0.689748932,,,0,0,3,0,0,0,3
10466,C56H26O,56,26,0,1,0,0,713.1910882,3678.7,2302.5,NA,NA,1853.4,NA,NA,4,2,,0,0.017857143,0.464285714,44,,-0.428571429,0.783783784,,,-0.723357546,-0.754605775,-0.757633324,0.89840358,0.84119655,-0.986691474,0.891032055,,,1,0,0,0,0,0,1
10518,C57H32O,57,32,0,1,0,0,731.2380382,2824,NA,445.4,NA,396.6,NA,NA,4,2,,0,0.01754386,0.561403509,42,,-0.526315789,0.734513274,,,-0.646267271,-0.661339467,-0.630534459,0.864121824,0.81080384,-0.951661755,0.749017413,,,1,0,0,0,0,0,1
10547,C58H26O,58,26,0,1,0,0,737.1910882,NA,1918.7,NA,1487.3,1344.5,NA,NA,4,2,,0,0.017241379,0.448275862,46,,-0.413793103,0.791304348,,,-0.48034242,-0.735053624,-0.725133426,0.524012688,0.708021197,-0.056153251,0.670935149,,,1,0,0,0,0,0,1
10548,C58H26O2,58,26,0,2,0,0,753.1860028,4054.7,395.9,NA,927.4,684.3,NA,NA,3,2,,0,0.034482759,0.448275862,46,,-0.379310345,0.789473684,,,-0.331257295,-0.441767683,-0.441330875,0.590299946,0.570011751,-0.510572658,0.647175156,,,1,0,0,0,0,0,1
10554,C58H34O,58,34,0,1,0,0,745.2536882,NA,NA,419.9,NA,NA,561,292.1,4,1,,0,0.017241379,0.586206897,42,,-0.551724138,0.72173913,,,0.851172124,-0.380050369,-0.336099482,0.879944792,0.175466842,0.100009867,0.100578827,,,1,0,0,0,0,0,1
10573,C59H30O,59,30,0,1,0,0,753.2223882,3248.5,NA,NA,4254.9,2459.3,NA,NA,4,2,,0,0.016949153,0.508474576,45,,-0.474576271,0.760683761,,,0.775913774,-0.734238759,-0.740724671,0.732029539,0.659205171,-0.895306033,0.6171641,,,1,0,0,0,0,0,1
10593,C60H28O,60,28,0,1,0,0,763.2067382,NA,2220.8,NA,1902.7,1526.1,NA,NA,4,2,,0,0.016666667,0.466666667,47,,-0.433333333,0.781512605,,,-0.169220474,-0.915501286,-0.909564355,0.772368655,0.899095369,-0.377587182,0.875502908,,,1,0,0,0,0,0,1
10596,C60H32O,60,32,0,1,0,0,767.2380382,4715.3,NA,NA,4892.1,1954.9,NA,NA,4,2,,0,0.016666667,0.533333333,45,,-0.5,0.74789916,,,0.341520346,-0.978729235,-0.980654331,0.978057631,0.951903478,-0.99696346,0.933753946,,,1,0,0,0,0,0,1
10619,C61H30O,61,30,0,1,0,0,777.2223882,3412.4,NA,NA,3408.8,1124.8,1472.2,NA,3,1,,0,0.016393443,0.491803279,47,,-0.459016393,0.768595041,,,0.336299694,-0.983172489,-0.969333516,0.886722063,0.96995493,-0.00545918,0.953600923,,,1,0,0,0,0,0,1
10623,C61H32O2,61,32,0,2,0,0,795.2329528,3196,NA,NA,NA,NA,1010.7,431,4,1,,0,0.032786885,0.524590164,46,,-0.459016393,0.75,,,-0.503494975,-0.990402296,-0.994526983,0.995541382,0.997711886,0.999736832,0.992830547,,,1,0,0,0,0,0,1
10624,C61H32O3,61,32,0,3,0,0,811.2278674,1637.6,NA,NA,565.2,NA,292.9,NA,4,2,,0,0.049180328,0.524590164,46,,-0.426229508,0.74789916,,,-0.547541118,-0.80141355,-0.811307541,0.89792995,0.824186245,0.726057947,0.90606426,,,1,0,0,0,0,0,1
10626,C61H34O2,61,34,0,2,0,0,797.2486028,2753.9,NA,NA,NA,249.2,930.9,813.9,3,0,,0,0.032786885,0.557377049,45,,-0.491803279,0.733333333,,,-0.735060309,-0.945887266,-0.97585817,0.918566734,0.931023543,0.041083261,0.997280526,,,1,0,0,0,0,0,1
10644,C62H36O2,62,36,0,2,0,0,811.2642528,2458.8,NA,NA,831.2,NA,332.2,NA,4,2,,0,0.032258065,0.580645161,45,,-0.516129032,0.721311475,,,-0.519144096,-0.821038917,-0.830474475,0.912198214,0.842731612,0.748730828,0.919757353,,,1,0,0,0,0,0,1
10650,C63H32O,63,32,0,1,0,0,803.2380382,NA,NA,NA,1258.4,537.4,NA,170.8,4,1,,0,0.015873016,0.507936508,48,,-0.476190476,0.76,,,0.98804765,-0.973484923,-0.917214431,0.539087721,0.989750108,0.439403563,0.850509995,,,1,0,0,0,0,0,1
10652,C63H34O,63,34,0,1,0,0,805.2536882,3845.2,NA,NA,2149.4,NA,1191.7,NA,4,2,,0,0.015873016,0.53968254,47,,-0.507936508,0.744,,,-0.396558329,-0.891802165,-0.899246255,0.959915809,0.908809611,0.832846048,0.965026984,,,1,0,0,0,0,0,1
10691,C65H40O,65,40,0,1,0,0,835.3006382,2073.6,NA,1471.8,NA,NA,469.7,NA,4,2,,0,0.015384615,0.615384615,46,,-0.584615385,0.705426357,,,-0.973309839,-0.991995205,-0.988144275,0.716267603,0.999879775,0.779757604,0.999614483,,,1,0,0,0,0,0,1
64,C9H6O8,9,6,0,8,0,0,240.9989904,NA,NA,203.9,1144.5,NA,270.3,NA,4,2,,0,0.888888889,0.666666667,7,,1.111111111,0.6,,,0.988508022,-0.482867434,-0.4406358,0.994722143,0.585012707,0.081737802,0.433554453,,,0,2,0,0,0,0,2
4515,C26H45O21P,26,45,0,21,0,1,723.2118167,NA,6250.5,NA,6505.2,4561.1,NA,NA,4,2,,0,0.807692308,1.730769231,5,,-0.115384615,-0.413793103,,,0.413051,-0.983520535,-0.986041537,0.995734702,0.989829562,-0.832181085,0.995815002,,,0,0,0,4,0,0,4
6818,C33H59O19P,33,59,0,19,0,1,789.3315375,NA,NA,238.7,1242.6,NA,NA,259.7,4,2,,0,0.575757576,1.787878788,5,,-0.636363636,-0.222222222,,,0.999983576,-0.506713459,-0.48184698,0.999832462,0.595387655,0.183908555,0.475105848,,,0,0,0,4,0,0,4
7142,C35H19O6P,35,19,0,6,0,1,565.0846477,3773.2,NA,NA,NA,NA,878.2,1835.8,4,1,,0,0.171428571,0.542857143,27,,-0.2,0.758064516,,,-0.871563864,-0.784192593,-0.80482547,0.906330877,0.894679467,0.873815706,0.916750886,,,1,0,0,0,0,0,1
7418,C36H21O5P,36,21,0,5,0,1,563.1053831,7417.6,NA,NA,NA,NA,5053.4,6042.6,4,1,,0,0.138888889,0.583333333,27,,-0.305555556,0.738461538,,,-0.915768201,-0.718998887,-0.742200781,0.860110166,0.846129098,0.821457348,0.872763968,,,1,0,0,0,0,0,1
8212,C39H23O7P,39,23,0,7,0,1,633.1108623,3249.5,NA,2293.8,NA,NA,NA,485.5,4,2,,0,0.179487179,0.58974359,29,,-0.230769231,0.724637681,,,-0.898831768,-0.98287782,-0.980989476,0.764942757,0.999903667,0.826321996,0.999786208,,,1,0,0,0,0,0,1
8992,C42H27O4P,42,27,0,4,0,1,625.1574185,NA,1211,NA,3596.4,NA,1847.1,NA,4,2,,0,0.095238095,0.642857143,30,,-0.452380952,0.705128205,,,0.999760228,-0.174592969,-0.183823574,0.85696225,0.239454075,-0.094407117,0.302752996,,,1,0,0,0,0,0,1
9211,C43H27O6P,43,27,0,6,0,1,669.1472477,NA,508,NA,505.8,NA,272.8,NA,4,2,,0,0.139534884,0.627906977,31,,-0.348837209,0.705128205,,,0.273417447,-0.996837346,-0.997539078,0.714909883,0.999912331,0.93951217,0.998620368,,,1,0,0,0,0,0,1
9224,C43H29O5P,43,29,0,5,0,1,655.1679831,3234.1,NA,NA,4589.2,NA,2145.8,NA,4,2,,0,0.11627907,0.674418605,30,,-0.441860465,0.683544304,,,0.758903854,-0.696771548,-0.684674011,0.552614527,0.668193345,0.775792367,0.536811551,,,1,0,0,0,0,0,1
9254,C43H33O3P,43,33,0,3,0,1,627.2094539,5555.1,NA,NA,NA,NA,3703.8,4963.9,4,1,,0,0.069767442,0.76744186,28,,-0.627906977,0.641975309,,,-0.993533153,-0.481853176,-0.511350756,0.671249459,0.651141606,0.616562807,0.689822426,,,1,0,0,0,0,0,1
9734,C46H33O7P,46,33,0,7,0,1,727.1891123,3098.1,NA,1332.9,NA,NA,273.6,NA,4,2,,0,0.152173913,0.717391304,31,,-0.413043478,0.65060241,,,-0.868825629,-0.915910585,-0.904517335,0.884233824,0.963528984,0.571117441,0.966737773,,,1,0,0,0,0,0,1
9960,C48H39O5P,48,39,0,5,0,1,725.2462331,3699.5,NA,1858.8,NA,NA,729.8,NA,4,2,,0,0.104166667,0.8125,30,,-0.604166667,0.606741573,,,-0.871688213,-0.918227651,-0.906980192,0.881504783,0.965067828,0.575878067,0.96820779,,,1,0,0,0,0,0,1
10121,C50H41O5P,50,41,0,5,0,1,751.2618831,1818.5,NA,852.2,NA,NA,NA,563.7,4,2,,0,0.1,0.82,31,,-0.62,0.602150538,,,-0.999691213,-0.787614421,-0.781424244,0.975614539,0.881185819,0.474146388,0.896994857,,,1,0,0,0,0,0,1
10206,C51H43O5P,51,43,0,5,0,1,765.2775331,2677.6,NA,346.8,NA,NA,194.9,NA,4,2,,0,0.098039216,0.843137255,31,,-0.647058824,0.589473684,,,-0.664730729,-0.739332554,-0.720521703,0.987186909,0.827251974,0.278444687,0.834078668,,,0,2,0,0,0,0,2
3336,C23H24O7P2,23,24,0,7,0,2,473.0924488,NA,7180.4,NA,11704.7,5866.9,NA,NA,4,2,,0,0.304347826,1.043478261,13,,-0.434782609,0.485714286,,,0.906977835,-0.62782027,-0.639053634,0.815122076,0.657731521,-0.992508239,0.695435797,,,0,0,3,0,0,0,3
3682,C24H24O8P2,24,24,0,8,0,2,501.0873634,NA,1742.2,NA,3380.4,1224.3,NA,NA,4,2,,0,0.333333333,1,14,,-0.333333333,0.5,,,0.900111507,-0.640213694,-0.651298236,0.824301143,0.669718753,-0.994338808,0.706862655,,,0,0,3,0,0,0,3
4717,C27H30O9P2,27,30,0,9,0,2,559.129228,8618.8,NA,NA,3861.6,3553,NA,NA,4,2,,0,0.333333333,1.111111111,14,,-0.444444444,0.414634146,,,-0.642685062,-0.667530937,-0.660349518,0.669946154,0.741746861,-0.431644216,0.77725997,,,0,0,3,0,0,0,3
4983,C28H28O9P2,28,28,0,9,0,2,569.113578,9403,4578.2,NA,NA,4067.8,NA,NA,4,2,,0,0.321428571,1,16,,-0.357142857,0.488372093,,,-0.610819939,-0.64688778,-0.650408744,0.821800506,0.749916166,-0.950831771,0.812283607,,,0,0,3,0,0,0,3
5016,C28H30O10P2,28,30,0,10,0,2,587.1241426,4842.5,NA,NA,NA,NA,3414.3,1310.3,4,1,,0,0.357142857,1.071428571,15,,-0.357142857,0.428571429,,,-0.094000887,-0.956848437,-0.946421406,0.863833787,0.877025838,0.897626484,0.850786554,,,0,0,3,0,0,0,3
5075,C28H34O10P2,28,34,0,10,0,2,591.1554426,NA,761.4,NA,NA,NA,758.6,409,4,1,,0,0.357142857,1.214285714,13,,-0.5,0.333333333,,,0.346528481,-0.788161479,-0.770498495,0.825909562,0.644341721,0.615236038,0.619183279,,,0,0,3,0,0,0,3
5106,C28H36O8P2,28,36,0,8,0,2,561.1812634,4907.4,NA,2261.5,NA,NA,3308.7,NA,4,2,,0,0.285714286,1.285714286,12,,-0.714285714,0.318181818,,,-0.2654734,-0.36500684,-0.339246661,0.955871225,0.493196395,-0.17535274,0.503825805,,,0,0,3,0,0,0,3
6615,C33H34O12P2,33,34,0,12,0,2,683.1452718,3886.3,NA,NA,NA,1984.6,3590.6,NA,4,1,,0,0.363636364,1.03030303,18,,-0.303030303,0.44,,,-0.567373631,-0.799939792,-0.855008486,0.957299261,0.607095702,-0.699924895,0.776672106,,,0,0,3,0,0,0,3
6954,C34H38O11P2,34,38,0,11,0,2,683.1816572,6552.5,NA,NA,NA,NA,5645.2,3884.7,4,1,,0,0.323529412,1.117647059,17,,-0.470588235,0.396226415,,,-0.02156578,-0.93325967,-0.920514661,0.825031756,0.839880981,0.863305001,0.810442926,,,0,0,3,0,0,0,3
7296,C35H42O10P2,35,42,0,10,0,2,683.2180426,8437.8,NA,6243.5,NA,NA,8223.4,6346.4,3,1,,0,0.285714286,1.2,16,,-0.628571429,0.357142857,,,0.337437552,-0.338950238,-0.310427261,0.718621765,0.330238704,-0.063651906,0.314950572,,,0,0,3,0,0,0,3
7340,C35H46O10P2,35,46,0,10,0,2,687.2493426,2090.5,NA,755,NA,NA,NA,1077.1,4,2,,0,0.285714286,1.314285714,14,,-0.742857143,0.285714286,,,-0.887301283,-0.437164254,-0.428164348,0.972933774,0.584188734,0.039499506,0.61188301,,,0,0,3,0,0,0,3
7612,C36H48O10P2,36,48,0,10,0,2,701.2649926,NA,NA,1000.8,NA,NA,1367.9,751.3,4,1,,0,0.277777778,1.333333333,14,,-0.777777778,0.275862069,,,0.890907002,-0.303845934,-0.258673283,0.915548636,0.095112065,0.019052291,0.019624029,,,0,0,3,0,0,0,3
7610,C36H48O9P2,36,48,0,9,0,2,685.270078,NA,NA,892.2,NA,NA,3339.3,2389.8,4,1,,0,0.25,1.333333333,14,,-0.833333333,0.288135593,,,0.828334504,0.68703402,0.720468497,0.794750656,-0.825377258,-0.865962967,-0.865676842,,,0,0,3,0,0,0,3
7800,C37H42O11P2,37,42,0,11,0,2,723.2129572,5712.1,NA,5038.7,NA,NA,NA,5077.1,4,2,,0,0.297297297,1.135135135,18,,-0.540540541,0.389830508,,,-0.956237986,-0.59305283,-0.584985694,0.998710469,0.721718628,0.220094814,0.745204183,,,0,0,3,0,0,0,3
8091,C38H46O10P2,38,46,0,10,0,2,723.2493426,NA,NA,5951.3,NA,NA,7292.4,5776.8,4,1,,0,0.263157895,1.210526316,17,,-0.684210526,0.35483871,,,0.986754481,-0.000209658,0.046851555,0.994449587,-0.211648287,-0.285438331,-0.28489023,,,0,0,3,0,0,0,3
8350,C39H46O9P2,39,46,0,9,0,2,719.254428,NA,NA,5432.2,NA,NA,5505.9,5348.5,4,1,,0,0.230769231,1.179487179,18,,-0.717948718,0.384615385,,,0.815158007,-0.439519075,-0.396760357,0.847115493,0.23924907,0.164636802,0.165200816,,,0,0,3,0,0,0,3
8377,C39H48O8P2,39,48,0,8,0,2,705.2751634,NA,NA,4425.7,NA,NA,5674.9,4336.8,4,1,,0,0.205128205,1.230769231,17,,-0.820512821,0.363636364,,,0.993166221,0.045740231,0.092701278,0.998233761,-0.256333455,-0.329174867,-0.328634838,,,0,0,3,0,0,0,3
8425,C39H52O7P2,39,52,0,7,0,2,693.3115488,NA,NA,911.8,NA,NA,1367.8,735.3,4,1,,0,0.179487179,1.333333333,15,,-0.974358974,0.313432836,,,0.945610585,-0.167801006,-0.121221386,0.962750843,-0.044857126,-0.120779201,-0.120211523,,,0,0,3,0,0,0,3
8627,C40H48O8P2,40,48,0,8,0,2,717.2751634,NA,NA,NA,4288.2,NA,3265.9,3626.5,4,1,,0,0.2,1.2,18,,-0.8,0.382352941,,,0.848131639,-0.725015161,-0.746709188,0.867204444,0.863537043,0.852303963,0.88416593,,,0,0,3,0,0,0,3
8630,C40H48O9P2,40,48,0,9,0,2,733.270078,NA,NA,4588.2,NA,NA,5404.2,4323.6,4,1,,0,0.225,1.2,18,,-0.75,0.373134328,,,0.95690971,-0.131516473,-0.084718545,0.972023654,-0.081481785,-0.157121063,-0.156556296,,,0,0,3,0,0,0,3
8674,C40H52O7P2,40,52,0,7,0,2,705.3115488,NA,NA,905.8,1538.6,NA,NA,1245,4,2,,0,0.175,1.3,16,,-0.95,0.333333333,,,0.851159986,0.015504797,0.044098124,0.84449272,0.0907493,-0.35406337,-0.051766266,,,0,0,3,0,0,0,3
8805,C41H42O10P2,41,42,0,10,0,2,755.2180426,3034.4,507.1,NA,NA,367.5,NA,NA,4,2,,0,0.243902439,1.024390244,22,,-0.536585366,0.470588235,,,-0.578444021,-0.615657718,-0.619296653,0.798192077,0.72267142,-0.937590309,0.788139829,,,0,0,3,0,0,0,3
